,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,50,37,48.00% ↗
3,4,Zweibrücken,0,68,37,8.82% ↗
7,8,Pirmasens,0,81,49,20.99% ↗
9,10,Coburg,0,94,48,2.13% ↗
11,12,Hof,0,96,61,27.08% ↗
14,15,Bayreuth,0,111,69,24.32% ↗
15,16,Kaiserslautern,0,112,65,16.07% ↗
18,19,Brandenburg a.d.Havel,0,118,66,11.86% ↗
19,20,Neumünster,0,119,54,-9.24% ↘
20,21,Weiden i.d.OPf.,0,123,71,15.45% ↗
22,23,Amberg,0,124,45,-27.42% ↘
23,24,Neustadt a.d.Weinstraße,0,126,86,36.51% ↗
26,27,Landau i.d.Pfalz,0,131,94,43.51% ↗
27,28,Wilhelmshaven,0,136,62,-8.82% ↘
30,31,Schwerin,0,141,80,13.48% ↗
33,34,Delmenhorst,0,143,87,21.68% ↗
35,36,Trier,0,144,82,13.89% ↗
39,40,Frankfurt (Oder),0,151,121,60.26% ↗
40,41,Frankenthal,0,151,86,13.91% ↗
41,42,Flensburg,0,152,89,17.11% ↗
44,45,Ansbach,0,160,88,10.00% ↗
47,48,Suhl,0,168,104,23.81% ↗
49,50,Schwabach,0,169,88,4.14% ↗
53,54,Koblenz,0,174,90,3.45% ↗
54,55,Speyer,0,174,74,-14.94% ↘
59,60,Aschaffenburg,0,193,131,35.75% ↗
60,61,Remscheid,0,194,93,-4.12% ↘
63,64,Salzgitter,0,195,94,-3.59% ↘
69,70,Oldenburg,0,213,148,38.97% ↗
71,72,Memmingen,0,217,123,13.36% ↗
74,75,Worms,0,224,92,-17.86% ↘
81,82,Bottrop,0,242,116,-4.13% ↘
82,83,Bamberg,0,246,118,-4.07% ↘
83,84,Osnabrück,0,246,121,-1.63% ↘
85,86,Kaufbeuren,0,251,134,6.77% ↗
87,88,Erlangen,0,252,140,11.11% ↗
90,91,Baden-Baden,0,255,122,-4.31% ↘
93,94,Dessau-Roßlau,0,261,173,32.57% ↗
98,99,Bremerhaven,0,270,123,-8.89% ↘
100,101,Wolfsburg,0,274,182,32.85% ↗
101,102,Passau,0,275,159,15.64% ↗
111,112,Solingen,0,287,157,9.41% ↗
112,113,Mülheim a.d.Ruhr,0,288,166,15.28% ↗
113,114,Lübeck,0,289,151,4.50% ↗
116,117,Oberhausen,0,296,143,-3.38% ↘
119,120,Hamm,0,302,157,3.97% ↗
122,123,Heidelberg,0,319,157,-1.57% ↘
125,126,Herne,0,322,161,0.00% →
131,132,Schweinfurt,0,333,161,-3.30% ↘
