,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
3,4,Pirmasens,0,2,1,0.00% →
6,7,Brandenburg a.d.Havel,3,3,2,33.33% ↗
7,8,Weiden i.d.OPf.,1,3,1,-33.33% ↘
8,9,Bayreuth,1,3,1,-33.33% ↘
9,10,Schwerin,0,3,3,100.00% ↗
11,12,Straubing,7,4,0,-100.00% ↘
22,23,Neustadt a.d.Weinstraße,1,6,2,-33.33% ↘
24,25,Landau i.d.Pfalz,1,6,2,-33.33% ↘
26,27,Flensburg,0,6,1,-66.67% ↘
27,28,Neumünster,0,6,3,0.00% →
29,30,Dessau-Roßlau,6,8,1,-75.00% ↘
31,32,Suhl,3,8,3,-25.00% ↘
32,33,Wilhelmshaven,3,8,3,-25.00% ↘
38,39,Wolfsburg,4,10,1,-80.00% ↘
41,42,Weimar,1,10,2,-60.00% ↘
42,43,Passau,1,10,5,0.00% →
50,51,Schwabach,6,12,1,-83.33% ↘
51,52,Frankfurt (Oder),2,12,3,-50.00% ↘
56,57,Emden,2,13,5,-23.08% ↘
58,59,Rostock,1,13,4,-38.46% ↘
65,66,Coburg,0,14,3,-57.14% ↘
68,69,Amberg,0,14,9,28.57% ↗
77,78,Baden-Baden,0,16,10,25.00% ↗
82,83,Braunschweig,0,18,8,-11.11% ↘
84,85,Jena,0,18,8,-11.11% ↘
96,97,Hof,5,21,6,-42.86% ↘
97,98,Magdeburg,4,21,6,-42.86% ↘
101,102,Kaufbeuren,0,21,9,-14.29% ↘
103,104,Eisenach,1,22,14,27.27% ↗
110,111,Osnabrück,1,23,11,-4.35% ↘
113,114,Frankenthal,0,23,9,-21.74% ↘
116,117,Bremerhaven,1,24,7,-41.67% ↘
117,118,Kempten,1,24,10,-16.67% ↘
120,121,Memmingen,1,26,9,-30.77% ↘
121,122,Gera,1,26,9,-30.77% ↘
122,123,Aschaffenburg,1,26,13,0.00% →
125,126,Cottbus,0,26,15,15.38% ↗
129,130,Rosenheim,0,26,8,-38.46% ↘
131,132,Worms,1,27,11,-18.52% ↘
135,136,Speyer,0,27,9,-33.33% ↘
137,138,Potsdam,1,28,3,-78.57% ↘
138,139,Salzgitter,1,28,4,-71.43% ↘
139,140,Bottrop,0,28,6,-57.14% ↘
145,146,Trier,0,29,9,-37.93% ↘
149,150,Oldenburg,0,30,12,-20.00% ↘
153,154,Bamberg,0,31,29,87.10% ↗
155,156,Heidelberg,0,31,12,-22.58% ↘
156,157,Ansbach,0,31,8,-48.39% ↘
163,164,Kiel,0,32,10,-37.50% ↘
168,169,Kaiserslautern,0,33,10,-39.39% ↘
171,172,Koblenz,0,34,12,-29.41% ↘
180,181,Münster,0,35,15,-14.29% ↘
183,184,Landshut,0,36,18,0.00% →
193,194,Erlangen,0,40,16,-20.00% ↘
198,199,Remscheid,0,40,16,-20.00% ↘
208,209,Zweibrücken,0,43,18,-16.28% ↘
209,210,Delmenhorst,0,44,19,-13.64% ↘
