,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Zweibrücken,1,16,6,-25.00% ↘
4,5,Emden,2,25,14,12.00% ↗
8,9,Suhl,2,31,22,41.94% ↗
10,11,Coburg,0,33,18,9.09% ↗
13,14,Weiden i.d.OPf.,0,39,25,28.21% ↗
16,17,Frankfurt (Oder),1,42,28,33.33% ↗
17,18,Pirmasens,1,45,28,24.44% ↗
19,20,Dessau-Roßlau,1,46,26,13.04% ↗
24,25,Wilhelmshaven,2,55,19,-30.91% ↘
29,30,Ansbach,1,57,15,-47.37% ↘
31,32,Hof,0,57,32,12.28% ↗
34,35,Kaufbeuren,0,60,20,-33.33% ↘
35,36,Flensburg,0,62,26,-16.13% ↘
38,39,Landau i.d.Pfalz,0,66,25,-24.24% ↘
47,48,Bamberg,0,70,30,-14.29% ↘
53,54,Straubing,0,73,42,15.07% ↗
54,55,Weimar,1,74,38,2.70% ↗
56,57,Remscheid,0,74,42,13.51% ↗
59,60,Memmingen,0,75,40,6.67% ↗
61,62,Baden-Baden,1,78,48,23.08% ↗
62,63,Schwabach,1,79,37,-6.33% ↘
66,67,Passau,1,85,44,3.53% ↗
71,72,Trier,0,86,46,6.98% ↗
72,73,Koblenz,0,86,44,2.33% ↗
73,74,Heidelberg,1,87,41,-5.75% ↘
77,78,Schwerin,1,88,58,31.82% ↗
79,80,Brandenburg a.d.Havel,2,90,40,-11.11% ↘
94,95,Wolfsburg,0,97,39,-19.59% ↘
97,98,Lübeck,1,98,46,-6.12% ↘
101,102,Kempten,0,99,44,-11.11% ↘
102,103,Neustadt a.d.Weinstraße,1,100,42,-16.00% ↘
106,107,Neumünster,0,102,47,-7.84% ↘
111,112,Delmenhorst,2,110,70,27.27% ↗
113,114,Speyer,0,110,52,-5.45% ↘
114,115,Amberg,0,110,59,7.27% ↗
120,121,Osnabrück,0,112,72,28.57% ↗
121,122,Rostock,0,112,71,26.79% ↗
123,124,Bottrop,0,114,55,-3.51% ↘
128,129,Gera,2,120,66,10.00% ↗
132,133,Bayreuth,0,123,65,5.69% ↗
134,135,Halle,0,124,41,-33.87% ↘
135,136,Cottbus,0,127,69,8.66% ↗
138,139,Frankenthal,0,129,58,-10.08% ↘
144,145,Braunschweig,1,135,55,-18.52% ↘
147,148,Magdeburg,0,136,70,2.94% ↗
150,151,Aschaffenburg,0,141,70,-0.71% ↘
152,153,Jena,0,142,71,0.00% →
161,162,Landshut,0,149,73,-2.01% ↘
162,163,Erlangen,0,150,76,1.33% ↗
164,165,Salzgitter,2,152,66,-13.16% ↘
178,179,Schweinfurt,0,163,83,1.84% ↗
