,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,145,63,-13.10% ↘
3,4,Weiden i.d.OPf.,0,195,83,-14.87% ↘
5,6,Zweibrücken,0,227,116,2.20% ↗
6,7,Wilhelmshaven,0,236,108,-8.47% ↘
7,8,Flensburg,0,259,154,18.92% ↗
8,9,Neumünster,0,260,122,-6.15% ↘
15,16,Schwabach,0,289,112,-22.49% ↘
19,20,Delmenhorst,0,302,139,-7.95% ↘
21,22,Hof,0,326,177,8.59% ↗
22,23,Passau,0,326,132,-19.02% ↘
24,25,Pirmasens,0,340,154,-9.41% ↘
25,26,Straubing,0,343,132,-23.03% ↘
27,28,Landau i.d.Pfalz,0,352,181,2.84% ↗
30,31,Amberg,0,385,168,-12.73% ↘
35,36,Baden-Baden,0,394,189,-4.06% ↘
37,38,Coburg,0,401,220,9.73% ↗
38,39,Trier,0,402,167,-16.92% ↘
39,40,Ansbach,0,405,177,-12.59% ↘
45,46,Oldenburg,0,431,200,-7.19% ↘
47,48,Frankenthal,0,436,190,-12.84% ↘
48,49,Schwerin,0,445,232,4.27% ↗
51,52,Aschaffenburg,0,460,186,-19.13% ↘
55,56,Bayreuth,0,484,229,-5.37% ↘
58,59,Memmingen,0,493,209,-15.21% ↘
59,60,Kaufbeuren,0,502,207,-17.53% ↘
60,61,Bottrop,0,506,225,-11.07% ↘
61,62,Bremerhaven,0,512,212,-17.19% ↘
64,65,Koblenz,0,539,246,-8.72% ↘
73,74,Speyer,0,606,255,-15.84% ↘
74,75,Wolfsburg,0,613,279,-8.97% ↘
75,76,Neustadt a.d.Weinstraße,0,614,262,-14.66% ↘
76,77,Erlangen,0,618,226,-26.86% ↘
80,81,Schweinfurt,0,630,283,-10.16% ↘
84,85,Osnabrück,0,635,371,16.85% ↗
87,88,Landshut,0,645,258,-20.00% ↘
88,89,Salzgitter,0,661,277,-16.19% ↘
93,94,Mülheim a.d.Ruhr,0,707,294,-16.83% ↘
