,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
355,356,Erfurt,0,2690,1453,8.03% ↗
361,362,Dortmund,0,2895,1573,8.67% ↗
363,364,Berlin Mitte,0,2951,1541,4.44% ↗
366,367,Mannheim,0,3058,1635,6.93% ↗
376,377,Augsburg,0,3432,1745,1.69% ↗
377,378,Berlin Pankow,0,3493,1762,0.89% ↗
378,379,Düsseldorf,0,3590,2078,15.77% ↗
388,389,Stuttgart,0,4423,2202,-0.43% ↘
390,391,Chemnitz,0,4612,2741,18.86% ↗
395,396,Frankfurt am Main,0,5325,2877,8.06% ↗
397,398,Nürnberg,0,6018,3112,3.42% ↗
400,401,Köln,0,6318,3242,2.63% ↗
404,405,Leipzig,0,8265,5044,22.06% ↗
405,406,Hamburg,0,8268,4489,8.59% ↗
409,410,Dresden,0,12184,5786,-5.02% ↘
410,411,München,0,19626,7821,-20.30% ↘
