,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Zweibrücken,0,135,77,14.07% ↗
3,4,Schwabach,0,157,96,22.29% ↗
4,5,Pirmasens,0,160,104,30.00% ↗
5,6,Coburg,0,165,81,-1.82% ↘
6,7,Weiden i.d.OPf.,0,166,98,18.07% ↗
7,8,Straubing,0,168,105,25.00% ↗
8,9,Ansbach,0,193,111,15.03% ↗
9,10,Hof,0,199,93,-6.53% ↘
11,12,Kaufbeuren,0,216,113,4.63% ↗
13,14,Passau,0,230,166,44.35% ↗
14,15,Amberg,0,235,132,12.34% ↗
15,16,Emden,0,239,169,41.42% ↗
17,18,Suhl,0,241,121,0.41% ↗
18,19,Memmingen,0,242,143,18.18% ↗
21,22,Frankenthal,0,257,156,21.40% ↗
24,25,Landau i.d.Pfalz,0,267,191,43.07% ↗
28,29,Neustadt a.d.Weinstraße,0,292,190,30.14% ↗
31,32,Speyer,0,298,196,31.54% ↗
35,36,Aschaffenburg,0,313,186,18.85% ↗
37,38,Wilhelmshaven,0,316,209,32.28% ↗
40,41,Landshut,0,323,212,31.27% ↗
41,42,Rosenheim,0,327,202,23.55% ↗
45,46,Dessau-Roßlau,1,345,127,-26.38% ↘
51,52,Baden-Baden,0,359,196,9.19% ↗
54,55,Bamberg,0,372,223,19.89% ↗
56,57,Frankfurt (Oder),0,389,244,25.45% ↗
58,59,Bayreuth,0,391,258,31.97% ↗
62,63,Worms,0,405,274,35.31% ↗
70,71,Schweinfurt,0,432,230,6.48% ↗
72,73,Kempten,0,436,261,19.72% ↗
79,80,Schwerin,0,452,308,36.28% ↗
83,84,Weimar,0,461,220,-4.56% ↘
90,91,Erlangen,0,482,320,32.78% ↗
95,96,Gera,0,498,245,-1.61% ↘
103,104,Bottrop,0,526,336,27.76% ↗
107,108,Fürth,0,547,344,25.78% ↗
118,119,Salzgitter,1,574,387,34.84% ↗
122,123,Neumünster,0,581,398,37.01% ↗
123,124,Trier,0,584,429,46.92% ↗
133,134,Koblenz,1,619,380,22.78% ↗
146,147,Ulm,0,669,419,25.26% ↗
150,151,Wolfsburg,1,677,389,14.92% ↗
152,153,Brandenburg a.d.Havel,1,678,331,-2.36% ↘
156,157,Remscheid,0,692,420,21.39% ↗
159,160,Hamm,1,707,400,13.15% ↗
160,161,Jena,0,708,371,4.80% ↗
183,184,Regensburg,0,784,529,34.95% ↗
187,188,Heilbronn,0,809,414,2.35% ↗
194,195,Hagen,0,829,526,26.90% ↗
200,201,Flensburg,0,847,561,32.47% ↗
201,202,Delmenhorst,0,862,671,55.68% ↗
202,203,Osnabrück,0,866,547,26.33% ↗
203,204,Ingolstadt,0,869,543,24.97% ↗
