,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Eisenach,20,0,0,0.00% →
8,9,Hof,3,1,1,100.00% ↗
14,15,Brandenburg a.d.Havel,3,2,2,100.00% ↗
16,17,Weimar,1,2,2,100.00% ↗
22,23,Neustadt a.d.Weinstraße,0,3,2,33.33% ↗
23,24,Schwabach,9,4,0,-100.00% ↘
25,26,Coburg,3,4,3,50.00% ↗
28,29,Straubing,1,4,1,-50.00% ↘
30,31,Ansbach,4,5,2,-20.00% ↘
31,32,Weiden i.d.OPf.,4,5,3,20.00% ↗
41,42,Suhl,6,6,3,0.00% →
42,43,Passau,4,6,3,0.00% →
43,44,Dessau-Roßlau,4,6,2,-33.33% ↘
45,46,Jena,2,6,5,66.67% ↗
60,61,Frankenthal,0,7,5,42.86% ↗
62,63,Emden,5,8,2,-50.00% ↘
69,70,Zweibrücken,0,8,3,-25.00% ↘
72,73,Memmingen,3,9,6,33.33% ↗
76,77,Kempten,1,10,4,-20.00% ↘
78,79,Kaufbeuren,0,10,6,20.00% ↗
79,80,Bayreuth,0,10,4,-20.00% ↘
90,91,Chemnitz,0,12,10,66.67% ↗
92,93,Magdeburg,5,13,3,-53.85% ↘
96,97,Rosenheim,1,13,6,-7.69% ↘
97,98,Pforzheim,1,13,10,53.85% ↗
100,101,Pirmasens,0,13,7,7.69% ↗
104,105,Remscheid,1,14,7,0.00% →
105,106,Gera,0,14,11,57.14% ↗
114,115,Schweinfurt,0,15,10,33.33% ↗
126,127,Aschaffenburg,1,17,8,-5.88% ↘
127,128,Frankfurt (Oder),0,17,7,-17.65% ↘
129,130,Bremerhaven,1,18,14,55.56% ↗
132,133,Worms,0,18,3,-66.67% ↘
136,137,Erfurt,0,19,13,36.84% ↗
142,143,Speyer,3,21,6,-42.86% ↘
143,144,Halle,2,21,10,-4.76% ↘
144,145,Baden-Baden,2,21,13,23.81% ↗
145,146,Landau i.d.Pfalz,1,21,9,-14.29% ↘
148,149,Fürth,0,21,13,23.81% ↗
156,157,Landshut,0,22,8,-27.27% ↘
162,163,Cottbus,0,23,8,-30.43% ↘
163,164,Wilhelmshaven,3,24,8,-33.33% ↘
164,165,Amberg,3,24,11,-8.33% ↘
165,166,Bottrop,0,24,14,16.67% ↗
179,180,Delmenhorst,2,27,13,-3.70% ↘
183,184,Kassel,1,27,14,3.70% ↗
187,188,Rostock,0,27,12,-11.11% ↘
188,189,Flensburg,0,27,23,70.37% ↗
193,194,Mülheim a.d.Ruhr,2,28,18,28.57% ↗
199,200,Erlangen,1,29,13,-10.34% ↘
200,201,Potsdam,0,29,19,31.03% ↗
202,203,Koblenz,0,29,15,3.45% ↗
206,207,Neumünster,1,31,14,-9.68% ↘
207,208,Herne,0,31,21,35.48% ↗
220,221,Schwerin,0,33,21,27.27% ↗
