,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,113,64,13.27% ↗
2,3,Pirmasens,3,116,56,-3.45% ↘
3,4,Zweibrücken,3,118,58,-1.69% ↘
4,5,Wilhelmshaven,1,127,77,21.26% ↗
5,6,Weiden i.d.OPf.,0,130,67,3.08% ↗
8,9,Passau,0,140,69,-1.43% ↘
9,10,Schwabach,0,144,66,-8.33% ↘
12,13,Straubing,0,172,62,-27.91% ↘
13,14,Ansbach,0,178,84,-5.62% ↘
16,17,Kaufbeuren,0,185,102,10.27% ↗
17,18,Amberg,0,187,102,9.09% ↗
19,20,Coburg,0,191,81,-15.18% ↘
20,21,Landau i.d.Pfalz,0,192,105,9.38% ↗
22,23,Neustadt a.d.Weinstraße,3,199,101,1.51% ↗
23,24,Landshut,0,200,112,12.00% ↗
24,25,Memmingen,0,203,95,-6.40% ↘
26,27,Speyer,0,212,109,2.83% ↗
28,29,Hof,0,217,109,0.46% ↗
31,32,Bayreuth,0,224,136,21.43% ↗
34,35,Aschaffenburg,0,232,138,18.97% ↗
40,41,Frankenthal,0,262,94,-28.24% ↘
43,44,Rosenheim,0,266,135,1.50% ↗
47,48,Baden-Baden,0,279,162,16.13% ↗
48,49,Worms,3,280,131,-6.43% ↘
49,50,Bamberg,0,285,138,-3.16% ↘
54,55,Trier,0,306,165,7.84% ↗
57,58,Delmenhorst,2,317,191,20.50% ↗
60,61,Erlangen,0,320,156,-2.50% ↘
61,62,Neumünster,0,321,204,27.10% ↗
63,64,Schwerin,0,323,160,-0.93% ↘
66,67,Suhl,0,330,131,-20.61% ↘
73,74,Kempten,0,347,191,10.09% ↗
74,75,Bottrop,0,349,153,-12.32% ↘
82,83,Salzgitter,3,359,185,3.06% ↗
90,91,Schweinfurt,0,377,198,5.04% ↗
99,100,Frankfurt (Oder),0,402,147,-26.87% ↘
109,110,Bremerhaven,1,429,270,25.87% ↗
114,115,Koblenz,0,435,243,11.72% ↗
131,132,Fürth,0,481,190,-21.00% ↘
137,138,Flensburg,0,491,312,27.09% ↗
141,142,Würzburg,0,503,295,17.30% ↗
147,148,Remscheid,0,522,284,8.81% ↗
148,149,Wolfsburg,0,525,291,10.86% ↗
151,152,Ulm,0,530,248,-6.42% ↘
152,153,Dessau-Roßlau,3,539,191,-29.13% ↘
154,155,Regensburg,0,545,278,2.02% ↗
155,156,Osnabrück,0,549,309,12.57% ↗
156,157,Lübeck,2,553,260,-5.97% ↘
174,175,Hamm,0,592,290,-2.03% ↘
184,185,Oldenburg,0,630,406,28.89% ↗
187,188,Weimar,0,646,256,-20.74% ↘
192,193,Heidelberg,0,664,354,6.63% ↗
197,198,Hagen,0,675,285,-15.56% ↘
198,199,Kaiserslautern,2,676,386,14.20% ↗
203,204,Ingolstadt,0,686,329,-4.08% ↘
204,205,Mülheim a.d.Ruhr,2,687,326,-5.09% ↘
207,208,Herne,0,690,327,-5.22% ↘
211,212,Darmstadt,0,709,453,27.79% ↗
216,217,Brandenburg a.d.Havel,3,735,347,-5.58% ↘
218,219,Gera,2,736,252,-31.52% ↘
219,220,Kassel,0,740,430,16.22% ↗
220,221,Mönchengladbach,0,743,419,12.79% ↗
223,224,Heilbronn,0,760,379,-0.26% ↘
225,226,Ludwigshafen,0,765,362,-5.36% ↘
230,231,Offenbach,0,775,382,-1.42% ↘
233,234,Leverkusen,0,784,435,10.97% ↗
238,239,Pforzheim,0,810,508,25.43% ↗
245,246,Jena,0,851,341,-19.86% ↘
246,247,Gelsenkirchen,0,866,427,-1.39% ↘
248,249,Mainz,0,891,613,37.60% ↗
254,255,Solingen,2,910,500,9.89% ↗
259,260,Braunschweig,0,956,539,12.76% ↗
263,264,Oberhausen,0,965,509,5.49% ↗
264,265,Krefeld,0,968,563,16.32% ↗
269,270,Potsdam,0,982,529,7.74% ↗
274,275,Berlin Marzahn-Hellersdorf,3,1036,537,3.67% ↗
288,289,Augsburg,0,1099,554,0.82% ↗
293,294,Bielefeld,0,1145,490,-14.41% ↘
295,296,Freiburg i.Breisgau,0,1155,594,2.86% ↗
299,300,Rostock,0,1186,619,4.38% ↗
306,307,Bochum,0,1223,586,-4.17% ↘
313,314,Kiel,0,1262,890,41.05% ↗
321,322,Berlin Spandau,0,1322,576,-12.86% ↘
327,328,Cottbus,0,1339,618,-7.69% ↘
330,331,Berlin Charlottenburg-Wilmersdorf,3,1377,710,3.12% ↗
336,337,Mannheim,0,1408,731,3.84% ↗
338,339,Bonn,0,1434,767,6.97% ↗
340,341,Wiesbaden,0,1445,844,16.82% ↗
341,342,Berlin Steglitz-Zehlendorf,1,1491,777,4.23% ↗
342,343,Münster,0,1521,1026,34.91% ↗
350,351,Karlsruhe,0,1583,866,9.41% ↗
351,352,Magdeburg,0,1597,594,-25.61% ↘
353,354,Halle,0,1621,763,-5.86% ↘
359,360,Berlin Lichtenberg,3,1710,671,-21.52% ↘
360,361,Chemnitz,0,1715,717,-16.38% ↘
362,363,Duisburg,0,1769,941,6.39% ↗
366,367,Berlin Treptow-Köpenick,0,1822,788,-13.50% ↘
