,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Weiden i.d.OPf.,0,120,52,-13.33% ↘
2,3,Pirmasens,0,124,69,11.29% ↗
3,4,Emden,0,125,88,40.80% ↗
4,5,Zweibrücken,0,125,69,10.40% ↗
5,6,Schwabach,0,132,73,10.61% ↗
6,7,Passau,0,146,88,20.55% ↗
10,11,Straubing,0,157,74,-5.73% ↘
11,12,Wilhelmshaven,0,169,122,44.38% ↗
12,13,Ansbach,0,177,97,9.60% ↗
13,14,Kaufbeuren,0,187,90,-3.74% ↘
14,15,Coburg,0,188,76,-19.15% ↘
15,16,Memmingen,0,199,85,-14.57% ↘
17,18,Amberg,0,205,108,5.37% ↗
18,19,Hof,0,205,109,6.34% ↗
20,21,Landau i.d.Pfalz,0,213,124,16.43% ↗
24,25,Neustadt a.d.Weinstraße,0,238,130,9.24% ↗
26,27,Aschaffenburg,0,241,150,24.48% ↗
28,29,Landshut,0,245,158,28.98% ↗
32,33,Speyer,0,252,141,11.90% ↗
36,37,Worms,0,256,100,-21.88% ↘
37,38,Frankenthal,0,262,121,-7.63% ↘
38,39,Rosenheim,0,263,155,17.87% ↗
39,40,Suhl,0,269,129,-4.09% ↘
44,45,Bayreuth,0,288,189,31.25% ↗
47,48,Baden-Baden,0,293,183,24.91% ↗
56,57,Bamberg,0,312,189,21.15% ↗
62,63,Schwerin,0,345,221,28.12% ↗
67,68,Erlangen,0,363,186,2.48% ↗
71,72,Kempten,0,370,208,12.43% ↗
82,83,Frankfurt (Oder),0,396,199,0.51% ↗
85,86,Neumünster,0,397,266,34.01% ↗
88,89,Bottrop,0,401,210,4.74% ↗
89,90,Trier,0,401,261,30.17% ↗
91,92,Dessau-Roßlau,0,404,168,-16.83% ↘
92,93,Schweinfurt,0,405,210,3.70% ↗
108,109,Salzgitter,0,442,262,18.55% ↗
110,111,Delmenhorst,0,444,297,33.78% ↗
118,119,Fürth,0,456,207,-9.21% ↘
127,128,Remscheid,0,501,290,15.77% ↗
130,131,Wolfsburg,0,507,274,8.09% ↗
132,133,Weimar,0,512,229,-10.55% ↘
137,138,Koblenz,0,516,296,14.73% ↗
138,139,Ulm,0,517,272,5.22% ↗
142,143,Bremerhaven,0,531,378,42.37% ↗
148,149,Flensburg,0,546,378,38.46% ↗
157,158,Regensburg,0,575,324,12.70% ↗
176,177,Hamm,0,648,344,6.17% ↗
177,178,Osnabrück,0,652,404,23.93% ↗
178,179,Brandenburg a.d.Havel,0,653,290,-11.18% ↘
181,182,Würzburg,0,659,424,28.68% ↗
185,186,Gera,0,675,295,-12.59% ↘
187,188,Hagen,0,681,344,1.03% ↗
193,194,Herne,0,689,353,2.47% ↗
196,197,Ingolstadt,0,699,399,14.16% ↗
200,201,Mülheim a.d.Ruhr,0,708,391,10.45% ↗
205,206,Kaiserslautern,0,723,453,25.31% ↗
206,207,Heilbronn,0,725,351,-3.17% ↘
213,214,Heidelberg,0,756,441,16.67% ↗
214,215,Oldenburg,0,766,507,32.38% ↗
217,218,Kassel,0,779,452,16.05% ↗
220,221,Jena,0,797,322,-19.20% ↘
222,223,Leverkusen,0,807,483,19.70% ↗
227,228,Pforzheim,0,826,469,13.56% ↗
233,234,Lübeck,0,850,629,48.00% ↗
239,240,Offenbach,0,863,446,3.36% ↗
241,242,Mönchengladbach,0,865,528,22.08% ↗
242,243,Ludwigshafen,0,869,488,12.31% ↗
246,247,Darmstadt,0,890,581,30.56% ↗
251,252,Solingen,0,942,560,18.90% ↗
254,255,Berlin Marzahn-Hellersdorf,0,946,619,30.87% ↗
255,256,Gelsenkirchen,0,955,499,4.50% ↗
260,261,Oberhausen,0,999,574,14.91% ↗
267,268,Braunschweig,0,1050,593,12.95% ↗
269,270,Mainz,0,1052,714,35.74% ↗
275,276,Potsdam,0,1086,593,9.21% ↗
278,279,Krefeld,0,1093,686,25.53% ↗
287,288,Rostock,0,1171,587,0.26% ↗
299,300,Bielefeld,0,1247,504,-19.17% ↘
305,306,Augsburg,0,1307,757,15.84% ↗
313,314,Cottbus,0,1363,548,-19.59% ↘
314,315,Freiburg i.Breisgau,0,1367,785,14.85% ↗
315,316,Magdeburg,0,1380,623,-9.71% ↘
320,321,Bochum,0,1427,855,19.83% ↗
323,324,Berlin Spandau,0,1453,806,10.94% ↗
330,331,Berlin Charlottenburg-Wilmersdorf,0,1492,770,3.22% ↗
333,334,Bonn,0,1500,943,25.73% ↗
335,336,Mannheim,0,1537,854,11.13% ↗
342,343,Wiesbaden,0,1570,937,19.36% ↗
344,345,Halle,0,1583,763,-3.60% ↘
346,347,Kiel,0,1620,1208,49.14% ↗
348,349,Chemnitz,0,1660,799,-3.73% ↘
350,351,Berlin Steglitz-Zehlendorf,0,1672,873,4.43% ↗
352,353,Münster,0,1701,975,14.64% ↗
356,357,Karlsruhe,0,1731,985,13.81% ↗
357,358,Berlin Treptow-Köpenick,0,1738,962,10.70% ↗
360,361,Berlin Reinickendorf,0,1817,901,-0.83% ↘
