,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Eisenach,17,0,0,0.00% →
9,10,Weimar,1,1,1,100.00% ↗
15,16,Hof,0,2,1,0.00% →
18,19,Straubing,7,3,0,-100.00% ↘
25,26,Brandenburg a.d.Havel,0,3,2,33.33% ↗
28,29,Schwabach,6,4,3,50.00% ↗
35,36,Coburg,0,4,3,50.00% ↗
37,38,Neustadt a.d.Weinstraße,0,4,2,0.00% →
41,42,Weiden i.d.OPf.,1,5,3,20.00% ↗
42,43,Ansbach,1,5,3,20.00% ↗
45,46,Jena,0,5,3,20.00% ↗
51,52,Suhl,3,6,5,66.67% ↗
54,55,Dessau-Roßlau,1,6,3,0.00% →
55,56,Frankenthal,0,6,3,0.00% →
60,61,Zweibrücken,2,7,3,-14.29% ↘
63,64,Passau,1,7,4,14.29% ↗
68,69,Chemnitz,0,7,5,42.86% ↗
70,71,Bayreuth,3,8,2,-50.00% ↘
80,81,Kempten,0,9,4,-11.11% ↘
81,82,Kaufbeuren,0,9,4,-11.11% ↘
84,85,Emden,0,10,8,60.00% ↗
88,89,Memmingen,0,10,9,80.00% ↗
89,90,Rosenheim,0,10,5,0.00% →
92,93,Pirmasens,1,11,7,27.27% ↗
101,102,Pforzheim,0,12,9,50.00% ↗
106,107,Gera,0,13,11,69.23% ↗
111,112,Aschaffenburg,1,14,8,14.29% ↗
112,113,Erfurt,0,14,10,42.86% ↗
118,119,Remscheid,0,15,6,-20.00% ↘
121,122,Magdeburg,2,16,5,-37.50% ↘
126,127,Frankfurt (Oder),0,16,6,-25.00% ↘
128,129,Bremerhaven,0,16,12,50.00% ↗
137,138,Schweinfurt,0,17,11,29.41% ↗
140,141,Flensburg,0,18,12,33.33% ↗
143,144,Landshut,0,18,5,-44.44% ↘
145,146,Worms,1,19,7,-26.32% ↘
146,147,Landau i.d.Pfalz,1,19,7,-26.32% ↘
148,149,Fürth,0,19,11,15.79% ↗
157,158,Halle,1,21,9,-14.29% ↘
163,164,Cottbus,2,22,11,0.00% →
166,167,Speyer,1,22,8,-27.27% ↘
175,176,Bottrop,0,23,15,30.43% ↗
176,177,Baden-Baden,0,23,16,39.13% ↗
187,188,Rostock,0,25,16,28.00% ↗
189,190,Amberg,0,25,11,-12.00% ↘
193,194,Erlangen,0,26,16,23.08% ↗
198,199,Kassel,0,26,15,15.38% ↗
201,202,Herne,0,27,17,25.93% ↗
204,205,Wilhelmshaven,0,27,14,3.70% ↗
207,208,Heilbronn,0,28,15,7.14% ↗
211,212,Potsdam,0,28,17,21.43% ↗
216,217,Mülheim a.d.Ruhr,0,29,18,24.14% ↗
217,218,Delmenhorst,0,29,18,24.14% ↗
224,225,Koblenz,1,31,19,22.58% ↗
226,227,Schwerin,0,31,21,35.48% ↗
227,228,Neumünster,0,31,11,-29.03% ↘
260,261,Osnabrück,0,42,18,-14.29% ↘
267,268,Oldenburg,0,43,16,-25.58% ↘
269,270,Hagen,0,44,26,18.18% ↗
273,274,Heidelberg,0,45,24,6.67% ↗
276,277,Würzburg,0,45,27,20.00% ↗
279,280,Gelsenkirchen,0,47,23,-2.13% ↘
282,283,Berlin Marzahn-Hellersdorf,0,48,40,66.67% ↗
283,284,Ludwigshafen,0,48,27,12.50% ↗
285,286,Ingolstadt,1,49,25,2.04% ↗
293,294,Mönchengladbach,0,52,35,34.62% ↗
294,295,Bamberg,0,52,26,0.00% →
299,300,Berlin Treptow-Köpenick,1,54,27,0.00% →
301,302,Salzgitter,0,55,32,16.36% ↗
307,308,Offenbach,0,58,35,20.69% ↗
309,310,Braunschweig,0,59,33,11.86% ↗
310,311,Regensburg,0,59,36,22.03% ↗
312,313,Hamm,0,60,43,43.33% ↗
315,316,Leverkusen,0,60,32,6.67% ↗
319,320,Oberhausen,0,62,32,3.23% ↗
322,323,Wolfsburg,0,64,40,25.00% ↗
323,324,Kaiserslautern,0,65,50,53.85% ↗
326,327,Kiel,0,67,48,43.28% ↗
330,331,Ulm,0,68,36,5.88% ↗
332,333,Lübeck,0,69,42,21.74% ↗
333,334,Mannheim,0,69,45,30.43% ↗
336,337,Trier,0,71,23,-35.21% ↘
337,338,Bielefeld,0,73,51,39.73% ↗
338,339,Berlin Spandau,0,75,47,25.33% ↗
344,345,Krefeld,0,80,47,17.50% ↗
347,348,Leipzig,0,81,41,1.23% ↗
348,349,Berlin Reinickendorf,0,82,49,19.51% ↗
349,350,Berlin Steglitz-Zehlendorf,0,82,51,24.39% ↗
352,353,Berlin Lichtenberg,0,87,46,5.75% ↗
358,359,Mainz,0,92,55,19.57% ↗
362,363,Bochum,0,97,56,15.46% ↗
364,365,Freiburg i.Breisgau,0,99,53,7.07% ↗
366,367,Münster,0,101,47,-6.93% ↘
370,371,Karlsruhe,0,105,35,-33.33% ↘
372,373,Darmstadt,0,107,59,10.28% ↗
380,381,Duisburg,0,114,73,28.07% ↗
381,382,Bonn,0,114,79,38.60% ↗
382,383,Dortmund,0,114,75,31.58% ↗
383,384,Augsburg,0,115,64,11.30% ↗
385,386,Essen,0,120,72,20.00% ↗
387,388,Nürnberg,0,123,64,4.07% ↗
388,389,Berlin Neukölln,0,124,60,-3.23% ↘
390,391,Dresden,0,130,68,4.62% ↗
391,392,Berlin Tempelhof-Schöneberg,0,132,77,16.67% ↗
392,393,Wuppertal,0,133,93,39.85% ↗
393,394,Solingen,0,134,114,70.15% ↗
397,398,Wiesbaden,0,156,67,-14.10% ↘
399,400,Bremen,0,182,99,8.79% ↗
400,401,Berlin Pankow,0,185,102,10.27% ↗
401,402,Berlin Charlottenburg-Wilmersdorf,0,185,110,18.92% ↗
402,403,Berlin Mitte,0,222,131,18.02% ↗
403,404,Berlin Friedrichshain-Kreuzberg,0,229,128,11.79% ↗
405,406,Stuttgart,0,256,146,14.06% ↗
406,407,Düsseldorf,0,452,257,13.72% ↗
407,408,Frankfurt am Main,0,484,284,17.36% ↗
408,409,München,0,586,322,9.90% ↗
409,410,Köln,0,590,362,22.71% ↗
411,412,Hamburg,0,745,466,25.10% ↗
