Gemeinde,Neuzugänge letzten 7 Tage
Ottendorf-Okrilla,146
Nebelschütz,14
"Wittichenau, Stadt",67
Arnsdorf,56
Wachau,45
"Bernsdorf, Stadt (Landkreis Bautzen)",62
Ohorn,21
Königswartha,29
"Radeberg, Stadt",149
Großnaundorf,7
Großpostwitz/O.L.,20
Spreetal,13
"Königsbrück, Stadt",31
Elsterheide,23
Sohland a. d. Spree,44
Frankenthal,6
Cunewalde,30
Burkau,17
Lohsa,33
Großharthau,18
"Pulsnitz, Stadt",45
"Hoyerswerda, Stadt",188
Rammenau,8
Crostwitz,6
Hochkirch,13
Schwepnitz,14
Laußnitz,10
"Lauta, Stadt",44
"Bischofswerda, Stadt",56
"Kamenz, Stadt",86
Göda,15
Lichtenberg (Landkreis Bautzen),8
"Großröhrsdorf, Stadt",45
"Bautzen, Stadt",176
"Weißenberg, Stadt",14
"Schirgiswalde-Kirschau, Stadt",28
Oßling,10
Neschwitz,10
Doberschau-Gaußig,17
"Elstra, Stadt",11
Obergurig,8
Radibor,12
Demitz-Thumitz,10
Ralbitz-Rosenthal,6
Steinigtwolmsdorf,9
Neukirch,5
Steina,5
Haselbachtal,12
Neukirch/Lausitz,11
"Wilthen, Stadt",10
Panschwitz-Kuckau,4
Kubschütz,4
Malschwitz,7
Großdubrau,6
Puschwitz,1
Schmölln-Putzkau,3
Räckelwitz,0
Deutschneudorf,9
"Lugau/Erzgeb., Stadt",63
Jahnsdorf/Erzgeb.,42
"Seiffen/Erzgeb., Kurort",16
Niederdorf,10
Königswalde,15
Mildenau,22
Grünhainichen,21
Großrückerswalde,21
Börnichen/Erzgeb.,6
"Aue-Bad Schlema, Stadt",123
Amtsberg,22
Stützengrün,18
Hohndorf,19
Gornau/Erzgeb.,20
"Wolkenstein, Stadt",20
Großolbersdorf,14
Neukirchen/Erzgeb.,34
"Marienberg, Stadt",79
Drebach,24
"Johanngeorgenstadt, Stadt",17
Thermalbad Wiesenbad,14
Sehmatal,26
"Zschopau, Stadt",36
Bärenstein,9
"Jöhstadt, Stadt",10
"Lauter-Bernsbach, Stadt",33
Heidersdorf,3
"Olbernhau, Stadt",40
Gornsdorf,7
Burkhardtsdorf,22
"Elterlein, Stadt",10
"Ehrenfriedersdorf, Stadt",16
"Lößnitz, Stadt",27
Bockau,7
Gelenau/Erzgeb.,13
"Schneeberg, Stadt",43
Zschorlau,16
"Grünhain-Beierfeld, Stadt",17
"Scheibenberg, Stadt",6
Auerbach (Erzgebirgskreis),7
"Oelsnitz/Erzgeb., Stadt",31
Schönheide,12
"Eibenstock, Stadt",19
"Annaberg-Buchholz, Stadt",50
Crottendorf,10
"Schwarzenberg/Erzgeb., Stadt",40
"Geyer, Stadt",8
Niederwürschnitz,6
"Stollberg/Erzgeb., Stadt",26
"Thalheim/Erzgeb., Stadt",13
Breitenbrunn/Erzgeb.,11
"Pockau-Lengefeld, Stadt",16
