Gemeinde,Neuzugänge letzten 7 Tage
Ralbitz-Rosenthal,6
Spreetal,5
Neschwitz,6
Schwepnitz,6
Lichtenberg (Landkreis Bautzen),3
Großharthau,5
Lohsa,9
Arnsdorf,8
Haselbachtal,6
Rammenau,2
Elsterheide,5
Wachau,6
Cunewalde,6
Neukirch,2
Steina,2
Ohorn,3
"Hoyerswerda, Stadt",30
"Radeberg, Stadt",17
Räckelwitz,1
"Wittichenau, Stadt",5
"Lauta, Stadt",7
"Wilthen, Stadt",4
"Elstra, Stadt",2
"Bischofswerda, Stadt",8
"Königsbrück, Stadt",3
Göda,2
Malschwitz,3
"Großröhrsdorf, Stadt",6
Königswartha,2
"Pulsnitz, Stadt",4
"Kamenz, Stadt",9
Ottendorf-Okrilla,5
Doberschau-Gaußig,2
Obergurig,1
Hochkirch,1
"Bautzen, Stadt",17
Neukirch/Lausitz,2
Burkau,1
Großpostwitz/O.L.,1
Steinigtwolmsdorf,1
"Bernsdorf,  Stadt (Landkreis Bautzen)",2
Großdubrau,1
"Schirgiswalde-Kirschau, Stadt",1
Crostwitz,0
Demitz-Thumitz,0
Frankenthal,0
Großnaundorf,0
Kubschütz,0
Laußnitz,0
Nebelschütz,0
Oßling,0
Panschwitz-Kuckau,0
Puschwitz,0
Radibor,0
Schmölln-Putzkau,0
Sohland a. d. Spree,0
"Weißenberg, Stadt",0
Stützengrün,12
"Elterlein, Stadt",9
Bärenstein,6
Drebach,13
Königswalde,4
"Thum, Stadt",9
"Schlettau, Stadt",4
Jahnsdorf/Erzgeb.,9
"Olbernhau, Stadt",17
Thermalbad Wiesenbad,5
Bockau,3
"Annaberg-Buchholz, Stadt",25
Mildenau,4
"Geyer, Stadt",4
Gornsdorf,2
Crottendorf,4
"Oberwiesenthal, Kurort, Stadt",2
"Scheibenberg, Stadt",2
"Pockau-Lengefeld, Stadt",7
"Ehrenfriedersdorf, Stadt",4
"Schwarzenberg/Erzgeb., Stadt",14
"Oelsnitz/Erzgeb., Stadt",9
Burkhardtsdorf,5
Raschau-Markersbach,4
"Aue-Bad Schlema, Stadt",16
Breitenbrunn/Erzgeb.,4
Großolbersdorf,2
Schönheide,3
"Zwönitz, Stadt",8
"Zschopau, Stadt",5
Gornau/Erzgeb.,2
"Johanngeorgenstadt, Stadt",2
"Wolkenstein, Stadt",2
"Thalheim/Erzgeb., Stadt",3
"Lößnitz, Stadt",4
Gelenau/Erzgeb.,2
Sehmatal,3
Niederwürschnitz,1
"Marienberg, Stadt",6
Neukirchen/Erzgeb.,2
"Schneeberg, Stadt",4
Amtsberg,1
"Lugau/Erzgeb., Stadt",2
"Lauter-Bernsbach, Stadt",2
Zschorlau,1
"Stollberg/Erzgeb., Stadt",1
Auerbach (Erzgebirgskreis),0
Börnichen/Erzgeb.,0
Deutschneudorf,0
"Eibenstock, Stadt",0
Großrückerswalde,0
"Grünhain-Beierfeld, Stadt",0
Grünhainichen,0
Heidersdorf,0
Hohndorf,0
"Jöhstadt, Stadt",0
Niederdorf,0
"Seiffen/Erzgeb., Kurort",0
Tannenberg,0
Weißkeißel,6
Bertsdorf-Hörnitz,6
Großschönau,14
Oybin,3
Rosenbach,3
"Neusalza-Spremberg, Stadt",6
Boxberg/O.L.,8
Schleife,4
Großschweidnitz,2
Leutersdorf,5
Oppach,3
"Ebersbach-Neugersdorf, Stadt",15
Oderwitz,6
Rietschen,3
Trebendorf,1
Dürrhennersdorf,1
Schönbach,1
Beiersdorf,1
Olbersdorf,4
Kodersdorf,2
Mittelherwigsdorf,3
"Bad Muskau, Stadt",3
Gablenz,1
Vierkirchen,1
"Zittau, Stadt",15
Neißeaue,1
"Löbau, Stadt",8
Hohendubrau,1
"Ostritz, Stadt",1
Waldhufen,1
Schöpstal,1
Kottmar,3
"Görlitz, Stadt",23
"Herrnhut, Stadt",2
Markersdorf,1
"Rothenburg/O.L., Stadt",1
"Weißwasser/O.L., Stadt",2
"Bernstadt a. d. Eigen, Stadt",0
Groß Düben,0
Hähnichen,0
Hainewalde,0
Horka,0
"Jonsdorf, Kurort",0
Königshain,0
Krauschwitz i.d. O.L.,0
Kreba-Neudorf,0
Lawalde,0
Mücka,0
"Niesky, Stadt",0
Quitzdorf am See,0
"Reichenbach/O.L., Stadt",0
Schönau-Berzdorf a. d. Eigen,0
"Seifhennersdorf, Stadt",0
Bennewitz,21
"Wurzen, Stadt",34
"Pegau, Stadt",13
Thallwitz,7
Lossatal,11
"Colditz, Stadt",15
Neukieritzsch,12
"Böhlen, Stadt",11
"Groitzsch, Stadt",12
Elstertrebnitz,2
"Bad Lausick, Stadt",12
"Grimma, Stadt",28
"Borna, Stadt",18
"Markranstädt, Stadt",14
"Rötha, Stadt",5
"Markkleeberg, Stadt",20
"Zwenkau, Stadt",7
Borsdorf,5
Machern,4
"Geithain, Stadt",4
Großpösna,3
"Brandis, Stadt",5
"Regis-Breitingen, Stadt",2
"Frohburg, Stadt",5
"Naunhof, Stadt",3
Parthenstein,1
"Trebsen/Mulde, Stadt",1
"Kitzscher, Stadt",1
Belgershain,0
Otterwisch,0
Niederau,6
Verwaltungsgemeinschaft Nünchritz/Glaubitz,10
Hirschstein,2
Moritzburg,8
"Radeburg, Stadt",7
"Radebeul, Stadt",31
"Coswig, Stadt",17
"Strehla, Stadt",3
Klipphausen,8
Käbschütztal,2
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,3
"Meißen, Stadt",19
"Nossen, Stadt",7
Diera-Zehren,2
Weinböhla,6
"Gröditz, Stadt",4
"Großenhain, Stadt",10
"Riesa, Stadt",15
Verwaltungsgemeinschaft Röderaue/Wülknitz,2
Priestewitz,1
Thiendorf,1
"Lommatzsch, Stadt",1
Ebersbach (Landkreis Meißen),0
Stauchitz,0
Zeithain,0
"Geringswalde, Stadt",15
"Roßwein, Stadt",24
"Leisnig, Stadt",17
Neuhausen/Erzgeb.,4
Zettlitz,1
"Rochlitz, Stadt",8
"Penig, Stadt",11
Oberschöna,4
Bobritzsch-Hilbersdorf,7
Mulda/Sa.,3
"Hainichen, Stadt",10
"Waldheim, Stadt",10
Rechenberg-Bienenmühle,2
"Frankenberg/Sa., Stadt",14
Kriebstein,2
"Döbeln, Stadt",20
Großhartmannsdorf,2
Halsbrücke,4
Zschaitz-Ottewig,1
Königshain-Wiederau,2
Großweitzschen,2
"Hartha, Stadt",5
Reinsberg,2
"Brand-Erbisdorf, Stadt",6
Erlau,2
Niederwiesa,3
"Freiberg, Stadt, Universitätsstadt",24
Rossau,2
"Burgstädt, Stadt",5
"Flöha, Stadt",5
Striegistal,2
Weißenborn/Erzgeb.,1
"Mittweida, Stadt, Hochschulstadt",5
Claußnitz,1
Leubsdorf,1
Ostrau,1
"Oederan, Stadt",2
Eppendorf,1
"Lunzenau, Stadt",1
Hartmannsdorf (Landkreis Mittelsachsen),1
"Großschirma, Stadt",1
Lichtenau,1
Altmittweida,0
