Gemeinde,Neuzugänge letzten 7 Tage
Gohrisch,3
Struppen,4
Hermsdorf/Erzgeb.,1
"Pirna, Stadt",42
"Wilsdruff, Stadt",15
Klingenberg,7
"Altenberg, Stadt",8
Lohmen,3
"Tharandt, Stadt",5
"Glashütte, Stadt",6
Bannewitz,9
"Liebstadt, Stadt",1
"Bad Gottleuba-Berggießhübel, Stadt",4
"Heidenau, Stadt",11
"Freital, Stadt",26
Müglitztal,1
Bahretal,1
"Rabenau, Stadt",2
"Dippoldiswalde, Stadt",6
"Stolpen, Stadt",1
Dorfhain,0
Kreischa,0
"Rathen, Kurort",0
Pöhl,21
"Rodewisch, Stadt",53
"Elsterberg, Stadt",31
"Lengenfeld, Stadt",46
Bergen,6
Neustadt/Vogtl.,6
Heinsdorfergrund,12
Grünbach,10
"Falkenstein/Vogtl., Stadt",45
"Adorf/Vogtl., Stadt",27
Steinberg,15
"Klingenthal, Stadt",43
Tirpersdorf,7
Neumark,15
"Auerbach/Vogtl., Stadt",92
Weischlitz,29
Muldenhammer,15
"Treuen, Stadt",37
Ellefeld,12
Mühlental,6
Werda,7
"Pausa-Mühltroff, Stadt",22
"Reichenbach im Vogtland, Stadt",90
Bad Brambach,8
"Oelsnitz/Vogtl., Stadt",42
"Netzschkau, Stadt",15
"Schöneck/Vogtl., Stadt",12
Triebel/Vogtl.,4
"Plauen, Stadt",192
Theuma,3
Rosenbach/Vogtl.,12
Neuensalz,6
Limbach,3
"Markneukirchen, Stadt",15
Eichigt,2
Bösenbrunn,1
"Bad Elster, Stadt",3
Crinitzberg,14
"Kirchberg, Stadt",54
Langenbernsdorf,22
Oberwiera,5
"Waldenburg, Stadt",18
St. Egidien,14
Mülsen,45
Lichtentanne,23
Reinsdorf,26
Neukirchen/Pleiße,13
Niederfrohna,7
Bernsdorf (Landkreis Zwickau),6
Callenberg,13
"Glauchau, Stadt",57
Schönberg,2
Hartmannsdorf b. Kirchberg,3
"Werdau, Stadt",44
"Oberlungwitz, Stadt",11
"Hartenstein, Stadt",8
"Limbach-Oberfrohna, Stadt",42
"Hohenstein-Ernstthal, Stadt",25
Langenweißbach,4
"Zwickau, Stadt",141
"Meerane, Stadt",22
Gersdorf,6
"Wildenfels, Stadt",5
"Crimmitschau, Stadt",24
Fraureuth,6
"Wilkau-Haßlau, Stadt",9
Hirschfeld,1
"Lichtenstein/Sa., Stadt",9
Dennheritz,0
Remse,0
Dresden,516
Leipzig,443
Chemnitz,301
