Gemeinde,Neuzugänge letzten 7 Tage
Lichtenberg (Landkreis Bautzen),25
Frankenthal,10
Schmölln-Putzkau,29
Wachau,40
Schwepnitz,23
Räckelwitz,10
"Königsbrück, Stadt",40
Elsterheide,30
Malschwitz,39
Spreetal,15
Rammenau,11
"Elstra, Stadt",22
Laußnitz,15
Neschwitz,19
Ohorn,19
Arnsdorf,38
"Pulsnitz, Stadt",57
Nebelschütz,9
Neukirch,12
Königswartha,25
Lohsa,38
Oßling,16
Hochkirch,16
Ralbitz-Rosenthal,12
"Bernsdorf, Stadt (Landkreis Bautzen)",44
Burkau,18
"Hoyerswerda, Stadt",216
Haselbachtal,27
Obergurig,14
Großpostwitz/O.L.,18
Neukirch/Lausitz,31
"Bautzen, Stadt",244
Göda,19
Panschwitz-Kuckau,13
"Bischofswerda, Stadt",68
"Großröhrsdorf, Stadt",61
"Wilthen, Stadt",29
"Radeberg, Stadt",114
Ottendorf-Okrilla,61
Radibor,18
"Weißenberg, Stadt",16
Kubschütz,13
"Kamenz, Stadt",84
"Wittichenau, Stadt",28
Crostwitz,5
"Schirgiswalde-Kirschau, Stadt",29
Sohland a. d. Spree,30
"Lauta, Stadt",36
Großnaundorf,4
Cunewalde,19
Großdubrau,17
Steinigtwolmsdorf,11
Doberschau-Gaußig,16
Großharthau,10
Puschwitz,2
Demitz-Thumitz,6
Steina,2
Niederdorf,15
"Jöhstadt, Stadt",24
Börnichen/Erzgeb.,9
"Thum, Stadt",46
Hohndorf,31
"Pockau-Lengefeld, Stadt",64
Amtsberg,31
Grünhainichen,28
Jahnsdorf/Erzgeb.,45
"Seiffen/Erzgeb., Kurort",17
"Schneeberg, Stadt",108
"Elterlein, Stadt",22
"Lugau/Erzgeb., Stadt",62
Thermalbad Wiesenbad,25
"Stollberg/Erzgeb., Stadt",87
Schönheide,33
Neukirchen/Erzgeb.,53
Zschorlau,39
"Oelsnitz/Erzgeb., Stadt",82
Gelenau/Erzgeb.,30
Königswalde,16
"Aue-Bad Schlema, Stadt",144
"Ehrenfriedersdorf, Stadt",33
Sehmatal,45
"Schwarzenberg/Erzgeb., Stadt",116
"Eibenstock, Stadt",51
Drebach,36
"Johanngeorgenstadt, Stadt",27
"Schlettau, Stadt",16
Mildenau,23
"Marienberg, Stadt",108
Heidersdorf,5
Burkhardtsdorf,38
"Grünhain-Beierfeld, Stadt",35
Raschau-Markersbach,30
"Thalheim/Erzgeb., Stadt",36
"Zschopau, Stadt",53
"Oberwiesenthal, Kurort, Stadt",12
Gornau/Erzgeb.,21
"Lößnitz, Stadt",44
Niederwürschnitz,14
"Wolkenstein, Stadt",20
Großrückerswalde,17
"Olbernhau, Stadt",48
"Lauter-Bernsbach, Stadt",36
Auerbach (Erzgebirgskreis),10
Deutschneudorf,4
"Annaberg-Buchholz, Stadt",79
Bärenstein,9
"Zwönitz, Stadt",46
Bockau,8
Großolbersdorf,10
Crottendorf,14
"Scheibenberg, Stadt",7
Stützengrün,10
Gornsdorf,5
Tannenberg,2
"Geyer, Stadt",6
Breitenbrunn/Erzgeb.,7
Weißkeißel,19
Hähnichen,13
Krauschwitz i.d. O.L.,33
"Neusalza-Spremberg, Stadt",31
"Reichenbach/O.L., Stadt",45
Rietschen,23
Quitzdorf am See,11
Oderwitz,43
Schleife,21
"Löbau, Stadt",119
Kreba-Neudorf,7
Leutersdorf,28
Bertsdorf-Hörnitz,16
Gablenz,12
Hohendubrau,14
Oybin,10
Mücka,7
Boxberg/O.L.,31
Olbersdorf,31
Rosenbach,10
Dürrhennersdorf,6
"Bad Muskau, Stadt",23
Mittelherwigsdorf,22
Kottmar,43
Hainewalde,9
"Herrnhut, Stadt",34
"Zittau, Stadt",138
"Weißwasser/O.L., Stadt",87
Groß Düben,6
"Niesky, Stadt",51
Schönbach,6
Großschönau,29
Kodersdorf,13
Neißeaue,9
Lawalde,9
"Rothenburg/O.L., Stadt",22
"Seifhennersdorf, Stadt",18
Trebendorf,4
Schönau-Berzdorf a. d. Eigen,7
Großschweidnitz,6
"Ebersbach-Neugersdorf, Stadt",52
Markersdorf,17
Horka,7
Schöpstal,10
"Jonsdorf, Kurort",6
"Görlitz, Stadt",221
Waldhufen,9
Königshain,4
"Bernstadt a. d. Eigen, Stadt",11
Oppach,6
"Ostritz, Stadt",5
Vierkirchen,3
Beiersdorf,1
Thallwitz,57
Otterwisch,18
"Trebsen/Mulde, Stadt",48
"Frohburg, Stadt",137
"Naunhof, Stadt",85
"Zwenkau, Stadt",86
Lossatal,54
Belgershain,30
"Regis-Breitingen, Stadt",34
"Groitzsch, Stadt",67
Parthenstein,30
Bennewitz,40
"Grimma, Stadt",225
Elstertrebnitz,10
"Böhlen, Stadt",51
"Brandis, Stadt",72
"Pegau, Stadt",47
Neukieritzsch,47
"Wurzen, Stadt",109
"Colditz, Stadt",56
"Geithain, Stadt",43
Machern,38
"Borna, Stadt",94
"Markkleeberg, Stadt",116
"Kitzscher, Stadt",24
"Bad Lausick, Stadt",36
Borsdorf,36
"Markranstädt, Stadt",65
Großpösna,22
"Rötha, Stadt",16
Niederau,75
Käbschütztal,48
Ebersbach (Landkreis Meißen),69
Hirschstein,25
"Radeburg, Stadt",88
Verwaltungsgemeinschaft Röderaue/Wülknitz,51
"Lommatzsch, Stadt",57
Weinböhla,121
Diera-Zehren,37
Zeithain,59
Klipphausen,110
Stauchitz,33
Moritzburg,85
Verwaltungsgemeinschaft Nünchritz/Glaubitz,70
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,38
"Coswig, Stadt",172
"Riesa, Stadt",243
"Großenhain, Stadt",144
Thiendorf,30
"Meißen, Stadt",214
"Nossen, Stadt",79
Priestewitz,22
"Gröditz, Stadt",47
"Radebeul, Stadt",223
"Strehla, Stadt",19
Oberschöna,40
Halsbrücke,56
"Roßwein, Stadt",79
"Geringswalde, Stadt",43
Reinsberg,29
Eppendorf,41
Taura,23
"Hainichen, Stadt",83
Bobritzsch-Hilbersdorf,54
Rechenberg-Bienenmühle,17
Mulda/Sa.,22
Mühlau,19
"Oederan, Stadt",67
Altmittweida,16
Kriebstein,17
"Augustusburg, Stadt",37
Königshain-Wiederau,21
"Brand-Erbisdorf, Stadt",74
Ostrau,28
"Frankenberg/Sa., Stadt",109
"Großschirma, Stadt",43
"Flöha, Stadt",82
Großweitzschen,21
Niederwiesa,37
"Döbeln, Stadt",179
Lichtenau,53
Leubsdorf,24
Großhartmannsdorf,18
"Freiberg, Stadt, Universitätsstadt",287
Striegistal,33
"Waldheim, Stadt",63
Claußnitz,21
Zschaitz-Ottewig,9
Lichtenberg/Erzgeb.,18
"Penig, Stadt",57
Dorfchemnitz,10
"Frauenstein, Stadt",18
Seelitz,11
Königsfeld,9
Weißenborn/Erzgeb.,16
"Hartha, Stadt",40
"Mittweida, Stadt, Hochschulstadt",82
Rossau,20
"Rochlitz, Stadt",32
Erlau,17
"Burgstädt, Stadt",52
"Sayda, Stadt",8
"Lunzenau, Stadt",19
Neuhausen/Erzgeb.,11
Wechselburg,7
"Leisnig, Stadt",30
Hartmannsdorf (Landkreis Mittelsachsen),16
Zettlitz,2
"Dahlen, Stadt",57
Elsnig,14
"Belgern-Schildau, Stadt",76
Dreiheide,21
Naundorf,21
Doberschütz,38
Schönwölkau,23
Trossin,11
"Bad Düben, Stadt",67
Krostitz,34
"Dommitzsch, Stadt",20
Laußig,29
"Delitzsch, Stadt",200
Liebschützberg,23
Zschepplin,22
Jesewitz,23
Mockrehna,36
Löbnitz,14
Wermsdorf,34
"Eilenburg, Stadt",96
"Schkeuditz, Stadt",110
"Torgau, Stadt",113
Wiedemar,30
Arzberg,10
Rackwitz,26
"Mügeln, Stadt",28
"Oschatz, Stadt",58
Beilrode,17
"Taucha, Stadt",63
Cavertitz,6
Hermsdorf/Erzgeb.,19
"Liebstadt, Stadt",21
"Hohnstein, Stadt",47
"Bad Gottleuba-Berggießhübel, Stadt",77
"Stolpen, Stadt",72
Dohma,25
"Rabenau, Stadt",56
Struppen,29
Kreischa,52
"Altenberg, Stadt",89
"Dippoldiswalde, Stadt",154
Rosenthal-Bielatal,17
"Pirna, Stadt",406
"Dohna, Stadt",65
Lohmen,31
"Freital, Stadt",369
"Glashütte, Stadt",63
"Heidenau, Stadt",150
Bannewitz,100
Dürrröhrsdorf-Dittersbach,36
"Stadt Wehlen, Stadt",13
"Wilsdruff, Stadt",115
Klingenberg,53
Rathmannsdorf,7
Gohrisch,13
"Sebnitz, Stadt",66
"Tharandt, Stadt",37
"Neustadt in Sachsen, Stadt",78
"Bad Schandau, Stadt",21
"Königstein/Sächs. Schw., Stadt",12
Bahretal,12
Hartmannsdorf-Reichenau,5
Müglitztal,9
Dorfhain,5
"Rathen, Kurort",1
Reinhardtsdorf-Schöna,3
Bösenbrunn,20
"Markneukirchen, Stadt",98
Werda,19
Grünbach,20
"Oelsnitz/Vogtl., Stadt",119
Tirpersdorf,16
Rosenbach/Vogtl.,47
Bergen,11
Neuensalz,23
"Falkenstein/Vogtl., Stadt",86
Neumark,30
"Elsterberg, Stadt",37
"Reichenbach im Vogtland, Stadt",194
Mühlental,12
"Auerbach/Vogtl., Stadt",166
Triebel/Vogtl.,11
"Adorf/Vogtl., Stadt",44
"Bad Elster, Stadt",33
Heinsdorfergrund,17
Limbach,12
Weischlitz,47
"Klingenthal, Stadt",64
"Schöneck/Vogtl., Stadt",24
"Treuen, Stadt",58
"Plauen, Stadt",435
"Pausa-Mühltroff, Stadt",33
Steinberg,17
Bad Brambach,10
Muldenhammer,17
"Netzschkau, Stadt",20
Ellefeld,13
Neustadt/Vogtl.,5
Theuma,5
"Rodewisch, Stadt",30
"Lengenfeld, Stadt",33
Pöhl,9
Eichigt,4
Callenberg,53
Schönberg,9
Lichtentanne,62
Hartmannsdorf b. Kirchberg,13
Dennheritz,12
"Hohenstein-Ernstthal, Stadt",127
Reinsdorf,62
"Wilkau-Haßlau, Stadt",80
Gersdorf,29
Remse,12
Langenweißbach,18
"Crimmitschau, Stadt",132
Fraureuth,35
"Oberlungwitz, Stadt",40
"Zwickau, Stadt",591
"Hartenstein, Stadt",29
"Werdau, Stadt",132
"Limbach-Oberfrohna, Stadt",152
Langenbernsdorf,21
"Wildenfels, Stadt",21
"Glauchau, Stadt",129
"Lichtenstein/Sa., Stadt",64
"Kirchberg, Stadt",47
St. Egidien,18
Mülsen,60
"Waldenburg, Stadt",22
Niederfrohna,11
"Meerane, Stadt",68
Neukirchen/Pleiße,19
Crinitzberg,8
Oberwiera,4
Bernsdorf (Landkreis Zwickau),8
Hirschfeld,4
Dresden,3167
Leipzig,2079
Chemnitz,1381
