Gemeinde,Neuzugänge letzten 7 Tage
Ottendorf-Okrilla,114
Arnsdorf,47
Laußnitz,16
Lichtenberg (Landkreis Bautzen),12
"Wittichenau, Stadt",39
Wachau,29
Königswartha,23
Elsterheide,23
"Pulsnitz, Stadt",49
Frankenthal,6
"Radeberg, Stadt",119
"Großröhrsdorf, Stadt",59
Nebelschütz,7
"Bernsdorf, Stadt (Landkreis Bautzen)",37
"Hoyerswerda, Stadt",171
"Lauta, Stadt",44
Burkau,14
Ohorn,13
Großnaundorf,5
Großpostwitz/O.L.,14
"Schirgiswalde-Kirschau, Stadt",30
Lohsa,25
Cunewalde,21
Spreetal,8
Großharthau,12
Sohland a. d. Spree,26
"Bischofswerda, Stadt",39
Oßling,8
Hochkirch,8
"Königsbrück, Stadt",16
"Elstra, Stadt",9
Schwepnitz,8
Radibor,10
Doberschau-Gaußig,13
Haselbachtal,12
"Bautzen, Stadt",114
Kubschütz,7
"Weißenberg, Stadt",8
"Kamenz, Stadt",44
"Wilthen, Stadt",12
Neschwitz,6
Neukirch,4
Malschwitz,11
Crostwitz,2
Großdubrau,8
Neukirch/Lausitz,9
Steinigtwolmsdorf,4
Göda,4
Puschwitz,1
Steina,2
Obergurig,2
Räckelwitz,1
Demitz-Thumitz,2
Rammenau,1
Schmölln-Putzkau,2
Ralbitz-Rosenthal,1
Panschwitz-Kuckau,1
"Seiffen/Erzgeb., Kurort",20
Bockau,15
"Lugau/Erzgeb., Stadt",49
Deutschneudorf,5
Heidersdorf,4
"Eibenstock, Stadt",36
Königswalde,10
Stützengrün,14
"Marienberg, Stadt",73
Amtsberg,16
Mildenau,13
Gornsdorf,7
"Johanngeorgenstadt, Stadt",13
"Wolkenstein, Stadt",13
Gornau/Erzgeb.,12
Jahnsdorf/Erzgeb.,17
"Aue-Bad Schlema, Stadt",60
Neukirchen/Erzgeb.,21
Gelenau/Erzgeb.,12
"Zschopau, Stadt",25
Grünhainichen,9
"Thalheim/Erzgeb., Stadt",16
Großrückerswalde,9
Hohndorf,9
Großolbersdorf,7
"Olbernhau, Stadt",27
"Elterlein, Stadt",7
Auerbach (Erzgebirgskreis),6
"Stollberg/Erzgeb., Stadt",28
Burkhardtsdorf,15
"Oelsnitz/Erzgeb., Stadt",27
"Annaberg-Buchholz, Stadt",44
Niederdorf,3
"Schneeberg, Stadt",30
"Zwönitz, Stadt",26
"Ehrenfriedersdorf, Stadt",10
Thermalbad Wiesenbad,7
Börnichen/Erzgeb.,2
Raschau-Markersbach,10
"Jöhstadt, Stadt",5
"Grünhain-Beierfeld, Stadt",11
Schönheide,8
"Lößnitz, Stadt",14
"Pockau-Lengefeld, Stadt",13
"Schlettau, Stadt",4
"Lauter-Bernsbach, Stadt",13
Crottendorf,6
"Oberwiesenthal, Kurort, Stadt",3
Drebach,7
Zschorlau,7
Bärenstein,3
"Schwarzenberg/Erzgeb., Stadt",21
"Thum, Stadt",6
Niederwürschnitz,3
Sehmatal,7
"Scheibenberg, Stadt",2
Breitenbrunn/Erzgeb.,5
Tannenberg,1
"Geyer, Stadt",2
Mücka,17
Weißkeißel,21
Horka,21
"Seifhennersdorf, Stadt",45
"Niesky, Stadt",108
Krauschwitz i.d. O.L.,37
"Rothenburg/O.L., Stadt",48
"Herrnhut, Stadt",59
Gablenz,16
"Weißwasser/O.L., Stadt",135
Kodersdorf,20
Leutersdorf,27
Schöpstal,18
Markersdorf,29
"Bad Muskau, Stadt",26
Kottmar,50
"Görlitz, Stadt",383
Schönau-Berzdorf a. d. Eigen,10
"Reichenbach/O.L., Stadt",31
Dürrhennersdorf,6
Königshain,7
Oybin,8
"Bernstadt a. d. Eigen, Stadt",19
Hähnichen,7
"Zittau, Stadt",134
Waldhufen,13
Vierkirchen,8
"Ebersbach-Neugersdorf, Stadt",56
Boxberg/O.L.,20
Hainewalde,7
Lawalde,8
Großschönau,21
Oppach,9
Hohendubrau,7
Olbersdorf,17
"Ostritz, Stadt",8
Kreba-Neudorf,3
Bertsdorf-Hörnitz,7
"Neusalza-Spremberg, Stadt",11
Quitzdorf am See,4
Rosenbach,5
Großschweidnitz,4
"Löbau, Stadt",43
Neißeaue,5
Beiersdorf,3
Oderwitz,13
Rietschen,6
Schleife,5
"Jonsdorf, Kurort",3
Mittelherwigsdorf,6
Groß Düben,1
Schönbach,1
Trebendorf,0
Bennewitz,107
"Borna, Stadt",335
"Rötha, Stadt",95
"Frohburg, Stadt",175
Borsdorf,93
Elstertrebnitz,14
"Markranstädt, Stadt",156
Thallwitz,31
"Markkleeberg, Stadt",212
Neukieritzsch,57
Parthenstein,29
"Pegau, Stadt",53
"Wurzen, Stadt",125
"Zwenkau, Stadt",68
"Regis-Breitingen, Stadt",28
Belgershain,24
"Kitzscher, Stadt",32
"Bad Lausick, Stadt",49
Großpösna,32
"Brandis, Stadt",55
Machern,37
"Böhlen, Stadt",36
Otterwisch,7
"Groitzsch, Stadt",38
"Naunhof, Stadt",39
Lossatal,26
"Grimma, Stadt",109
"Colditz, Stadt",29
"Trebsen/Mulde, Stadt",12
"Geithain, Stadt",21
Hirschstein,19
"Radeburg, Stadt",60
Priestewitz,26
"Meißen, Stadt",208
Klipphausen,76
Niederau,28
"Radebeul, Stadt",228
"Riesa, Stadt",189
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,27
"Coswig, Stadt",109
"Lommatzsch, Stadt",25
"Großenhain, Stadt",91
Thiendorf,18
Zeithain,24
Stauchitz,13
Weinböhla,39
"Nossen, Stadt",39
Käbschütztal,10
Moritzburg,30
Verwaltungsgemeinschaft Nünchritz/Glaubitz,26
Diera-Zehren,11
"Strehla, Stadt",12
Ebersbach (Landkreis Meißen),13
Verwaltungsgemeinschaft Röderaue/Wülknitz,11
"Gröditz, Stadt",5
Bobritzsch-Hilbersdorf,65
Zschaitz-Ottewig,14
"Augustusburg, Stadt",35
Altmittweida,14
Dorfchemnitz,11
Rechenberg-Bienenmühle,13
Neuhausen/Erzgeb.,18
Wechselburg,12
Striegistal,30
"Frankenberg/Sa., Stadt",84
"Großschirma, Stadt",33
"Flöha, Stadt",62
Großweitzschen,15
"Sayda, Stadt",9
"Frauenstein, Stadt",14
"Lunzenau, Stadt",20
Ostrau,17
"Oederan, Stadt",38
"Döbeln, Stadt",112
Mühlau,10
"Burgstädt, Stadt",49
"Freiberg, Stadt, Universitätsstadt",172
Seelitz,7
"Mittweida, Stadt, Hochschulstadt",58
Taura,9
"Waldheim, Stadt",33
Königsfeld,5
Oberschöna,12
"Hartha, Stadt",24
Erlau,11
Königshain-Wiederau,9
Lichtenau,23
"Penig, Stadt",26
Claußnitz,9
"Roßwein, Stadt",21
"Brand-Erbisdorf, Stadt",26
Reinsberg,8
Hartmannsdorf (Landkreis Mittelsachsen),11
Niederwiesa,12
"Hainichen, Stadt",21
"Leisnig, Stadt",18
Leubsdorf,7
"Rochlitz, Stadt",12
Mulda/Sa.,5
Großhartmannsdorf,4
Lichtenberg/Erzgeb.,4
Rossau,5
Weißenborn/Erzgeb.,3
Halsbrücke,5
Eppendorf,3
Kriebstein,1
"Geringswalde, Stadt",1
Zettlitz,0
"Dahlen, Stadt",71
"Schkeuditz, Stadt",305
"Taucha, Stadt",197
"Mügeln, Stadt",55
"Eilenburg, Stadt",142
Wiedemar,43
Elsnig,11
Laußig,27
Jesewitz,22
"Dommitzsch, Stadt",17
Wermsdorf,36
Cavertitz,14
"Torgau, Stadt",124
Krostitz,23
Trossin,7
Zschepplin,16
"Delitzsch, Stadt",128
Liebschützberg,15
Löbnitz,10
Mockrehna,23
Doberschütz,18
"Belgern-Schildau, Stadt",33
"Oschatz, Stadt",59
Rackwitz,19
Dreiheide,7
"Bad Düben, Stadt",22
Naundorf,6
Schönwölkau,7
Beilrode,10
Arzberg,3
Dürrröhrsdorf-Dittersbach,54
"Bad Schandau, Stadt",39
"Wilsdruff, Stadt",127
Bannewitz,92
"Liebstadt, Stadt",10
"Rabenau, Stadt",34
"Freital, Stadt",288
Rathmannsdorf,6
"Neustadt in Sachsen, Stadt",69
Hermsdorf/Erzgeb.,4
Dohma,10
"Stolpen, Stadt",28
"Dohna, Stadt",31
"Königstein/Sächs. Schw., Stadt",10
Bahretal,10
"Tharandt, Stadt",25
Struppen,11
Kreischa,19
Hartmannsdorf-Reichenau,4
"Pirna, Stadt",153
"Dippoldiswalde, Stadt",55
Reinhardtsdorf-Schöna,5
"Stadt Wehlen, Stadt",6
"Heidenau, Stadt",63
"Hohnstein, Stadt",11
"Glashütte, Stadt",20
Dorfhain,3
"Bad Gottleuba-Berggießhübel, Stadt",15
"Sebnitz, Stadt",25
Gohrisch,4
Klingenberg,15
"Altenberg, Stadt",17
Lohmen,5
Müglitztal,3
Rosenthal-Bielatal,1
"Rathen, Kurort",0
Neumark,26
Theuma,7
Limbach,8
Steinberg,15
"Bad Elster, Stadt",19
"Adorf/Vogtl., Stadt",25
Eichigt,6
Tirpersdorf,7
Grünbach,8
Mühlental,6
"Oelsnitz/Vogtl., Stadt",47
"Markneukirchen, Stadt",31
Bergen,4
Neuensalz,8
"Plauen, Stadt",237
"Falkenstein/Vogtl., Stadt",27
"Elsterberg, Stadt",13
"Lengenfeld, Stadt",24
"Auerbach/Vogtl., Stadt",60
Triebel/Vogtl.,4
Weischlitz,18
Muldenhammer,9
Rosenbach/Vogtl.,12
"Schöneck/Vogtl., Stadt",9
"Pausa-Mühltroff, Stadt",14
"Rodewisch, Stadt",17
Heinsdorfergrund,5
Ellefeld,6
"Klingenthal, Stadt",18
"Reichenbach im Vogtland, Stadt",42
Neustadt/Vogtl.,2
"Netzschkau, Stadt",7
Bösenbrunn,2
Bad Brambach,3
"Treuen, Stadt",12
Werda,2
Pöhl,3
"Waldenburg, Stadt",84
Lichtentanne,64
"Wilkau-Haßlau, Stadt",68
Callenberg,32
"Hartenstein, Stadt",28
Schönberg,5
"Meerane, Stadt",78
Niederfrohna,12
"Zwickau, Stadt",435
"Kirchberg, Stadt",39
St. Egidien,15
Crinitzberg,8
"Glauchau, Stadt",90
Bernsdorf (Landkreis Zwickau),8
Langenbernsdorf,13
Mülsen,38
"Oberlungwitz, Stadt",20
"Werdau, Stadt",64
Neukirchen/Pleiße,12
"Limbach-Oberfrohna, Stadt",73
Hartmannsdorf b. Kirchberg,4
Oberwiera,3
"Crimmitschau, Stadt",49
"Hohenstein-Ernstthal, Stadt",37
"Wildenfels, Stadt",9
Reinsdorf,18
Langenweißbach,6
"Lichtenstein/Sa., Stadt",21
Fraureuth,9
Dennheritz,2
Remse,2
Gersdorf,4
Hirschfeld,1
Dresden,4748
Leipzig,5264
Chemnitz,639
