Gemeinde,Neuzugänge letzten 7 Tage
Laußnitz,61.0
Hochkirch,69.0
Wachau,130.0
"Königsbrück, Stadt",120.0
Ottendorf-Okrilla,235.0
"Wittichenau, Stadt",129.0
Königswartha,76.0
Arnsdorf,105.0
"Weißenberg, Stadt",59.0
Nebelschütz,23.0
"Radeberg, Stadt",353.0
"Bernsdorf, Stadt (Landkreis Bautzen)",118.0
Großpostwitz/O.L.,50.0
Schwepnitz,43.0
Großnaundorf,16.0
Räckelwitz,19.0
Neukirch,27.0
"Bischofswerda, Stadt",174.0
Frankenthal,14.0
Puschwitz,12.0
"Großröhrsdorf, Stadt",136.0
Elsterheide,48.0
Großharthau,40.0
Neschwitz,33.0
"Lauta, Stadt",110.0
Haselbachtal,51.0
Großdubrau,54.0
Kubschütz,32.0
"Pulsnitz, Stadt",94.0
Steina,21.0
Lichtenberg (Landkreis Bautzen),21.0
Lohsa,63.0
Burkau,31.0
"Elstra, Stadt",32.0
Oßling,26.0
Obergurig,24.0
Sohland a. d. Spree,75.0
"Hoyerswerda, Stadt",355.0
"Wilthen, Stadt",51.0
"Kamenz, Stadt",180.0
"Schirgiswalde-Kirschau, Stadt",62.0
Göda,28.0
"Bautzen, Stadt",348.0
Malschwitz,42.0
Ralbitz-Rosenthal,15.0
Doberschau-Gaußig,34.0
Schmölln-Putzkau,24.0
Ohorn,19.0
Cunewalde,34.0
Panschwitz-Kuckau,15.0
Neukirch/Lausitz,35.0
Spreetal,13.0
Steinigtwolmsdorf,19.0
Demitz-Thumitz,16.0
Crostwitz,6.0
Rammenau,7.0
Radibor,16.0
Heidersdorf,17.0
Deutschneudorf,20.0
Bockau,44.0
Grünhainichen,66.0
Börnichen/Erzgeb.,17.0
"Scheibenberg, Stadt",34.0
Amtsberg,60.0
Sehmatal,98.0
Tannenberg,16.0
Mildenau,48.0
"Seiffen/Erzgeb., Kurort",29.0
"Schlettau, Stadt",32.0
Königswalde,30.0
Crottendorf,54.0
"Lößnitz, Stadt",109.0
Neukirchen/Erzgeb.,94.0
"Schneeberg, Stadt",173.0
Raschau-Markersbach,62.0
Drebach,63.0
"Grünhain-Beierfeld, Stadt",71.0
"Geyer, Stadt",41.0
Großrückerswalde,39.0
