Gemeinde,Neuzugänge letzten 7 Tage
Neukirch,9
Hochkirch,10
Demitz-Thumitz,11
"Weißenberg, Stadt",12
"Königsbrück, Stadt",16
Obergurig,7
Großpostwitz/O.L.,9
Frankenthal,3
Ottendorf-Okrilla,31
Großdubrau,13
Ohorn,7
Arnsdorf,13
Oßling,6
"Schirgiswalde-Kirschau, Stadt",15
"Bautzen, Stadt",88
Laußnitz,4
Malschwitz,10
Großnaundorf,2
Schmölln-Putzkau,6
Kubschütz,5
Göda,6
Doberschau-Gaußig,8
Radibor,6
Räckelwitz,2
"Wilthen, Stadt",8
Cunewalde,7
Rammenau,2
"Radeberg, Stadt",25
Lichtenberg (Landkreis Bautzen),2
Steina,2
"Kamenz, Stadt",20
Ralbitz-Rosenthal,2
Elsterheide,4
Spreetal,2
Großharthau,3
Steinigtwolmsdorf,3
Sohland a. d. Spree,7
"Bischofswerda, Stadt",11
Haselbachtal,4
Wachau,4
"Bernsdorf,  Stadt (Landkreis Bautzen)",6
"Wittichenau, Stadt",5
Königswartha,3
"Großröhrsdorf, Stadt",8
Neukirch/Lausitz,4
Nebelschütz,1
Burkau,2
"Elstra, Stadt",2
"Hoyerswerda, Stadt",19
Panschwitz-Kuckau,1
"Lauta, Stadt",4
Neschwitz,1
Schwepnitz,1
Lohsa,2
"Pulsnitz, Stadt",2
Crostwitz,0
Puschwitz,0
"Johanngeorgenstadt, Stadt",27
Gornau/Erzgeb.,26
Bockau,11
"Lauter-Bernsbach, Stadt",42
Burkhardtsdorf,27
Schönheide,19
Heidersdorf,3
Auerbach (Erzgebirgskreis),9
"Elterlein, Stadt",10
"Oberwiesenthal, Kurort, Stadt",7
Gornsdorf,6
"Schwarzenberg/Erzgeb., Stadt",51
Börnichen/Erzgeb.,3
Mildenau,10
"Thum, Stadt",15
"Pockau-Lengefeld, Stadt",22
"Grünhain-Beierfeld, Stadt",17
Drebach,14
"Marienberg, Stadt",46
Niederwürschnitz,7
Amtsberg,10
Zschorlau,14
"Wolkenstein, Stadt",10
Stützengrün,8
"Eibenstock, Stadt",18
"Oelsnitz/Erzgeb., Stadt",27
"Schneeberg, Stadt",33
"Zschopau, Stadt",21
"Lugau/Erzgeb., Stadt",18
"Zwönitz, Stadt",26
Gelenau/Erzgeb.,9
Neukirchen/Erzgeb.,15
