Gemeinde,Neuzugänge letzten 7 Tage
Großnaundorf,5
Haselbachtal,17
"Weißenberg, Stadt",13
Großharthau,11
Laußnitz,6
Ohorn,7
"Königsbrück, Stadt",12
"Radeberg, Stadt",47
"Großröhrsdorf, Stadt",19
Wachau,8
Neukirch,3
Großpostwitz/O.L.,5
Neschwitz,4
Göda,5
"Elstra, Stadt",4
Hochkirch,3
Radibor,4
Lichtenberg (Landkreis Bautzen),2
Kubschütz,3
"Kamenz, Stadt",20
Frankenthal,1
"Pulsnitz, Stadt",8
Ottendorf-Okrilla,10
Großdubrau,4
"Wilthen, Stadt",4
Schwepnitz,2
"Bernsdorf,  Stadt (Landkreis Bautzen)",5
"Hoyerswerda, Stadt",24
"Bischofswerda, Stadt",8
"Lauta, Stadt",6
Arnsdorf,3
Steina,1
Sohland a. d. Spree,4
Ralbitz-Rosenthal,1
"Bautzen, Stadt",21
Spreetal,1
Doberschau-Gaußig,2
Panschwitz-Kuckau,1
Oßling,1
Cunewalde,2
Malschwitz,2
Burkau,1
Demitz-Thumitz,1
"Wittichenau, Stadt",2
Königswartha,1
Neukirch/Lausitz,1
"Schirgiswalde-Kirschau, Stadt",1
Crostwitz,0
Elsterheide,0
Lohsa,0
Nebelschütz,0
Obergurig,0
Puschwitz,0
Räckelwitz,0
Rammenau,0
Schmölln-Putzkau,0
Steinigtwolmsdorf,0
"Olbernhau, Stadt",62
Bockau,12
Amtsberg,17
Deutschneudorf,4
Zschorlau,21
Gornsdorf,6
"Eibenstock, Stadt",22
"Oberwiesenthal, Kurort, Stadt",6
Auerbach (Erzgebirgskreis),7
"Marienberg, Stadt",44
"Ehrenfriedersdorf, Stadt",12
Heidersdorf,2
"Thum, Stadt",13
"Schlettau, Stadt",6
Großolbersdorf,6
"Zschopau, Stadt",19
Mildenau,7
"Thalheim/Erzgeb., Stadt",11
"Schneeberg, Stadt",25
Bärenstein,4
Crottendorf,7
Neukirchen/Erzgeb.,11
Hohndorf,5
"Annaberg-Buchholz, Stadt",28
Schönheide,6
Sehmatal,8
"Lugau/Erzgeb., Stadt",10
Gelenau/Erzgeb.,5
"Grünhain-Beierfeld, Stadt",7
Grünhainichen,4
"Geyer, Stadt",4
Drebach,6
"Aue-Bad Schlema, Stadt",23
"Zwönitz, Stadt",13
"Stollberg/Erzgeb., Stadt",11
Breitenbrunn/Erzgeb.,5
"Scheibenberg, Stadt",2
"Pockau-Lengefeld, Stadt",7
Thermalbad Wiesenbad,3
Burkhardtsdorf,5
Gornau/Erzgeb.,3
"Jöhstadt, Stadt",2
"Lößnitz, Stadt",6
"Lauter-Bernsbach, Stadt",6
"Schwarzenberg/Erzgeb., Stadt",11
Stützengrün,2
"Oelsnitz/Erzgeb., Stadt",6
Jahnsdorf/Erzgeb.,3
"Johanngeorgenstadt, Stadt",2
"Wolkenstein, Stadt",2
Königswalde,1
Raschau-Markersbach,2
Großrückerswalde,1
Börnichen/Erzgeb.,0
"Elterlein, Stadt",0
Niederdorf,0
Niederwürschnitz,0
"Seiffen/Erzgeb., Kurort",0
Tannenberg,0
Gablenz,18
Kodersdorf,20
Bertsdorf-Hörnitz,14
Beiersdorf,5
Trebendorf,3
"Neusalza-Spremberg, Stadt",10
