Gemeinde,Neuzugänge letzten 7 Tage
"Dahlen, Stadt",6
Cavertitz,3
Naundorf,2
"Mügeln, Stadt",5
"Delitzsch, Stadt",21
Wiedemar,4
Liebschützberg,2
"Belgern-Schildau, Stadt",5
Dreiheide,1
"Schkeuditz, Stadt",8
Schönwölkau,1
"Oschatz, Stadt",2
Arzberg,0
Elsnig,0
Jesewitz,0
Trossin,0
Wermsdorf,0
Rathmannsdorf,8
Reinhardtsdorf-Schöna,7
Dohma,8
"Hohnstein, Stadt",13
Hartmannsdorf-Reichenau,4
"Bad Schandau, Stadt",14
Rosenthal-Bielatal,4
"Königstein/Sächs. Schw., Stadt",5
Klingenberg,13
Bahretal,4
Dorfhain,2
"Sebnitz, Stadt",15
"Altenberg, Stadt",12
"Tharandt, Stadt",8
"Rabenau, Stadt",6
Hermsdorf/Erzgeb.,1
Lohmen,4
"Bad Gottleuba-Berggießhübel, Stadt",6
"Neustadt in Sachsen, Stadt",12
"Dohna, Stadt",6
"Heidenau, Stadt",16
"Pirna, Stadt",35
"Wilsdruff, Stadt",10
"Dippoldiswalde, Stadt",9
"Stolpen, Stadt",3
"Freital, Stadt",18
"Glashütte, Stadt",3
Kreischa,2
Bannewitz,4
Dürrröhrsdorf-Dittersbach,1
Gohrisch,0
"Liebstadt, Stadt",0
Müglitztal,0
"Rathen, Kurort",0
"Stadt Wehlen, Stadt",0
Struppen,0
"Elsterberg, Stadt",36
Pöhl,17
Neuensalz,13
Mühlental,7
"Adorf/Vogtl., Stadt",26
Bösenbrunn,6
Limbach,7
"Oelsnitz/Vogtl., Stadt",49
Steinberg,13
"Falkenstein/Vogtl., Stadt",33
Heinsdorfergrund,8
"Treuen, Stadt",30
"Markneukirchen, Stadt",26
"Pausa-Mühltroff, Stadt",17
"Lengenfeld, Stadt",24
"Reichenbach im Vogtland, Stadt",68
Bad Brambach,6
Theuma,3
"Klingenthal, Stadt",24
"Plauen, Stadt",186
"Netzschkau, Stadt",11
"Auerbach/Vogtl., Stadt",51
Weischlitz,15
"Schöneck/Vogtl., Stadt",8
Tirpersdorf,3
Bergen,2
Neustadt/Vogtl.,2
Neumark,6
Werda,3
Muldenhammer,6
Grünbach,3
"Rodewisch, Stadt",11
Eichigt,2
"Bad Elster, Stadt",6
Rosenbach/Vogtl.,6
Ellefeld,2
Triebel/Vogtl.,0
Crinitzberg,15
Hirschfeld,9
"Kirchberg, Stadt",37
Langenbernsdorf,15
"Glauchau, Stadt",69
"Waldenburg, Stadt",11
Mülsen,27
Hartmannsdorf b. Kirchberg,3
Oberwiera,2
"Lichtenstein/Sa., Stadt",20
"Wilkau-Haßlau, Stadt",17
Lichtentanne,11
"Wildenfels, Stadt",6
"Hohenstein-Ernstthal, Stadt",23
"Werdau, Stadt",32
St. Egidien,4
"Crimmitschau, Stadt",21
"Zwickau, Stadt",87
"Limbach-Oberfrohna, Stadt",19
Fraureuth,4
Gersdorf,3
"Meerane, Stadt",10
"Oberlungwitz, Stadt",4
Reinsdorf,5
Remse,1
Callenberg,3
Neukirchen/Pleiße,2
Bernsdorf (Landkreis Zwickau),1
"Hartenstein, Stadt",2
Langenweißbach,1
Dennheritz,0
Niederfrohna,0
Schönberg,0
Dresden,452
Leipzig,347
Chemnitz,235
