Gemeinde,Neuzugänge letzten 7 Tage
Weißenborn/Erzgeb.,9
"Döbeln, Stadt",82
"Freiberg, Stadt, Universitätsstadt",141
"Rochlitz, Stadt",19
"Hartha, Stadt",21
Taura,7
Großweitzschen,8
Mühlau,6
Lichtenau,19
Hartmannsdorf (Landkreis Mittelsachsen),12
"Penig, Stadt",23
"Geringswalde, Stadt",11
Rossau,9
"Hainichen, Stadt",20
Zschaitz-Ottewig,3
Ostrau,8
"Burgstädt, Stadt",21
Niederwiesa,9
Seelitz,3
"Waldheim, Stadt",16
Wechselburg,3
Königshain-Wiederau,4
"Mittweida, Stadt, Hochschulstadt",21
Claußnitz,4
Dorfchemnitz,2
Erlau,4
Neuhausen/Erzgeb.,3
"Lunzenau, Stadt",3
Altmittweida,0
Krostitz,53
Löbnitz,12
Liebschützberg,13
Cavertitz,9
Doberschütz,14
Trossin,4
Zschepplin,9
Mockrehna,15
Rackwitz,14
"Delitzsch, Stadt",66
Wiedemar,11
"Taucha, Stadt",31
"Schkeuditz, Stadt",34
"Bad Düben, Stadt",13
Jesewitz,5
"Mügeln, Stadt",8
"Torgau, Stadt",27
"Oschatz, Stadt",19
"Eilenburg, Stadt",20
Schönwölkau,3
Wermsdorf,6
Laußig,4
"Belgern-Schildau, Stadt",7
Beilrode,3
Arzberg,1
"Dahlen, Stadt",2
Naundorf,1
"Dommitzsch, Stadt",1
Dreiheide,0
Elsnig,0
"Hohnstein, Stadt",26
Hermsdorf/Erzgeb.,6
Reinhardtsdorf-Schöna,9
"Sebnitz, Stadt",47
"Königstein/Sächs. Schw., Stadt",10
Klingenberg,31
Dorfhain,5
Rathmannsdorf,4
"Rabenau, Stadt",16
Dürrröhrsdorf-Dittersbach,15
"Glashütte, Stadt",23
"Heidenau, Stadt",55
"Liebstadt, Stadt",4
"Neustadt in Sachsen, Stadt",34
"Freital, Stadt",102
"Stolpen, Stadt",14
Kreischa,11
"Bad Gottleuba-Berggießhübel, Stadt",13
"Bad Schandau, Stadt",8
"Dippoldiswalde, Stadt",31
"Wilsdruff, Stadt",29
"Pirna, Stadt",76
Hartmannsdorf-Reichenau,2
Bannewitz,21
Bahretal,4
"Tharandt, Stadt",10
Gohrisch,3
Lohmen,5
"Dohna, Stadt",10
"Altenberg, Stadt",11
"Stadt Wehlen, Stadt",2
Struppen,3
Dohma,2
Rosenthal-Bielatal,1
Müglitztal,1
"Rathen, Kurort",0
Triebel/Vogtl.,12
Werda,13
Steinberg,17
"Schöneck/Vogtl., Stadt",17
Weischlitz,31
Bergen,5
Ellefeld,13
"Pausa-Mühltroff, Stadt",24
Rosenbach/Vogtl.,20
"Adorf/Vogtl., Stadt",19
Neustadt/Vogtl.,3
"Oelsnitz/Vogtl., Stadt",29
Neuensalz,6
"Markneukirchen, Stadt",21
Bad Brambach,5
"Plauen, Stadt",174
"Lengenfeld, Stadt",19
Muldenhammer,8
"Treuen, Stadt",20
"Falkenstein/Vogtl., Stadt",20
Grünbach,4
Neumark,7
"Netzschkau, Stadt",9
"Elsterberg, Stadt",9
"Rodewisch, Stadt",14
"Auerbach/Vogtl., Stadt",38
Pöhl,5
"Bad Elster, Stadt",7
"Klingenthal, Stadt",14
"Reichenbach im Vogtland, Stadt",35
Eichigt,2
Heinsdorfergrund,3
Theuma,1
Mühlental,1
Tirpersdorf,1
Limbach,1
Bösenbrunn,0
"Oberlungwitz, Stadt",41
Oberwiera,7
Niederfrohna,15
Langenbernsdorf,20
St. Egidien,18
Bernsdorf (Landkreis Zwickau),12
Crinitzberg,10
Callenberg,26
Langenweißbach,13
"Limbach-Oberfrohna, Stadt",123
"Kirchberg, Stadt",38
Gersdorf,17
Hirschfeld,5
Mülsen,45
Fraureuth,20
Hartmannsdorf b. Kirchberg,5
"Werdau, Stadt",74
"Wilkau-Haßlau, Stadt",33
Lichtentanne,21
"Glauchau, Stadt",73
"Lichtenstein/Sa., Stadt",34
"Wildenfels, Stadt",10
"Hohenstein-Ernstthal, Stadt",40
"Crimmitschau, Stadt",50
Reinsdorf,20
"Zwickau, Stadt",231
Neukirchen/Pleiße,9
"Hartenstein, Stadt",10
"Waldenburg, Stadt",8
"Meerane, Stadt",23
Remse,2
Dennheritz,0
Schönberg,0
Dresden,721
Leipzig,723
Chemnitz,675
