Gemeinde,Neuzugänge letzten 7 Tage
Puschwitz,4
Steinigtwolmsdorf,9
Steina,5
Neukirch/Lausitz,10
Lichtenberg (Landkreis Bautzen),3
Oßling,4
Malschwitz,8
Kubschütz,4
Rammenau,2
"Wilthen, Stadt",7
Neukirch,2
Ottendorf-Okrilla,12
Sohland a. d. Spree,8
Großdubrau,5
Großharthau,3
Schmölln-Putzkau,3
Göda,3
"Weißenberg, Stadt",3
Obergurig,2
"Bautzen, Stadt",37
Räckelwitz,1
Cunewalde,4
Demitz-Thumitz,2
Haselbachtal,3
Wachau,3
"Kamenz, Stadt",11
"Schirgiswalde-Kirschau, Stadt",4
Radibor,2
"Bischofswerda, Stadt",7
Lohsa,3
"Großröhrsdorf, Stadt",5
Doberschau-Gaußig,2
Panschwitz-Kuckau,1
"Radeberg, Stadt",8
Neschwitz,1
Arnsdorf,2
Schwepnitz,1
"Pulsnitz, Stadt",3
Großpostwitz/O.L.,1
"Wittichenau, Stadt",2
"Bernsdorf, Stadt (Landkreis Bautzen)",2
Elsterheide,1
"Hoyerswerda, Stadt",6
Burkau,0
Crostwitz,0
"Elstra, Stadt",0
Frankenthal,0
Großnaundorf,0
Hochkirch,0
"Königsbrück, Stadt",0
Königswartha,0
Laußnitz,0
"Lauta, Stadt",0
Nebelschütz,0
Ohorn,0
Ralbitz-Rosenthal,0
Spreetal,0
"Oberwiesenthal, Kurort, Stadt",14
Niederdorf,8
"Jöhstadt, Stadt",16
Deutschneudorf,6
Königswalde,12
Gornsdorf,10
Sehmatal,32
Gornau/Erzgeb.,18
Tannenberg,5
"Ehrenfriedersdorf, Stadt",21
Bärenstein,10
Gelenau/Erzgeb.,14
"Marienberg, Stadt",57
"Annaberg-Buchholz, Stadt",66
"Scheibenberg, Stadt",7
Hohndorf,11
"Lauter-Bernsbach, Stadt",27
Thermalbad Wiesenbad,10
Großolbersdorf,8
Stützengrün,9
Raschau-Markersbach,14
Burkhardtsdorf,17
Neukirchen/Erzgeb.,18
"Lößnitz, Stadt",20
"Pockau-Lengefeld, Stadt",18
"Seiffen/Erzgeb., Kurort",5
"Thalheim/Erzgeb., Stadt",14
"Eibenstock, Stadt",17
"Oelsnitz/Erzgeb., Stadt",25
"Lugau/Erzgeb., Stadt",17
Breitenbrunn/Erzgeb.,11
