Gemeinde,Neuzugänge letzten 7 Tage
"Geithain, Stadt",13
"Grimma, Stadt",51
Belgershain,6
"Groitzsch, Stadt",13
Bennewitz,8
"Kitzscher, Stadt",8
Großpösna,8
Thallwitz,5
Neukieritzsch,9
"Wurzen, Stadt",21
Borsdorf,10
"Naunhof, Stadt",10
"Bad Lausick, Stadt",9
"Colditz, Stadt",9
"Pegau, Stadt",5
Elstertrebnitz,1
"Markranstädt, Stadt",7
"Nossen, Stadt",42
Zeithain,20
"Lommatzsch, Stadt",14
"Radeburg, Stadt",20
Priestewitz,8
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,11
"Strehla, Stadt",9
Moritzburg,19
Ebersbach (Landkreis Meißen),10
Stauchitz,7
Weinböhla,23
Verwaltungsgemeinschaft Röderaue/Wülknitz,9
"Großenhain, Stadt",36
"Meißen, Stadt",53
Thiendorf,7
"Coswig, Stadt",36
Klipphausen,17
"Radebeul, Stadt",49
"Riesa, Stadt",39
"Gröditz, Stadt",7
Käbschütztal,2
Verwaltungsgemeinschaft Nünchritz/Glaubitz,5
Diera-Zehren,2
Hirschstein,1
Niederau,1
"Brand-Erbisdorf, Stadt",76
Weißenborn/Erzgeb.,17
Eppendorf,27
"Frauenstein, Stadt",16
Leubsdorf,18
Ostrau,19
"Lunzenau, Stadt",21
Lichtenberg/Erzgeb.,13
"Sayda, Stadt",8
"Frankenberg/Sa., Stadt",60
"Augustusburg, Stadt",19
Striegistal,18
Rechenberg-Bienenmühle,7
Erlau,12
"Hartha, Stadt",26
Mulda/Sa.,9
"Döbeln, Stadt",85
Halsbrücke,18
Neuhausen/Erzgeb.,9
Hartmannsdorf (Landkreis Mittelsachsen),15
Großweitzschen,9
Dorfchemnitz,5
Bobritzsch-Hilbersdorf,18
"Rochlitz, Stadt",17
"Roßwein, Stadt",22
Königsfeld,4
Wechselburg,5
Oberschöna,9
Claußnitz,8
"Flöha, Stadt",28
"Hainichen, Stadt",22
"Freiberg, Stadt, Universitätsstadt",102
"Burgstädt, Stadt",26
"Großschirma, Stadt",13
"Mittweida, Stadt, Hochschulstadt",32
"Penig, Stadt",19
"Geringswalde, Stadt",9
"Oederan, Stadt",17
Taura,5
Niederwiesa,10
Großhartmannsdorf,5
Kriebstein,4
Königshain-Wiederau,5
Seelitz,3
Rossau,6
"Leisnig, Stadt",13
Altmittweida,3
"Waldheim, Stadt",14
Zettlitz,1
Mühlau,3
Lichtenau,10
Reinsberg,3
Zschaitz-Ottewig,1
Löbnitz,19
Doberschütz,34
Liebschützberg,15
Schönwölkau,11
Zschepplin,12
Krostitz,16
Rackwitz,20
"Dahlen, Stadt",16
"Delitzsch, Stadt",86
Wiedemar,18
"Bad Düben, Stadt",26
Trossin,4
"Oschatz, Stadt",45
Jesewitz,9
"Eilenburg, Stadt",45
Mockrehna,13
Laußig,8
Beilrode,8
"Mügeln, Stadt",11
Cavertitz,4
Naundorf,4
Arzberg,3
"Taucha, Stadt",23
Dreiheide,3
"Schkeuditz, Stadt",26
"Torgau, Stadt",27
Wermsdorf,7
"Belgern-Schildau, Stadt",7
"Dommitzsch, Stadt",2
Elsnig,1
Hartmannsdorf-Reichenau,6
"Hohnstein, Stadt",18
Reinhardtsdorf-Schöna,7
Klingenberg,35
"Neustadt in Sachsen, Stadt",56
Dürrröhrsdorf-Dittersbach,18
"Tharandt, Stadt",23
"Sebnitz, Stadt",40
Rathmannsdorf,3
Bannewitz,30
Müglitztal,5
"Heidenau, Stadt",43
"Dohna, Stadt",16
Rosenthal-Bielatal,4
"Königstein/Sächs. Schw., Stadt",5
"Liebstadt, Stadt",3
"Stolpen, Stadt",13
"Altenberg, Stadt",18
"Bad Gottleuba-Berggießhübel, Stadt",12
Kreischa,9
"Wilsdruff, Stadt",27
"Pirna, Stadt",65
"Dippoldiswalde, Stadt",22
"Glashütte, Stadt",10
"Freital, Stadt",59
Bahretal,3
"Bad Schandau, Stadt",5
Lohmen,4
Struppen,3
Dorfhain,1
"Rabenau, Stadt",4
"Stadt Wehlen, Stadt",1
Gohrisch,1
Dohma,0
Hermsdorf/Erzgeb.,0
"Rathen, Kurort",0
Theuma,13
Heinsdorfergrund,22
Bergen,9
Werda,14
"Pausa-Mühltroff, Stadt",46
Steinberg,19
Triebel/Vogtl.,8
Neustadt/Vogtl.,6
Grünbach,10
Pöhl,12
Weischlitz,28
"Lengenfeld, Stadt",34
Muldenhammer,14
"Oelsnitz/Vogtl., Stadt",44
"Rodewisch, Stadt",26
Bad Brambach,7
"Elsterberg, Stadt",14
"Treuen, Stadt",27
Eichigt,4
"Auerbach/Vogtl., Stadt",61
"Plauen, Stadt",205
Mühlental,4
"Klingenthal, Stadt",24
"Falkenstein/Vogtl., Stadt",23
"Reichenbach im Vogtland, Stadt",56
Bösenbrunn,3
"Schöneck/Vogtl., Stadt",8
"Adorf/Vogtl., Stadt",12
"Bad Elster, Stadt",9
"Markneukirchen, Stadt",17
Neumark,6
Rosenbach/Vogtl.,7
"Netzschkau, Stadt",6
Tirpersdorf,2
Neuensalz,3
Ellefeld,3
Limbach,1
Langenbernsdorf,30
Niederfrohna,18
Crinitzberg,15
Langenweißbach,17
St. Egidien,20
Mülsen,63
"Oberlungwitz, Stadt",31
Hartmannsdorf b. Kirchberg,7
Bernsdorf (Landkreis Zwickau),11
Neukirchen/Pleiße,19
"Kirchberg, Stadt",40
"Limbach-Oberfrohna, Stadt",115
Lichtentanne,30
Callenberg,23
"Wilkau-Haßlau, Stadt",45
Gersdorf,18
"Waldenburg, Stadt",18
"Hartenstein, Stadt",19
"Hohenstein-Ernstthal, Stadt",60
Fraureuth,21
"Werdau, Stadt",83
"Wildenfels, Stadt",14
Dennheritz,5
"Glauchau, Stadt",83
"Zwickau, Stadt",307
Reinsdorf,25
"Lichtenstein/Sa., Stadt",33
Oberwiera,3
Hirschfeld,3
"Crimmitschau, Stadt",45
"Meerane, Stadt",25
Remse,2
Schönberg,1
Dresden,822
Leipzig,878
Chemnitz,668
