Gemeinde,Neuzugänge letzten 7 Tage
Laußnitz,75.0
Hochkirch,74.0
Frankenthal,28.0
"Königsbrück, Stadt",122.0
Schwepnitz,65.0
Wachau,109.0
Großnaundorf,21.0
Königswartha,75.0
"Weißenberg, Stadt",67.0
Ottendorf-Okrilla,220.0
Räckelwitz,23.0
"Wittichenau, Stadt",116.0
Nebelschütz,23.0
Arnsdorf,92.0
Großpostwitz/O.L.,50.0
"Radeberg, Stadt",334.0
"Großröhrsdorf, Stadt",165.0
Neukirch,27.0
"Bischofswerda, Stadt",178.0
Großharthau,44.0
"Elstra, Stadt",41.0
Lichtenberg (Landkreis Bautzen),24.0
Elsterheide,49.0
Großdubrau,59.0
Kubschütz,35.0
Haselbachtal,55.0
"Lauta, Stadt",111.0
"Bernsdorf, Stadt (Landkreis Bautzen)",85.0
Rammenau,18.0
Ralbitz-Rosenthal,22.0
Sohland a. d. Spree,84.0
Neschwitz,29.0
Steina,19.0
Puschwitz,9.0
Lohsa,58.0
"Wilthen, Stadt",51.0
Oßling,24.0
"Hoyerswerda, Stadt",332.0
"Kamenz, Stadt",179.0
"Schirgiswalde-Kirschau, Stadt",64.0
"Bautzen, Stadt",385.0
Schmölln-Putzkau,29.0
Göda,29.0
"Pulsnitz, Stadt",71.0
Cunewalde,43.0
Obergurig,19.0
Malschwitz,42.0
Crostwitz,9.0
Ohorn,21.0
Neukirch/Lausitz,39.0
Demitz-Thumitz,20.0
Burkau,19.0
Steinigtwolmsdorf,20.0
Radibor,22.0
Spreetal,12.0
Doberschau-Gaußig,25.0
Panschwitz-Kuckau,8.0
Crottendorf,109.0
"Scheibenberg, Stadt",54.0
"Geyer, Stadt",73.0
Bockau,47.0
Grünhainichen,69.0
Tannenberg,22.0
"Oberwiesenthal, Kurort, Stadt",41.0
Deutschneudorf,19.0
Börnichen/Erzgeb.,17.0
Sehmatal,109.0
Gornau/Erzgeb.,63.0
Mildenau,56.0
Amtsberg,57.0
"Schlettau, Stadt",36.0
