Gemeinde,Neuzugänge letzten 7 Tage
Puschwitz,4
Steinigtwolmsdorf,9
Steina,5
Neukirch/Lausitz,11
Lichtenberg (Landkreis Bautzen),3
Oßling,4
Malschwitz,8
Kubschütz,4
Demitz-Thumitz,4
Rammenau,2
Neukirch,2
"Wilthen, Stadt",6
Ottendorf-Okrilla,12
Sohland a. d. Spree,8
Großdubrau,5
Großharthau,3
"Bautzen, Stadt",41
Großnaundorf,1
Schmölln-Putzkau,3
Göda,3
"Weißenberg, Stadt",3
Obergurig,2
Räckelwitz,1
Cunewalde,4
Haselbachtal,3
Wachau,3
"Kamenz, Stadt",11
"Schirgiswalde-Kirschau, Stadt",4
Radibor,2
"Bischofswerda, Stadt",7
Arnsdorf,3
Lohsa,3
Spreetal,1
"Radeberg, Stadt",10
"Pulsnitz, Stadt",4
"Großröhrsdorf, Stadt",5
Doberschau-Gaußig,2
Panschwitz-Kuckau,1
"Bernsdorf, Stadt (Landkreis Bautzen)",3
Neschwitz,1
Schwepnitz,1
Großpostwitz/O.L.,1
"Wittichenau, Stadt",2
Elsterheide,1
"Hoyerswerda, Stadt",8
Burkau,0
Crostwitz,0
"Elstra, Stadt",0
Frankenthal,0
Hochkirch,0
"Königsbrück, Stadt",0
Königswartha,0
Laußnitz,0
"Lauta, Stadt",0
Nebelschütz,0
Ohorn,0
Ralbitz-Rosenthal,0
"Oberwiesenthal, Kurort, Stadt",14
Deutschneudorf,6
"Jöhstadt, Stadt",15
Niederdorf,7
Gornau/Erzgeb.,20
Tannenberg,5
Bärenstein,9
"Ehrenfriedersdorf, Stadt",18
Hohndorf,13
Gornsdorf,7
Sehmatal,23
Burkhardtsdorf,22
"Lauter-Bernsbach, Stadt",28
Mildenau,11
"Annaberg-Buchholz, Stadt",63
"Lößnitz, Stadt",25
Großolbersdorf,8
Stützengrün,9
"Thalheim/Erzgeb., Stadt",17
"Lugau/Erzgeb., Stadt",22
Königswalde,6
"Grünhain-Beierfeld, Stadt",15
"Marienberg, Stadt",43
Thermalbad Wiesenbad,8
Gelenau/Erzgeb.,10
"Scheibenberg, Stadt",5
"Eibenstock, Stadt",17
"Pockau-Lengefeld, Stadt",17
Neukirchen/Erzgeb.,15
Amtsberg,8
Breitenbrunn/Erzgeb.,11
"Oelsnitz/Erzgeb., Stadt",23
Drebach,10
