Gemeinde,Neuzugänge letzten 7 Tage
Neuhausen/Erzgeb.,17
Königsfeld,9
Mulda/Sa.,14
Striegistal,26
Taura,13
"Sayda, Stadt",9
Großhartmannsdorf,12
Mühlau,10
Weißenborn/Erzgeb.,11
Ostrau,15
Reinsberg,12
"Frankenberg/Sa., Stadt",53
Halsbrücke,19
Bobritzsch-Hilbersdorf,21
"Waldheim, Stadt",33
"Leisnig, Stadt",30
Leubsdorf,11
Dorfchemnitz,5
"Großschirma, Stadt",18
Eppendorf,13
"Brand-Erbisdorf, Stadt",28
Seelitz,5
"Döbeln, Stadt",69
Lichtenau,19
"Lunzenau, Stadt",11
"Freiberg, Stadt, Universitätsstadt",106
"Hartha, Stadt",18
Rossau,9
"Penig, Stadt",22
Lichtenberg/Erzgeb.,6
Rechenberg-Bienenmühle,4
"Rochlitz, Stadt",12
"Mittweida, Stadt, Hochschulstadt",29
"Hainichen, Stadt",17
"Augustusburg, Stadt",9
"Flöha, Stadt",21
"Geringswalde, Stadt",8
Erlau,6
Oberschöna,6
"Roßwein, Stadt",12
"Burgstädt, Stadt",17
Altmittweida,3
Zschaitz-Ottewig,2
"Oederan, Stadt",12
"Frauenstein, Stadt",4
Kriebstein,2
Hartmannsdorf (Landkreis Mittelsachsen),4
Niederwiesa,4
Großweitzschen,2
Claußnitz,2
Wechselburg,1
Königshain-Wiederau,1
Elsnig,11
Liebschützberg,17
Zschepplin,16
Arzberg,10
"Torgau, Stadt",75
Naundorf,8
"Schkeuditz, Stadt",64
"Bad Düben, Stadt",27
Laußig,12
"Oschatz, Stadt",46
Dreiheide,7
Beilrode,13
Wiedemar,17
Rackwitz,16
"Dahlen, Stadt",12
Wermsdorf,14
Krostitz,11
"Eilenburg, Stadt",42
"Taucha, Stadt",40
Trossin,3
"Delitzsch, Stadt",57
Mockrehna,10
Doberschütz,8
"Mügeln, Stadt",11
"Belgern-Schildau, Stadt",14
Cavertitz,3
"Dommitzsch, Stadt",3
Schönwölkau,3
Jesewitz,1
Löbnitz,0
Müglitztal,26
Gohrisch,16
"Rathen, Kurort",3
Dohma,12
"Sebnitz, Stadt",56
"Rabenau, Stadt",26
Struppen,14
Reinhardtsdorf-Schöna,7
"Wilsdruff, Stadt",76
"Stolpen, Stadt",29
Hermsdorf/Erzgeb.,4
"Altenberg, Stadt",40
"Glashütte, Stadt",34
"Heidenau, Stadt",83
"Hohnstein, Stadt",16
Bahretal,10
"Dohna, Stadt",28
"Stadt Wehlen, Stadt",7
"Freital, Stadt",173
"Pirna, Stadt",161
Hartmannsdorf-Reichenau,4
Lohmen,12
"Bad Schandau, Stadt",13
"Dippoldiswalde, Stadt",52
Kreischa,16
Bannewitz,36
Rosenthal-Bielatal,5
"Neustadt in Sachsen, Stadt",37
Dürrröhrsdorf-Dittersbach,13
"Tharandt, Stadt",16
"Königstein/Sächs. Schw., Stadt",6
Dorfhain,3
Klingenberg,19
"Bad Gottleuba-Berggießhübel, Stadt",15
"Liebstadt, Stadt",3
Rathmannsdorf,0
Steinberg,18
Rosenbach/Vogtl.,27
"Adorf/Vogtl., Stadt",22
"Oelsnitz/Vogtl., Stadt",36
Eichigt,4
Mühlental,4
"Lengenfeld, Stadt",22
Bergen,3
Neustadt/Vogtl.,3
"Schöneck/Vogtl., Stadt",9
"Elsterberg, Stadt",11
Pöhl,7
"Falkenstein/Vogtl., Stadt",22
"Bad Elster, Stadt",10
Werda,4
Bösenbrunn,3
"Markneukirchen, Stadt",19
"Plauen, Stadt",151
"Netzschkau, Stadt",9
"Reichenbach im Vogtland, Stadt",44
"Auerbach/Vogtl., Stadt",36
Ellefeld,5
Theuma,2
"Rodewisch, Stadt",11
Weischlitz,10
Neumark,5
Muldenhammer,5
"Treuen, Stadt",12
"Pausa-Mühltroff, Stadt",7
Limbach,2
"Klingenthal, Stadt",11
Triebel/Vogtl.,1
Tirpersdorf,1
Grünbach,1
Bad Brambach,1
Heinsdorfergrund,1
Neuensalz,1
"Hartenstein, Stadt",31
Langenweißbach,16
"Waldenburg, Stadt",18
St. Egidien,12
Niederfrohna,8
"Werdau, Stadt",68
"Oberlungwitz, Stadt",19
Langenbernsdorf,11
Dennheritz,4
Gersdorf,12
"Wildenfels, Stadt",11
Remse,5
"Limbach-Oberfrohna, Stadt",72
"Zwickau, Stadt",219
Reinsdorf,18
Neukirchen/Pleiße,9
Schönberg,2
"Wilkau-Haßlau, Stadt",20
Lichtentanne,13
"Glauchau, Stadt",44
"Lichtenstein/Sa., Stadt",22
Oberwiera,2
"Hohenstein-Ernstthal, Stadt",27
"Kirchberg, Stadt",15
"Meerane, Stadt",25
Mülsen,19
Crinitzberg,3
"Crimmitschau, Stadt",27
Callenberg,5
Fraureuth,5
Bernsdorf (Landkreis Zwickau),2
Hartmannsdorf b. Kirchberg,1
Hirschfeld,0
Dresden,1604
Leipzig,2090
Chemnitz,518
