Gemeinde,Neuzugänge letzten 7 Tage
Ralbitz-Rosenthal,67.0
Arnsdorf,123.0
Königswartha,81.0
Großpostwitz/O.L.,64.0
Neschwitz,54.0
Großdubrau,94.0
Rammenau,30.0
"Großröhrsdorf, Stadt",207.0
Malschwitz,99.0
Räckelwitz,24.0
Panschwitz-Kuckau,43.0
"Elstra, Stadt",56.0
Burkau,54.0
Großharthau,59.0
Schmölln-Putzkau,61.0
Crostwitz,21.0
Radibor,63.0
Göda,57.0
Wachau,80.0
Lichtenberg (Landkreis Bautzen),31.0
Doberschau-Gaußig,77.0
Neukirch,29.0
Ottendorf-Okrilla,178.0
"Schirgiswalde-Kirschau, Stadt",105.0
"Bernsdorf, Stadt (Landkreis Bautzen)",107.0
Oßling,38.0
Cunewalde,75.0
Demitz-Thumitz,43.0
Laußnitz,29.0
Steina,26.0
"Pulsnitz, Stadt",116.0
Frankenthal,14.0
"Bautzen, Stadt",573.0
"Bischofswerda, Stadt",161.0
Sohland a. d. Spree,98.0
Haselbachtal,58.0
"Kamenz, Stadt",245.0
"Wittichenau, Stadt",82.0
Obergurig,30.0
"Radeberg, Stadt",264.0
Neukirch/Lausitz,67.0
"Lauta, Stadt",109.0
Lohsa,67.0
"Königsbrück, Stadt",55.0
Kubschütz,30.0
Hochkirch,26.0
Steinigtwolmsdorf,32.0
Puschwitz,9.0
Nebelschütz,13.0
"Hoyerswerda, Stadt",325.0
"Wilthen, Stadt",47.0
Ohorn,22.0
"Weißenberg, Stadt",26.0
Elsterheide,29.0
Großnaundorf,7.0
Schwepnitz,18.0
Spreetal,9.0
Crottendorf,164.0
Gornsdorf,67.0
"Lauter-Bernsbach, Stadt",299.0
"Geyer, Stadt",113.0
"Zwönitz, Stadt",398.0
Thermalbad Wiesenbad,105.0
Großrückerswalde,110.0
Stützengrün,101.0
"Grünhain-Beierfeld, Stadt",178.0
Zschorlau,156.0
Breitenbrunn/Erzgeb.,153.0
"Annaberg-Buchholz, Stadt",575.0
"Eibenstock, Stadt",208.0
Sehmatal,182.0
Burkhardtsdorf,176.0
"Scheibenberg, Stadt",59.0
"Schlettau, Stadt",67.0
Bockau,62.0
Grünhainichen,94.0
"Lugau/Erzgeb., Stadt",217.0
Jahnsdorf/Erzgeb.,148.0
"Marienberg, Stadt",434.0
"Wolkenstein, Stadt",101.0
Deutschneudorf,25.0
"Olbernhau, Stadt",274.0
"Pockau-Lengefeld, Stadt",189.0
Mildenau,85.0
"Aue-Bad Schlema, Stadt",485.0
Bärenstein,55.0
"Ehrenfriedersdorf, Stadt",109.0
"Oelsnitz/Erzgeb., Stadt",247.0
Schönheide,95.0
Gelenau/Erzgeb.,90.0
Königswalde,48.0
"Schwarzenberg/Erzgeb., Stadt",349.0
"Elterlein, Stadt",60.0
"Thum, Stadt",107.0
Niederwürschnitz,53.0
Heidersdorf,16.0
"Schneeberg, Stadt",275.0
Auerbach (Erzgebirgskreis),47.0
Börnichen/Erzgeb.,19.0
Niederdorf,26.0
Drebach,97.0
Raschau-Markersbach,94.0
"Stollberg/Erzgeb., Stadt",201.0
Neukirchen/Erzgeb.,125.0
Amtsberg,65.0
"Seiffen/Erzgeb., Kurort",36.0
"Zschopau, Stadt",153.0
Großolbersdorf,46.0
"Jöhstadt, Stadt",41.0
"Lößnitz, Stadt",127.0
Tannenberg,17.0
Gornau/Erzgeb.,57.0
"Thalheim/Erzgeb., Stadt",91.0
Hohndorf,52.0
"Johanngeorgenstadt, Stadt",51.0
"Oberwiesenthal, Kurort, Stadt",24.0
Königshain,51.0
Oppach,92.0
Beiersdorf,40.0
Vierkirchen,57.0
Kottmar,246.0
Lawalde,61.0
Markersdorf,132.0
Schöpstal,80.0
Quitzdorf am See,41.0
Neißeaue,56.0
Großschweidnitz,40.0
Waldhufen,73.0
Mücka,29.0
Oderwitz,147.0
"Herrnhut, Stadt",168.0
Leutersdorf,95.0
Großschönau,143.0
"Neusalza-Spremberg, Stadt",87.0
Rosenbach,42.0
"Bernstadt a. d. Eigen, Stadt",88.0
Hähnichen,33.0
"Reichenbach/O.L., Stadt",131.0
Trebendorf,22.0
"Ostritz, Stadt",58.0
Kodersdorf,61.0
Hainewalde,39.0
Hohendubrau,47.0
Horka,42.0
"Löbau, Stadt",349.0
Mittelherwigsdorf,86.0
Oybin,32.0
"Seifhennersdorf, Stadt",86.0
"Zittau, Stadt",581.0
Krauschwitz i.d. O.L.,80.0
"Ebersbach-Neugersdorf, Stadt",271.0
Dürrhennersdorf,22.0
"Görlitz, Stadt",1.275
Schönbach,24.0
Groß Düben,22.0
"Rothenburg/O.L., Stadt",90.0
Gablenz,32.0
"Niesky, Stadt",181.0
Weißkeißel,24.0
Schönau-Berzdorf a. d. Eigen,27.0
"Jonsdorf, Kurort",26.0
Schleife,40.0
"Bad Muskau, Stadt",59.0
Olbersdorf,68.0
Bertsdorf-Hörnitz,30.0
"Weißwasser/O.L., Stadt",215.0
Rietschen,34.0
Boxberg/O.L.,47.0
Kreba-Neudorf,9.0
Otterwisch,37.0
"Bad Lausick, Stadt",216.0
"Frohburg, Stadt",257.0
"Colditz, Stadt",170.0
"Kitzscher, Stadt",94.0
Elstertrebnitz,22.0
"Grimma, Stadt",470.0
Parthenstein,57.0
"Regis-Breitingen, Stadt",60.0
"Trebsen/Mulde, Stadt",56.0
"Geithain, Stadt",100.0
Thallwitz,52.0
Lossatal,85.0
"Brandis, Stadt",133.0
Bennewitz,65.0
"Rötha, Stadt",79.0
"Wurzen, Stadt",206.0
"Pegau, Stadt",75.0
Machern,76.0
"Markranstädt, Stadt",176.0
"Naunhof, Stadt",96.0
"Markkleeberg, Stadt",268.0
Großpösna,57.0
Borsdorf,84.0
"Borna, Stadt",194.0
"Böhlen, Stadt",66.0
Neukieritzsch,61.0
"Groitzsch, Stadt",67.0
Belgershain,29.0
"Zwenkau, Stadt",65.0
Hirschstein,36.0
Thiendorf,65.0
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,69.0
"Radeburg, Stadt",115.0
Ebersbach (Landkreis Meißen),67.0
"Großenhain, Stadt",248.0
Weinböhla,139.0
Verwaltungsgemeinschaft Nünchritz/Glaubitz,100.0
Priestewitz,41.0
Klipphausen,128.0
"Riesa, Stadt",344.0
Diera-Zehren,37.0
Niederau,44.0
"Nossen, Stadt",113.0
"Strehla, Stadt",39.0
"Radebeul, Stadt",329.0
Stauchitz,30.0
Käbschütztal,26.0
Moritzburg,77.0
Verwaltungsgemeinschaft Röderaue/Wülknitz,38.0
"Meißen, Stadt",252.0
"Coswig, Stadt",178.0
"Gröditz, Stadt",51.0
Zeithain,35.0
"Lommatzsch, Stadt",30.0
Großweitzschen,65.0
Rossau,78.0
Lichtenberg/Erzgeb.,60.0
Rechenberg-Bienenmühle,31.0
"Frauenstein, Stadt",46.0
Zettlitz,11.0
Eppendorf,64.0
Halsbrücke,77.0
Ostrau,53.0
"Penig, Stadt",126.0
Striegistal,67.0
Zschaitz-Ottewig,18.0
Erlau,43.0
Wechselburg,24.0
Claußnitz,39.0
"Hainichen, Stadt",107.0
Bobritzsch-Hilbersdorf,71.0
Altmittweida,23.0
"Oederan, Stadt",96.0
"Großschirma, Stadt",66.0
Dorfchemnitz,18.0
"Döbeln, Stadt",274.0
Mulda/Sa.,28.0
"Brand-Erbisdorf, Stadt",103.0
Oberschöna,37.0
"Hartha, Stadt",75.0
Großhartmannsdorf,27.0
Kriebstein,22.0
"Sayda, Stadt",18.0
Königsfeld,14.0
"Leisnig, Stadt",82.0
"Rochlitz, Stadt",56.0
Niederwiesa,46.0
Taura,22.0
"Frankenberg/Sa., Stadt",127.0
"Waldheim, Stadt",82.0
"Flöha, Stadt",95.0
Seelitz,15.0
Leubsdorf,29.0
"Burgstädt, Stadt",91.0
Hartmannsdorf (Landkreis Mittelsachsen),38.0
Reinsberg,24.0
"Roßwein, Stadt",62.0
Königshain-Wiederau,20.0
Neuhausen/Erzgeb.,19.0
"Lunzenau, Stadt",30.0
"Freiberg, Stadt, Universitätsstadt",291.0
Lichtenau,51.0
"Mittweida, Stadt, Hochschulstadt",99.0
Weißenborn/Erzgeb.,15.0
"Augustusburg, Stadt",23.0
"Geringswalde, Stadt",21.0
Mühlau,7.0
Dreiheide,107.0
Naundorf,63.0
Mockrehna,122.0
Beilrode,95.0
Doberschütz,84.0
"Torgau, Stadt",381.0
Schönwölkau,49.0
Wermsdorf,89.0
Zschepplin,46.0
Arzberg,29.0
Elsnig,21.0
"Belgern-Schildau, Stadt",113.0
"Dommitzsch, Stadt",36.0
Rackwitz,74.0
Liebschützberg,40.0
Cavertitz,28.0
"Bad Düben, Stadt",98.0
Laußig,43.0
Wiedemar,59.0
"Dahlen, Stadt",45.0
"Oschatz, Stadt",148.0
"Mügeln, Stadt",61.0
"Eilenburg, Stadt",161.0
"Taucha, Stadt",145.0
Löbnitz,16.0
"Schkeuditz, Stadt",130.0
"Delitzsch, Stadt",163.0
Krostitz,24.0
Trossin,7.0
Jesewitz,12.0
"Rathen, Kurort",16.0
Bahretal,68.0
"Wilsdruff, Stadt",407.0
Müglitztal,53.0
Hermsdorf/Erzgeb.,21.0
"Tharandt, Stadt",139.0
Rathmannsdorf,22.0
"Bad Gottleuba-Berggießhübel, Stadt",134.0
Hartmannsdorf-Reichenau,23.0
Dürrröhrsdorf-Dittersbach,96.0
"Bad Schandau, Stadt",75.0
"Liebstadt, Stadt",27.0
"Königstein/Sächs. Schw., Stadt",42.0
Kreischa,91.0
Klingenberg,132.0
"Freital, Stadt",737.0
"Sebnitz, Stadt",173.0
"Altenberg, Stadt",145.0
Gohrisch,33.0
"Rabenau, Stadt",79.0
"Heidenau, Stadt",290.0
Lohmen,54.0
Dohma,34.0
"Hohnstein, Stadt",56.0
"Stolpen, Stadt",95.0
Rosenthal-Bielatal,27.0
Bannewitz,185.0
"Pirna, Stadt",625.0
Reinhardtsdorf-Schöna,21.0
"Glashütte, Stadt",109.0
Struppen,40.0
"Dohna, Stadt",88.0
Dorfhain,15.0
"Dippoldiswalde, Stadt",190.0
"Stadt Wehlen, Stadt",20.0
"Neustadt in Sachsen, Stadt",146.0
Eichigt,36.0
Neumark,78.0
Triebel/Vogtl.,27.0
Muldenhammer,63.0
"Pausa-Mühltroff, Stadt",88.0
Theuma,18.0
Bergen,17.0
Neuensalz,34.0
"Rodewisch, Stadt",102.0
Rosenbach/Vogtl.,64.0
Steinberg,42.0
"Auerbach/Vogtl., Stadt",278.0
Weischlitz,80.0
"Oelsnitz/Vogtl., Stadt",139.0
"Adorf/Vogtl., Stadt",66.0
Pöhl,33.0
"Plauen, Stadt",847.0
Mühlental,16.0
"Treuen, Stadt",98.0
Bösenbrunn,14.0
Tirpersdorf,17.0
Ellefeld,31.0
"Bad Elster, Stadt",44.0
"Netzschkau, Stadt",46.0
"Falkenstein/Vogtl., Stadt",93.0
Werda,17.0
"Markneukirchen, Stadt",81.0
Grünbach,18.0
Bad Brambach,18.0
"Elsterberg, Stadt",38.0
Limbach,14.0
"Lengenfeld, Stadt",69.0
"Schöneck/Vogtl., Stadt",30.0
"Reichenbach im Vogtland, Stadt",183.0
Heinsdorfergrund,17.0
"Klingenthal, Stadt",58.0
Neustadt/Vogtl.,6.0
Dennheritz,33.0
Bernsdorf (Landkreis Zwickau),52.0
"Wildenfels, Stadt",85.0
Oberwiera,22.0
Schönberg,19.0
Callenberg,102.0
St. Egidien,67.0
Hirschfeld,22.0
Gersdorf,66.0
Fraureuth,83.0
"Kirchberg, Stadt",132.0
Mülsen,167.0
"Glauchau, Stadt",328.0
"Hartenstein, Stadt",66.0
Lichtentanne,89.0
"Meerane, Stadt",196.0
Remse,23.0
Niederfrohna,31.0
"Limbach-Oberfrohna, Stadt",321.0
"Hohenstein-Ernstthal, Stadt",190.0
Hartmannsdorf b. Kirchberg,18.0
Crinitzberg,24.0
Langenweißbach,32.0
Langenbernsdorf,46.0
"Waldenburg, Stadt",50.0
"Crimmitschau, Stadt",220.0
"Werdau, Stadt",247.0
"Lichtenstein/Sa., Stadt",129.0
"Oberlungwitz, Stadt",63.0
Reinsdorf,77.0
"Wilkau-Haßlau, Stadt",96.0
"Zwickau, Stadt",837.0
Neukirchen/Pleiße,35.0
Dresden,4982.0
Leipzig,4678.0
Chemnitz,2712.0
