Gemeinde,Neuzugänge letzten 7 Tage
Laußnitz,63.0
Hochkirch,72.0
Frankenthal,26.0
Wachau,119.0
Ottendorf-Okrilla,266.0
"Königsbrück, Stadt",121.0
Königswartha,79.0
Großnaundorf,21.0
"Wittichenau, Stadt",123.0
"Weißenberg, Stadt",62.0
Räckelwitz,23.0
Schwepnitz,49.0
"Bernsdorf, Stadt (Landkreis Bautzen)",124.0
Nebelschütz,23.0
Arnsdorf,94.0
Großpostwitz/O.L.,51.0
"Radeberg, Stadt",316.0
Neukirch,27.0
Kubschütz,40.0
Großharthau,44.0
Haselbachtal,61.0
"Elstra, Stadt",41.0
Elsterheide,50.0
Großdubrau,61.0
"Bischofswerda, Stadt",155.0
"Lauta, Stadt",117.0
Lichtenberg (Landkreis Bautzen),22.0
"Großröhrsdorf, Stadt",127.0
Lohsa,67.0
Puschwitz,10.0
Neschwitz,29.0
Sohland a. d. Spree,79.0
Ralbitz-Rosenthal,20.0
"Hoyerswerda, Stadt",362.0
Steina,18.0
"Wilthen, Stadt",51.0
Oßling,24.0
"Kamenz, Stadt",172.0
Obergurig,21.0
"Schirgiswalde-Kirschau, Stadt",59.0
Malschwitz,44.0
"Bautzen, Stadt",358.0
Schmölln-Putzkau,27.0
"Pulsnitz, Stadt",67.0
Göda,27.0
Rammenau,12.0
Ohorn,21.0
Cunewalde,38.0
Neukirch/Lausitz,38.0
Crostwitz,8.0
Burkau,19.0
Radibor,22.0
Steinigtwolmsdorf,19.0
Demitz-Thumitz,17.0
Doberschau-Gaußig,25.0
Spreetal,9.0
Panschwitz-Kuckau,8.0
Heidersdorf,18.0
Tannenberg,24.0
Bockau,48.0
"Scheibenberg, Stadt",44.0
Crottendorf,85.0
"Geyer, Stadt",68.0
Grünhainichen,66.0
Börnichen/Erzgeb.,18.0
"Oberwiesenthal, Kurort, Stadt",37.0
Amtsberg,62.0
Thermalbad Wiesenbad,52.0
Sehmatal,99.0
Deutschneudorf,15.0
Mildenau,52.0
Gornau/Erzgeb.,55.0
"Lößnitz, Stadt",114.0
Hohndorf,48.0
"Pockau-Lengefeld, Stadt",100.0
"Schlettau, Stadt",31.0
"Thalheim/Erzgeb., Stadt",79.0
"Aue-Bad Schlema, Stadt",262.0
Drebach,66.0
"Schneeberg, Stadt",177.0
"Stollberg/Erzgeb., Stadt",145.0
Großrückerswalde,43.0
"Grünhain-Beierfeld, Stadt",72.0
Neukirchen/Erzgeb.,87.0
"Johanngeorgenstadt, Stadt",47.0
"Olbernhau, Stadt",129.0
"Seiffen/Erzgeb., Kurort",25.0
Großolbersdorf,33.0
Raschau-Markersbach,58.0
Gornsdorf,22.0
"Schwarzenberg/Erzgeb., Stadt",176.0
Königswalde,24.0
"Zschopau, Stadt",97.0
Breitenbrunn/Erzgeb.,54.0
"Zwönitz, Stadt",122.0
Zschorlau,52.0
Gelenau/Erzgeb.,40.0
"Marienberg, Stadt",161.0
Bärenstein,22.0
Jahnsdorf/Erzgeb.,52.0
"Jöhstadt, Stadt",24.0
"Thum, Stadt",47.0
"Annaberg-Buchholz, Stadt",174.0
"Wolkenstein, Stadt",33.0
"Lauter-Bernsbach, Stadt",70.0
"Oelsnitz/Erzgeb., Stadt",90.0
"Lugau/Erzgeb., Stadt",64.0
"Eibenstock, Stadt",58.0
Niederwürschnitz,20.0
"Ehrenfriedersdorf, Stadt",33.0
"Elterlein, Stadt",20.0
Auerbach (Erzgebirgskreis),17.0
Burkhardtsdorf,42.0
Stützengrün,19.0
Niederdorf,7.0
Schönheide,16.0
Beiersdorf,38.0
Gablenz,43.0
Trebendorf,22.0
Krauschwitz i.d. O.L.,88.0
Boxberg/O.L.,111.0
Weißkeißel,32.0
Rietschen,62.0
Hähnichen,30.0
Schleife,53.0
Schönau-Berzdorf a. d. Eigen,31.0
Mücka,20.0
"Bad Muskau, Stadt",72.0
"Ostritz, Stadt",43.0
Großschweidnitz,23.0
Hohendubrau,32.0
Oybin,23.0
Olbersdorf,77.0
Schönbach,18.0
Markersdorf,64.0
Kreba-Neudorf,14.0
"Niesky, Stadt",148.0
Mittelherwigsdorf,57.0
Oppach,36.0
Quitzdorf am See,19.0
Bertsdorf-Hörnitz,31.0
"Zittau, Stadt",370.0
Lawalde,27.0
"Neusalza-Spremberg, Stadt",48.0
Großschönau,78.0
"Weißwasser/O.L., Stadt",228.0
Groß Düben,15.0
"Reichenbach/O.L., Stadt",68.0
Schöpstal,33.0
Waldhufen,33.0
Dürrhennersdorf,13.0
Kottmar,92.0
Oderwitz,62.0
"Görlitz, Stadt",681.0
"Jonsdorf, Kurort",18.0
Leutersdorf,41.0
"Ebersbach-Neugersdorf, Stadt",133.0
Neißeaue,19.0
Kodersdorf,26.0
"Herrnhut, Stadt",62.0
"Löbau, Stadt",151.0
Königshain,12.0
Horka,17.0
"Seifhennersdorf, Stadt",37.0
"Rothenburg/O.L., Stadt",44.0
Hainewalde,13.0
