Gemeinde,Neuzugänge letzten 7 Tage
Ralbitz-Rosenthal,48.0
"Elstra, Stadt",67.0
Panschwitz-Kuckau,50.0
Malschwitz,112.0
Neschwitz,53.0
Großpostwitz/O.L.,60.0
Großdubrau,90.0
Laußnitz,39.0
Arnsdorf,100.0
Nebelschütz,24.0
Frankenthal,18.0
Steina,32.0
Schmölln-Putzkau,56.0
Großharthau,54.0
Ohorn,46.0
Radibor,59.0
Obergurig,39.0
Königswartha,63.0
Räckelwitz,21.0
Rammenau,25.0
Ottendorf-Okrilla,178.0
Crostwitz,18.0
"Großröhrsdorf, Stadt",168.0
Göda,50.0
"Pulsnitz, Stadt",116.0
Neukirch/Lausitz,74.0
"Königsbrück, Stadt",70.0
Wachau,65.0
"Bautzen, Stadt",576.0
Burkau,39.0
Oßling,32.0
"Bischofswerda, Stadt",152.0
"Radeberg, Stadt",261.0
Cunewalde,64.0
Kubschütz,35.0
"Lauta, Stadt",112.0
Doberschau-Gaußig,57.0
Steinigtwolmsdorf,38.0
"Kamenz, Stadt",219.0
Lichtenberg (Landkreis Bautzen),21.0
"Wittichenau, Stadt",69.0
Lohsa,62.0
"Hoyerswerda, Stadt",378.0
Schwepnitz,29.0
Elsterheide,40.0
Haselbachtal,46.0
"Bernsdorf, Stadt (Landkreis Bautzen)",72.0
"Schirgiswalde-Kirschau, Stadt",68.0
Sohland a. d. Spree,72.0
Hochkirch,23.0
"Wilthen, Stadt",45.0
Neukirch,15.0
"Weißenberg, Stadt",28.0
Demitz-Thumitz,24.0
Spreetal,16.0
Puschwitz,6.0
Großnaundorf,3.0
Bockau,89.0
Crottendorf,124.0
Breitenbrunn/Erzgeb.,152.0
Burkhardtsdorf,174.0
Stützengrün,87.0
Grünhainichen,93.0
"Eibenstock, Stadt",193.0
Großrückerswalde,90.0
"Schlettau, Stadt",61.0
Bärenstein,59.0
Gornsdorf,49.0
"Lauter-Bernsbach, Stadt",218.0
"Pockau-Lengefeld, Stadt",186.0
Thermalbad Wiesenbad,79.0
"Olbernhau, Stadt",260.0
Heidersdorf,19.0
Sehmatal,151.0
Mildenau,82.0
"Zwönitz, Stadt",283.0
Schönheide,93.0
"Lugau/Erzgeb., Stadt",171.0
Börnichen/Erzgeb.,21.0
"Aue-Bad Schlema, Stadt",424.0
"Annaberg-Buchholz, Stadt",386.0
"Marienberg, Stadt",328.0
Zschorlau,102.0
"Geyer, Stadt",66.0
Raschau-Markersbach,97.0
Amtsberg,72.0
Gornau/Erzgeb.,71.0
Hohndorf,66.0
Gelenau/Erzgeb.,78.0
Niederdorf,25.0
"Schwarzenberg/Erzgeb., Stadt",303.0
Deutschneudorf,18.0
"Elterlein, Stadt",51.0
"Stollberg/Erzgeb., Stadt",203.0
"Oelsnitz/Erzgeb., Stadt",198.0
"Schneeberg, Stadt",239.0
"Grünhain-Beierfeld, Stadt",100.0
Jahnsdorf/Erzgeb.,94.0
"Ehrenfriedersdorf, Stadt",79.0
Königswalde,38.0
"Wolkenstein, Stadt",66.0
"Seiffen/Erzgeb., Kurort",35.0
Drebach,85.0
Neukirchen/Erzgeb.,117.0
"Scheibenberg, Stadt",33.0
Auerbach (Erzgebirgskreis),38.0
Großolbersdorf,43.0
"Thum, Stadt",77.0
"Zschopau, Stadt",133.0
"Jöhstadt, Stadt",36.0
Tannenberg,15.0
"Lößnitz, Stadt",106.0
"Thalheim/Erzgeb., Stadt",62.0
"Johanngeorgenstadt, Stadt",39.0
Niederwürschnitz,25.0
"Oberwiesenthal, Kurort, Stadt",17.0
Königshain,42.0
Beiersdorf,39.0
Trebendorf,28.0
Markersdorf,117.0
Oppach,66.0
Neißeaue,48.0
Kodersdorf,67.0
Horka,46.0
Hähnichen,34.0
"Herrnhut, Stadt",157.0
Großschönau,136.0
Kottmar,183.0
Lawalde,45.0
"Zittau, Stadt",600.0
Oderwitz,120.0
Rosenbach,38.0
Schöpstal,58.0
Schönbach,26.0
Krauschwitz i.d. O.L.,79.0
Leutersdorf,80.0
"Reichenbach/O.L., Stadt",108.0
Hohendubrau,41.0
Hainewalde,33.0
Oybin,29.0
"Neusalza-Spremberg, Stadt",69.0
Waldhufen,50.0
"Bernstadt a. d. Eigen, Stadt",68.0
Bertsdorf-Hörnitz,42.0
"Ebersbach-Neugersdorf, Stadt",238.0
Großschweidnitz,26.0
"Niesky, Stadt",186.0
Quitzdorf am See,25.0
"Rothenburg/O.L., Stadt",89.0
"Görlitz, Stadt",1.117
Vierkirchen,33.0
Dürrhennersdorf,19.0
Mücka,19.0
"Löbau, Stadt",279.0
Groß Düben,21.0
Weißkeißel,24.0
Schleife,46.0
Gablenz,30.0
Schönau-Berzdorf a. d. Eigen,27.0
"Ostritz, Stadt",40.0
"Seifhennersdorf, Stadt",63.0
"Bad Muskau, Stadt",57.0
Mittelherwigsdorf,54.0
Rietschen,37.0
Olbersdorf,61.0
Boxberg/O.L.,57.0
"Weißwasser/O.L., Stadt",191.0
"Jonsdorf, Kurort",18.0
Kreba-Neudorf,10.0
Otterwisch,40.0
"Bad Lausick, Stadt",185.0
"Regis-Breitingen, Stadt",85.0
"Frohburg, Stadt",271.0
Elstertrebnitz,28.0
Thallwitz,76.0
"Colditz, Stadt",171.0
Großpösna,104.0
Parthenstein,68.0
"Kitzscher, Stadt",97.0
"Wurzen, Stadt",295.0
"Geithain, Stadt",120.0
Borsdorf,142.0
"Brandis, Stadt",161.0
"Trebsen/Mulde, Stadt",61.0
Lossatal,96.0
"Grimma, Stadt",443.0
"Borna, Stadt",277.0
"Böhlen, Stadt",97.0
"Rötha, Stadt",90.0
"Naunhof, Stadt",125.0
Belgershain,47.0
"Markranstädt, Stadt",217.0
"Groitzsch, Stadt",102.0
Neukieritzsch,91.0
"Pegau, Stadt",83.0
"Markkleeberg, Stadt",296.0
Bennewitz,58.0
"Zwenkau, Stadt",100.0
Machern,71.0
Ebersbach (Landkreis Meißen),75.0
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,66.0
"Großenhain, Stadt",258.0
Hirschstein,28.0
Priestewitz,45.0
Thiendorf,52.0
Niederau,54.0
Weinböhla,129.0
Klipphausen,127.0
"Riesa, Stadt",353.0
Verwaltungsgemeinschaft Nünchritz/Glaubitz,83.0
"Radeburg, Stadt",76.0
Verwaltungsgemeinschaft Röderaue/Wülknitz,44.0
"Nossen, Stadt",109.0
Moritzburg,84.0
Zeithain,52.0
"Meißen, Stadt",245.0
"Gröditz, Stadt",57.0
Stauchitz,25.0
"Radebeul, Stadt",249.0
"Strehla, Stadt",26.0
Käbschütztal,19.0
"Coswig, Stadt",134.0
"Lommatzsch, Stadt",19.0
Diera-Zehren,12.0
Rechenberg-Bienenmühle,55.0
Erlau,94.0
Rossau,100.0
Striegistal,122.0
"Frauenstein, Stadt",71.0
Lichtenberg/Erzgeb.,65.0
Reinsberg,68.0
Altmittweida,43.0
Königshain-Wiederau,58.0
Großweitzschen,61.0
Halsbrücke,111.0
Lichtenau,153.0
Claußnitz,64.0
Ostrau,73.0
"Roßwein, Stadt",142.0
Eppendorf,77.0
"Brand-Erbisdorf, Stadt",172.0
"Penig, Stadt",154.0
Mühlau,38.0
"Oederan, Stadt",140.0
"Freiberg, Stadt, Universitätsstadt",706.0
Wechselburg,31.0
Bobritzsch-Hilbersdorf,97.0
"Großschirma, Stadt",94.0
"Hainichen, Stadt",141.0
Zettlitz,11.0
Zschaitz-Ottewig,21.0
Königsfeld,22.0
"Döbeln, Stadt",364.0
"Rochlitz, Stadt",83.0
Kriebstein,30.0
Niederwiesa,70.0
Mulda/Sa.,35.0
"Frankenberg/Sa., Stadt",196.0
"Flöha, Stadt",145.0
Großhartmannsdorf,32.0
Oberschöna,43.0
Hartmannsdorf (Landkreis Mittelsachsen),57.0
"Hartha, Stadt",88.0
Taura,29.0
"Waldheim, Stadt",110.0
"Lunzenau, Stadt",49.0
"Sayda, Stadt",20.0
"Burgstädt, Stadt",122.0
Neuhausen/Erzgeb.,27.0
Leubsdorf,34.0
Seelitz,17.0
"Mittweida, Stadt, Hochschulstadt",143.0
"Leisnig, Stadt",73.0
Dorfchemnitz,13.0
"Augustusburg, Stadt",33.0
"Geringswalde, Stadt",30.0
Weißenborn/Erzgeb.,17.0
Dreiheide,48.0
Naundorf,43.0
Beilrode,78.0
"Torgau, Stadt",354.0
Schönwölkau,45.0
Zschepplin,49.0
Liebschützberg,49.0
Trossin,19.0
Wermsdorf,79.0
"Belgern-Schildau, Stadt",109.0
Elsnig,20.0
Mockrehna,69.0
Cavertitz,30.0
"Dahlen, Stadt",56.0
"Bad Düben, Stadt",104.0
"Dommitzsch, Stadt",32.0
Doberschütz,48.0
"Eilenburg, Stadt",173.0
"Mügeln, Stadt",63.0
"Oschatz, Stadt",142.0
Rackwitz,52.0
Löbnitz,19.0
"Taucha, Stadt",138.0
"Delitzsch, Stadt",193.0
"Schkeuditz, Stadt",140.0
Arzberg,14.0
Laußig,26.0
Wiedemar,37.0
Krostitz,25.0
Jesewitz,16.0
"Rathen, Kurort",13.0
Struppen,90.0
Bahretal,74.0
"Königstein/Sächs. Schw., Stadt",71.0
Dürrröhrsdorf-Dittersbach,142.0
Müglitztal,61.0
"Tharandt, Stadt",165.0
"Liebstadt, Stadt",35.0
"Wilsdruff, Stadt",392.0
"Stadt Wehlen, Stadt",39.0
Klingenberg,166.0
Rosenthal-Bielatal,38.0
"Bad Gottleuba-Berggießhübel, Stadt",132.0
Hermsdorf/Erzgeb.,18.0
"Sebnitz, Stadt",215.0
"Rabenau, Stadt",101.0
"Heidenau, Stadt",376.0
"Bad Schandau, Stadt",78.0
Reinhardtsdorf-Schöna,29.0
"Pirna, Stadt",856.0
"Glashütte, Stadt",148.0
Kreischa,99.0
"Freital, Stadt",829.0
Gohrisch,37.0
"Stolpen, Stadt",109.0
"Dippoldiswalde, Stadt",279.0
"Dohna, Stadt",112.0
Rathmannsdorf,16.0
Dohma,35.0
"Neustadt in Sachsen, Stadt",212.0
Lohmen,55.0
Bannewitz,188.0
Dorfhain,18.0
"Hohnstein, Stadt",54.0
"Altenberg, Stadt",127.0
Hartmannsdorf-Reichenau,16.0
Steinberg,53.0
"Pausa-Mühltroff, Stadt",91.0
Neumark,53.0
Neuensalz,37.0
Theuma,18.0
Tirpersdorf,23.0
Grünbach,26.0
Rosenbach/Vogtl.,65.0
Bergen,14.0
Triebel/Vogtl.,16.0
Muldenhammer,39.0
"Oelsnitz/Vogtl., Stadt",131.0
Limbach,18.0
Eichigt,14.0
"Plauen, Stadt",752.0
"Markneukirchen, Stadt",82.0
"Adorf/Vogtl., Stadt",53.0
Weischlitz,63.0
Werda,16.0
"Netzschkau, Stadt",41.0
Ellefeld,27.0
"Rodewisch, Stadt",66.0
"Auerbach/Vogtl., Stadt",186.0
Heinsdorfergrund,19.0
Mühlental,12.0
"Treuen, Stadt",72.0
"Falkenstein/Vogtl., Stadt",69.0
"Reichenbach im Vogtland, Stadt",161.0
Bösenbrunn,8.0
"Lengenfeld, Stadt",47.0
"Klingenthal, Stadt",52.0
Pöhl,15.0
"Bad Elster, Stadt",21.0
Bad Brambach,9.0
Neustadt/Vogtl.,5.0
"Schöneck/Vogtl., Stadt",15.0
"Elsterberg, Stadt",17.0
Dennheritz,31.0
Bernsdorf (Landkreis Zwickau),50.0
Schönberg,20.0
Langenweißbach,55.0
Hirschfeld,22.0
"Wildenfels, Stadt",67.0
Remse,30.0
"Hartenstein, Stadt",81.0
St. Egidien,56.0
"Kirchberg, Stadt",132.0
Callenberg,79.0
Hartmannsdorf b. Kirchberg,21.0
"Lichtenstein/Sa., Stadt",167.0
Mülsen,163.0
Langenbernsdorf,52.0
"Limbach-Oberfrohna, Stadt",340.0
Reinsdorf,105.0
"Waldenburg, Stadt",57.0
"Oberlungwitz, Stadt",81.0
"Hohenstein-Ernstthal, Stadt",195.0
Fraureuth,67.0
Neukirchen/Pleiße,49.0
Lichtentanne,77.0
"Crimmitschau, Stadt",218.0
Oberwiera,12.0
"Wilkau-Haßlau, Stadt",109.0
"Werdau, Stadt",233.0
"Glauchau, Stadt",244.0
Crinitzberg,20.0
Niederfrohna,24.0
"Meerane, Stadt",143.0
Gersdorf,40.0
"Zwickau, Stadt",862.0
Dresden,5996.0
Leipzig,4090.0
Chemnitz,2506.0
