Gemeinde,Neuzugänge letzten 7 Tage
Großharthau,15
Großnaundorf,4
Ohorn,9
Haselbachtal,14
Frankenthal,3
"Weißenberg, Stadt",8
Wachau,11
Königswartha,8
"Wittichenau, Stadt",12
"Radeberg, Stadt",33
Hochkirch,4
Göda,5
Burkau,4
Arnsdorf,7
Neukirch,2
Ralbitz-Rosenthal,2
"Elstra, Stadt",3
"Königsbrück, Stadt",5
Spreetal,2
Laußnitz,2
"Pulsnitz, Stadt",8
Steinigtwolmsdorf,3
"Großröhrsdorf, Stadt",10
"Hoyerswerda, Stadt",33
Schmölln-Putzkau,3
Obergurig,2
"Bischofswerda, Stadt",10
"Kamenz, Stadt",15
"Lauta, Stadt",7
"Bernsdorf,  Stadt (Landkreis Bautzen)",5
Demitz-Thumitz,2
Großpostwitz/O.L.,2
Ottendorf-Okrilla,7
Steina,1
"Wilthen, Stadt",3
Großdubrau,2
"Bautzen, Stadt",18
Oßling,1
Neukirch/Lausitz,2
Kubschütz,1
Lohsa,2
Elsterheide,1
Cunewalde,1
"Schirgiswalde-Kirschau, Stadt",1
Sohland a. d. Spree,1
Crostwitz,0
Doberschau-Gaußig,0
Lichtenberg (Landkreis Bautzen),0
Malschwitz,0
Nebelschütz,0
Neschwitz,0
Panschwitz-Kuckau,0
Puschwitz,0
Räckelwitz,0
Radibor,0
Rammenau,0
Heidersdorf,6
Deutschneudorf,6
Tannenberg,5
"Olbernhau, Stadt",47
"Scheibenberg, Stadt",8
Zschorlau,16
"Seiffen/Erzgeb., Kurort",5
"Jöhstadt, Stadt",6
Gornau/Erzgeb.,7
Thermalbad Wiesenbad,6
Schönheide,8
Drebach,9
Bärenstein,4
"Zschopau, Stadt",15
"Oberwiesenthal, Kurort, Stadt",3
"Annaberg-Buchholz, Stadt",28
"Elterlein, Stadt",4
"Eibenstock, Stadt",10
"Thum, Stadt",7
Stützengrün,4
"Stollberg/Erzgeb., Stadt",14
"Grünhain-Beierfeld, Stadt",7
"Pockau-Lengefeld, Stadt",9
"Oelsnitz/Erzgeb., Stadt",13
"Thalheim/Erzgeb., Stadt",7
Hohndorf,4
"Johanngeorgenstadt, Stadt",4
Börnichen/Erzgeb.,1
Breitenbrunn/Erzgeb.,5
"Schneeberg, Stadt",13
Königswalde,2
Großrückerswalde,3
"Marienberg, Stadt",15
Mildenau,3
"Schlettau, Stadt",2
Auerbach (Erzgebirgskreis),2
Raschau-Markersbach,4
Sehmatal,5
"Wolkenstein, Stadt",3
Jahnsdorf/Erzgeb.,4
Gelenau/Erzgeb.,3
"Ehrenfriedersdorf, Stadt",3
"Lugau/Erzgeb., Stadt",5
"Aue-Bad Schlema, Stadt",12
"Lauter-Bernsbach, Stadt",5
Gornsdorf,1
Crottendorf,2
Burkhardtsdorf,3
Bockau,1
Niederwürschnitz,1
"Schwarzenberg/Erzgeb., Stadt",6
Großolbersdorf,1
"Zwönitz, Stadt",4
Grünhainichen,1
"Geyer, Stadt",1
"Lößnitz, Stadt",1
Amtsberg,0
Neukirchen/Erzgeb.,0
Niederdorf,0
Gablenz,36
Kodersdorf,8
"Ebersbach-Neugersdorf, Stadt",23
"Jonsdorf, Kurort",3
Vierkirchen,3
Großschönau,9
Kottmar,12
"Herrnhut, Stadt",7
"Weißwasser/O.L., Stadt",19
Neißeaue,2
Kreba-Neudorf,1
Krauschwitz i.d. O.L.,4
"Seifhennersdorf, Stadt",4
"Bad Muskau, Stadt",4
Hohendubrau,2
Groß Düben,1
"Neusalza-Spremberg, Stadt",3
Oppach,2
Großschweidnitz,1
Olbersdorf,3
Rosenbach,1
Oderwitz,3
Leutersdorf,2
"Görlitz, Stadt",31
Lawalde,1
Boxberg/O.L.,2
"Ostritz, Stadt",1
Schöpstal,1
"Löbau, Stadt",5
"Niesky, Stadt",3
"Zittau, Stadt",8
Mittelherwigsdorf,1
Markersdorf,1
"Rothenburg/O.L., Stadt",1
Beiersdorf,0
"Bernstadt a. d. Eigen, Stadt",0
Bertsdorf-Hörnitz,0
Dürrhennersdorf,0
Hähnichen,0
Hainewalde,0
Horka,0
Königshain,0
Mücka,0
Oybin,0
Quitzdorf am See,0
"Reichenbach/O.L., Stadt",0
Rietschen,0
Schleife,0
