Gemeinde,Neuzugänge letzten 7 Tage
Ralbitz-Rosenthal,48
Großdubrau,89
Kubschütz,53
Radibor,65
Malschwitz,82
Arnsdorf,77
"Elstra, Stadt",40
Panschwitz-Kuckau,30
Neschwitz,35
Crostwitz,14
Frankenthal,12
Ottendorf-Okrilla,131
Haselbachtal,52
Großnaundorf,12
Burkau,33
Neukirch,20
Rammenau,16
Großharthau,34
"Großröhrsdorf, Stadt",114
Oßling,26
Räckelwitz,13
Obergurig,24
Puschwitz,9
Göda,33
Demitz-Thumitz,29
Wachau,47
"Bischofswerda, Stadt",117
"Radeberg, Stadt",192
Steina,17
Nebelschütz,12
"Bautzen, Stadt",381
Schmölln-Putzkau,29
"Pulsnitz, Stadt",71
"Königsbrück, Stadt",41
Neukirch/Lausitz,42
"Bernsdorf, Stadt (Landkreis Bautzen)",54
"Kamenz, Stadt",145
Lichtenberg (Landkreis Bautzen),14
Hochkirch,19
Königswartha,28
Sohland a. d. Spree,54
Cunewalde,36
Schwepnitz,19
"Schirgiswalde-Kirschau, Stadt",47
"Weißenberg, Stadt",23
Steinigtwolmsdorf,20
Laußnitz,13
"Wittichenau, Stadt",36
"Lauta, Stadt",49
Elsterheide,20
"Wilthen, Stadt",27
Großpostwitz/O.L.,14
Spreetal,9
"Hoyerswerda, Stadt",145
Ohorn,11
Doberschau-Gaußig,17
Lohsa,21
"Lauter-Bernsbach, Stadt",128
"Wolkenstein, Stadt",57
Jahnsdorf/Erzgeb.,74
Deutschneudorf,12
"Schwarzenberg/Erzgeb., Stadt",182
Mildenau,38
Königswalde,24
Hohndorf,37
"Schlettau, Stadt",24
"Annaberg-Buchholz, Stadt",198
Breitenbrunn/Erzgeb.,51
"Marienberg, Stadt",165
"Scheibenberg, Stadt",20
"Lugau/Erzgeb., Stadt",76
"Thalheim/Erzgeb., Stadt",57
"Geyer, Stadt",32
Niederwürschnitz,24
Zschorlau,48
"Zwönitz, Stadt",108
"Grünhain-Beierfeld, Stadt",51
Gornau/Erzgeb.,32
Gornsdorf,16
Tannenberg,9
"Ehrenfriedersdorf, Stadt",38
"Oelsnitz/Erzgeb., Stadt",91
"Elterlein, Stadt",23
"Zschopau, Stadt",74
Auerbach (Erzgebirgskreis),19
Bärenstein,18
"Schneeberg, Stadt",105
Großolbersdorf,21
Thermalbad Wiesenbad,24
Gelenau/Erzgeb.,30
"Aue-Bad Schlema, Stadt",145
