Gemeinde,Neuzugänge letzten 7 Tage
"Werdau, Stadt",49
"Crimmitschau, Stadt",42
Bernsdorf (Landkreis Zwickau),5
"Glauchau, Stadt",50
St. Egidien,7
Crinitzberg,4
Lichtentanne,13
Langenbernsdorf,7
"Meerane, Stadt",26
Remse,3
"Kirchberg, Stadt",14
Dennheritz,2
"Waldenburg, Stadt",5
Gersdorf,4
Hirschfeld,1
Neukirchen/Pleiße,3
Schönberg,0
Dresden,647
Leipzig,662
Chemnitz,625
