Gemeinde,Neuzugänge letzten 7 Tage
Laußnitz,30
Obergurig,34
Großnaundorf,14
Lohsa,76
Spreetal,26
Großdubrau,58
Hochkirch,31
Oßling,30
Lichtenberg (Landkreis Bautzen),21
Ohorn,31
Großharthau,35
Wachau,52
"Elstra, Stadt",32
Crostwitz,12
"Bautzen, Stadt",432
"Hoyerswerda, Stadt",353
Elsterheide,38
Radibor,34
Göda,32
Schwepnitz,26
Ralbitz-Rosenthal,18
Schmölln-Putzkau,30
Puschwitz,8
"Lauta, Stadt",82
Kubschütz,25
"Bischofswerda, Stadt",106
Räckelwitz,11
"Wittichenau, Stadt",55
Cunewalde,43
Arnsdorf,46
"Pulsnitz, Stadt",69
Neukirch,15
Königswartha,31
"Wilthen, Stadt",43
Ottendorf-Okrilla,89
Malschwitz,41
Burkau,23
Frankenthal,8
Neschwitz,21
"Bernsdorf, Stadt (Landkreis Bautzen)",54
"Kamenz, Stadt",142
"Großröhrsdorf, Stadt",80
Steinigtwolmsdorf,23
Neukirch/Lausitz,39
Großpostwitz/O.L.,21
"Radeberg, Stadt",140
"Königsbrück, Stadt",34
Panschwitz-Kuckau,15
Doberschau-Gaußig,29
"Weißenberg, Stadt",21
Nebelschütz,8
Steina,11
Haselbachtal,25
Sohland a. d. Spree,38
"Schirgiswalde-Kirschau, Stadt",33
Demitz-Thumitz,13
Rammenau,5
Großrückerswalde,75
Heidersdorf,17
Niederdorf,23
Jahnsdorf/Erzgeb.,87
"Seiffen/Erzgeb., Kurort",28
"Pockau-Lengefeld, Stadt",96
"Eibenstock, Stadt",91
"Thum, Stadt",63
Deutschneudorf,12
Neukirchen/Erzgeb.,87
Zschorlau,63
Schönheide,48
Hohndorf,39
"Jöhstadt, Stadt",28
Bockau,24
"Johanngeorgenstadt, Stadt",41
"Marienberg, Stadt",173
Thermalbad Wiesenbad,33
Sehmatal,64
Stützengrün,31
Drebach,49
"Stollberg/Erzgeb., Stadt",108
"Olbernhau, Stadt",100
"Schneeberg, Stadt",126
Gornau/Erzgeb.,34
"Elterlein, Stadt",25
"Wolkenstein, Stadt",34
Gelenau/Erzgeb.,36
"Aue-Bad Schlema, Stadt",173
Königswalde,19
"Schwarzenberg/Erzgeb., Stadt",133
"Lauter-Bernsbach, Stadt",69
Crottendorf,32
Breitenbrunn/Erzgeb.,41
Mildenau,27
Burkhardtsdorf,47
