Gemeinde,Neuzugänge letzten 7 Tage
Niederau,12
"Großenhain, Stadt",52
"Meißen, Stadt",65
"Lommatzsch, Stadt",11
"Nossen, Stadt",21
Verwaltungsgemeinschaft Nünchritz/Glaubitz,15
"Gröditz, Stadt",13
Verwaltungsgemeinschaft Röderaue/Wülknitz,8
Ebersbach (Landkreis Meißen),8
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,7
Weinböhla,15
Thiendorf,5
"Coswig, Stadt",24
"Strehla, Stadt",4
"Radebeul, Stadt",26
Moritzburg,5
Zeithain,3
Priestewitz,1
Diera-Zehren,1
"Riesa, Stadt",8
Klipphausen,1
Hirschstein,0
Stauchitz,0
Zettlitz,7
Dorfchemnitz,10
Mühlau,10
Altmittweida,9
Rechenberg-Bienenmühle,7
"Frauenstein, Stadt",10
Kriebstein,7
"Augustusburg, Stadt",15
Großweitzschen,9
"Lunzenau, Stadt",13
Erlau,9
Halsbrücke,13
Bobritzsch-Hilbersdorf,14
"Flöha, Stadt",26
"Leisnig, Stadt",20
Leubsdorf,8
"Penig, Stadt",21
Seelitz,4
Königshain-Wiederau,6
"Rochlitz, Stadt",13
"Burgstädt, Stadt",24
"Hartha, Stadt",15
"Roßwein, Stadt",16
"Brand-Erbisdorf, Stadt",19
Striegistal,9
"Döbeln, Stadt",46
"Waldheim, Stadt",17
"Frankenberg/Sa., Stadt",26
Niederwiesa,9
Oberschöna,6
Rossau,6
Claußnitz,5
"Oederan, Stadt",13
Mulda/Sa.,4
Hartmannsdorf (Landkreis Mittelsachsen),7
"Freiberg, Stadt, Universitätsstadt",63
Neuhausen/Erzgeb.,4
"Großschirma, Stadt",8
Weißenborn/Erzgeb.,3
Lichtenau,7
"Mittweida, Stadt, Hochschulstadt",14
Ostrau,3
Großhartmannsdorf,2
Zschaitz-Ottewig,1
Königsfeld,1
"Hainichen, Stadt",6
"Sayda, Stadt",1
"Geringswalde, Stadt",2
Taura,1
Lichtenberg/Erzgeb.,1
Reinsberg,1
Eppendorf,0
Wechselburg,0
Löbnitz,50
Jesewitz,24
Laußig,18
Zschepplin,14
"Eilenburg, Stadt",76
"Bad Düben, Stadt",32
Krostitz,16
Mockrehna,19
Schönwölkau,8
Wermsdorf,16
Rackwitz,15
Beilrode,12
"Taucha, Stadt",42
"Dahlen, Stadt",10
Arzberg,4
"Delitzsch, Stadt",52
Doberschütz,8
"Mügeln, Stadt",9
Elsnig,2
Dreiheide,3
Wiedemar,7
"Torgau, Stadt",26
"Oschatz, Stadt",15
"Belgern-Schildau, Stadt",8
Trossin,1
Liebschützberg,2
"Schkeuditz, Stadt",11
"Dommitzsch, Stadt",1
Cavertitz,0
Naundorf,0
Rathmannsdorf,10
"Hohnstein, Stadt",21
Hartmannsdorf-Reichenau,5
"Bad Schandau, Stadt",14
"Königstein/Sächs. Schw., Stadt",8
Dohma,7
"Neustadt in Sachsen, Stadt",39
"Dohna, Stadt",16
"Sebnitz, Stadt",22
Dürrröhrsdorf-Dittersbach,9
"Stadt Wehlen, Stadt",3
"Altenberg, Stadt",15
Gohrisch,3
Struppen,4
Reinhardtsdorf-Schöna,2
Klingenberg,10
Hermsdorf/Erzgeb.,1
Lohmen,4
Rosenthal-Bielatal,2
"Pirna, Stadt",45
"Wilsdruff, Stadt",16
Bannewitz,12
"Bad Gottleuba-Berggießhübel, Stadt",6
"Heidenau, Stadt",15
"Freital, Stadt",25
Bahretal,1
"Glashütte, Stadt",3
"Dippoldiswalde, Stadt",6
"Stolpen, Stadt",2
"Rabenau, Stadt",1
Kreischa,1
"Tharandt, Stadt",1
Dorfhain,0
"Liebstadt, Stadt",0
Müglitztal,0
"Rathen, Kurort",0
"Rodewisch, Stadt",56
Steinberg,23
Heinsdorfergrund,16
"Elsterberg, Stadt",27
Pöhl,17
Tirpersdorf,9
Bergen,6
Grünbach,10
Neumark,18
"Adorf/Vogtl., Stadt",29
Weischlitz,34
"Falkenstein/Vogtl., Stadt",46
"Pausa-Mühltroff, Stadt",28
"Reichenbach im Vogtland, Stadt",108
"Auerbach/Vogtl., Stadt",96
Ellefeld,13
"Lengenfeld, Stadt",35
Rosenbach/Vogtl.,20
Mühlental,6
"Netzschkau, Stadt",18
"Oelsnitz/Vogtl., Stadt",46
"Schöneck/Vogtl., Stadt",14
Bad Brambach,8
Muldenhammer,13
Neustadt/Vogtl.,4
"Treuen, Stadt",32
Werda,6
Theuma,4
"Plauen, Stadt",228
"Klingenthal, Stadt",28
Triebel/Vogtl.,4
"Markneukirchen, Stadt",20
Bösenbrunn,3
Neuensalz,5
Limbach,3
Eichigt,2
"Bad Elster, Stadt",3
Crinitzberg,33
Langenbernsdorf,32
"Kirchberg, Stadt",55
Mülsen,53
"Waldenburg, Stadt",19
Oberwiera,4
Lichtentanne,24
Reinsdorf,28
Hirschfeld,4
Neukirchen/Pleiße,13
Bernsdorf (Landkreis Zwickau),7
Niederfrohna,7
"Glauchau, Stadt",62
Callenberg,11
Schönberg,2
Hartmannsdorf b. Kirchberg,3
St. Egidien,7
Gersdorf,8
"Werdau, Stadt",41
"Oberlungwitz, Stadt",11
"Zwickau, Stadt",158
"Hohenstein-Ernstthal, Stadt",25
"Meerane, Stadt",24
"Wildenfels, Stadt",6
Langenweißbach,4
"Limbach-Oberfrohna, Stadt",38
"Crimmitschau, Stadt",29
"Hartenstein, Stadt",7
"Wilkau-Haßlau, Stadt",12
Fraureuth,6
Dennheritz,1
"Lichtenstein/Sa., Stadt",8
Remse,1
Dresden,519
Leipzig,500
Chemnitz,364
