Gemeinde,Neuzugänge letzten 7 Tage
Frankenthal,11
Hochkirch,16
Großpostwitz/O.L.,12
Königswartha,15
Laußnitz,8
Cunewalde,18
Ottendorf-Okrilla,38
"Weißenberg, Stadt",11
Obergurig,7
Doberschau-Gaußig,11
Elsterheide,9
Großdubrau,11
"Pulsnitz, Stadt",19
Neukirch,4
"Radeberg, Stadt",45
Arnsdorf,11
Haselbachtal,9
Rammenau,3
"Königsbrück, Stadt",10
"Kamenz, Stadt",33
Burkau,5
"Bautzen, Stadt",70
Wachau,7
Ohorn,4
Schwepnitz,4
Kubschütz,4
"Großröhrsdorf, Stadt",15
"Schirgiswalde-Kirschau, Stadt",9
"Wilthen, Stadt",7
Steinigtwolmsdorf,4
"Bischofswerda, Stadt",15
Sohland a. d. Spree,9
"Lauta, Stadt",11
Neschwitz,3
Steina,2
Demitz-Thumitz,3
Malschwitz,5
Großharthau,3
Crostwitz,1
Radibor,3
Lohsa,4
"Wittichenau, Stadt",4
Göda,2
Lichtenberg (Landkreis Bautzen),1
"Hoyerswerda, Stadt",16
"Bernsdorf,  Stadt (Landkreis Bautzen)",3
"Elstra, Stadt",1
Schmölln-Putzkau,1
Großnaundorf,0
Nebelschütz,0
Neukirch/Lausitz,0
Oßling,0
Panschwitz-Kuckau,0
Puschwitz,0
Räckelwitz,0
Ralbitz-Rosenthal,0
Spreetal,0
"Johanngeorgenstadt, Stadt",47
Heidersdorf,5
"Marienberg, Stadt",86
Stützengrün,15
Gelenau/Erzgeb.,19
Drebach,22
"Oelsnitz/Erzgeb., Stadt",43
"Thum, Stadt",19
"Ehrenfriedersdorf, Stadt",17
Zschorlau,19
"Olbernhau, Stadt",39
"Jöhstadt, Stadt",9
Auerbach (Erzgebirgskreis),8
"Geyer, Stadt",11
Bockau,7
Jahnsdorf/Erzgeb.,17
"Schwarzenberg/Erzgeb., Stadt",50
"Schneeberg, Stadt",42
"Schlettau, Stadt",7
Gornau/Erzgeb.,11
"Eibenstock, Stadt",21
"Pockau-Lengefeld, Stadt",21
Burkhardtsdorf,17
"Grünhain-Beierfeld, Stadt",16
Crottendorf,11
Grünhainichen,9
Gornsdorf,5
"Elterlein, Stadt",7
"Aue-Bad Schlema, Stadt",50
"Scheibenberg, Stadt",5
"Seiffen/Erzgeb., Kurort",5
Mildenau,8
"Lößnitz, Stadt",19
Großolbersdorf,6
Schönheide,9
"Zschopau, Stadt",18
Breitenbrunn/Erzgeb.,10
Thermalbad Wiesenbad,6
"Thalheim/Erzgeb., Stadt",11
Bärenstein,4
Hohndorf,6
Amtsberg,6
"Lauter-Bernsbach, Stadt",14
"Zwönitz, Stadt",19
"Oberwiesenthal, Kurort, Stadt",3
Raschau-Markersbach,7
"Annaberg-Buchholz, Stadt",25
"Lugau/Erzgeb., Stadt",10
Neukirchen/Erzgeb.,7
Tannenberg,1
Königswalde,2
Großrückerswalde,3
"Stollberg/Erzgeb., Stadt",10
Niederwürschnitz,2
"Wolkenstein, Stadt",3
Sehmatal,2
Börnichen/Erzgeb.,0
Deutschneudorf,0
Niederdorf,0
"Neusalza-Spremberg, Stadt",19
Leutersdorf,19
Oybin,7
Kodersdorf,12
"Seifhennersdorf, Stadt",18
Vierkirchen,7
Markersdorf,16
"Jonsdorf, Kurort",6
"Löbau, Stadt",55
"Bernstadt a. d. Eigen, Stadt",12
Neißeaue,6
"Ostritz, Stadt",7
"Ebersbach-Neugersdorf, Stadt",35
Kottmar,20
"Rothenburg/O.L., Stadt",12
Olbersdorf,12
Waldhufen,6
Bertsdorf-Hörnitz,5
"Weißwasser/O.L., Stadt",38
Großschweidnitz,3
Horka,4
Trebendorf,2
Kreba-Neudorf,2
"Bad Muskau, Stadt",8
"Reichenbach/O.L., Stadt",10
"Niesky, Stadt",19
Hainewalde,3
Rosenbach,3
Groß Düben,2
Großschönau,10
Schönbach,2
Boxberg/O.L.,8
Beiersdorf,2
Krauschwitz i.d. O.L.,6
