Gemeinde,Neuzugänge letzten 7 Tage
Großnaundorf,9
Frankenthal,7
Großpostwitz/O.L.,21
Göda,19
"Pulsnitz, Stadt",47
Großharthau,18
Ohorn,15
"Bernsdorf, Stadt (Landkreis Bautzen)",38
Oßling,13
Burkau,15
Malschwitz,26
Neukirch,9
"Großröhrsdorf, Stadt",50
Elsterheide,17
Ottendorf-Okrilla,48
"Elstra, Stadt",13
Kubschütz,12
Obergurig,10
"Weißenberg, Stadt",14
Neukirch/Lausitz,22
Neschwitz,11
"Bischofswerda, Stadt",48
Wachau,19
Spreetal,8
Lohsa,22
Hochkirch,9
Königswartha,13
"Radeberg, Stadt",71
"Lauta, Stadt",31
"Schirgiswalde-Kirschau, Stadt",23
Rammenau,5
Haselbachtal,14
Ralbitz-Rosenthal,6
"Königsbrück, Stadt",16
"Wittichenau, Stadt",20
"Wilthen, Stadt",16
Schwepnitz,8
"Hoyerswerda, Stadt",101
Radibor,10
Demitz-Thumitz,8
Lichtenberg (Landkreis Bautzen),5
"Kamenz, Stadt",50
Crostwitz,3
Doberschau-Gaußig,12
Arnsdorf,14
Großdubrau,12
Laußnitz,5
Cunewalde,12
"Bautzen, Stadt",98
Puschwitz,2
Schmölln-Putzkau,7
Panschwitz-Kuckau,4
Sohland a. d. Spree,12
Steinigtwolmsdorf,5
Räckelwitz,2
Nebelschütz,2
Steina,0
Amtsberg,26
Niederdorf,9
Heidersdorf,5
"Zschopau, Stadt",51
Gornau/Erzgeb.,21
Niederwürschnitz,14
"Lugau/Erzgeb., Stadt",42
Auerbach (Erzgebirgskreis),12
Großrückerswalde,16
"Lößnitz, Stadt",37
"Scheibenberg, Stadt",9
Hohndorf,15
Bockau,9
"Eibenstock, Stadt",29
Jahnsdorf/Erzgeb.,22
Burkhardtsdorf,24
"Ehrenfriedersdorf, Stadt",18
"Jöhstadt, Stadt",10
"Pockau-Lengefeld, Stadt",29
"Schlettau, Stadt",9
Schönheide,16
"Zwönitz, Stadt",41
"Stollberg/Erzgeb., Stadt",38
Drebach,17
"Oelsnitz/Erzgeb., Stadt",36
"Elterlein, Stadt",9
Stützengrün,10
Raschau-Markersbach,16
"Thum, Stadt",16
Gornsdorf,6
"Grünhain-Beierfeld, Stadt",18
"Marienberg, Stadt",51
"Aue-Bad Schlema, Stadt",59
Neukirchen/Erzgeb.,20
Gelenau/Erzgeb.,11
"Johanngeorgenstadt, Stadt",10
"Annaberg-Buchholz, Stadt",50
"Lauter-Bernsbach, Stadt",22
