Gemeinde,Neuzugänge letzten 7 Tage
"Geyer, Stadt",10
Königswalde,6
"Jöhstadt, Stadt",7
"Stollberg/Erzgeb., Stadt",30
"Schneeberg, Stadt",34
"Schwarzenberg/Erzgeb., Stadt",39
Niederdorf,3
"Eibenstock, Stadt",17
Neukirchen/Erzgeb.,16
Bockau,5
"Lauter-Bernsbach, Stadt",19
Bärenstein,5
"Marienberg, Stadt",36
"Aue-Bad Schlema, Stadt",43
Zschorlau,11
Mildenau,7
Börnichen/Erzgeb.,2
Jahnsdorf/Erzgeb.,11
Stützengrün,5
"Zschopau, Stadt",14
"Johanngeorgenstadt, Stadt",5
"Olbernhau, Stadt",13
Grünhainichen,4
Crottendorf,4
Thermalbad Wiesenbad,3
"Elterlein, Stadt",0
Rietschen,18
Hähnichen,7
Schönau-Berzdorf a. d. Eigen,8
"Neusalza-Spremberg, Stadt",18
Dürrhennersdorf,5
"Bernstadt a. d. Eigen, Stadt",17
Horka,8
Schönbach,5
Beiersdorf,5
Lawalde,8
Mittelherwigsdorf,15
Schöpstal,9
Hohendubrau,7
"Herrnhut, Stadt",21
"Niesky, Stadt",32
Rosenbach,5
Vierkirchen,5
Markersdorf,10
Waldhufen,6
"Seifhennersdorf, Stadt",9
Trebendorf,2
Kreba-Neudorf,2
"Löbau, Stadt",33
"Ebersbach-Neugersdorf, Stadt",22
"Reichenbach/O.L., Stadt",9
Kottmar,13
"Ostritz, Stadt",4
Krauschwitz i.d. O.L.,6
Königshain,2
Quitzdorf am See,2
Großschweidnitz,2
Weißkeißel,2
"Görlitz, Stadt",86
Großschönau,8
Oybin,2
Bertsdorf-Hörnitz,3
Leutersdorf,5
Oppach,3
Kodersdorf,3
Boxberg/O.L.,5
"Zittau, Stadt",27
Mücka,1
Oderwitz,5
Olbersdorf,4
Schleife,2
"Weißwasser/O.L., Stadt",12
"Rothenburg/O.L., Stadt",3
Hainewalde,1
"Jonsdorf, Kurort",1
Neißeaue,1
"Bad Muskau, Stadt",2
Gablenz,0
Groß Düben,0
Belgershain,10
Otterwisch,4
"Frohburg, Stadt",35
"Regis-Breitingen, Stadt",9
"Colditz, Stadt",19
Bennewitz,11
Neukieritzsch,15
"Geithain, Stadt",14
"Borna, Stadt",37
Borsdorf,15
Machern,12
"Wurzen, Stadt",28
"Zwenkau, Stadt",16
"Bad Lausick, Stadt",12
Lossatal,8
"Grimma, Stadt",34
"Groitzsch, Stadt",9
"Markkleeberg, Stadt",27
"Brandis, Stadt",9
Großpösna,5
"Markranstädt, Stadt",13
"Kitzscher, Stadt",4
"Trebsen/Mulde, Stadt",3
Elstertrebnitz,1
"Pegau, Stadt",4
"Böhlen, Stadt",4
"Rötha, Stadt",3
"Naunhof, Stadt",2
Parthenstein,0
Thallwitz,0
"Nossen, Stadt",63
Thiendorf,19
Käbschütztal,11
Ebersbach (Landkreis Meißen),16
Stauchitz,10
Klipphausen,30
"Gröditz, Stadt",20
Priestewitz,9
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,11
"Lommatzsch, Stadt",12
"Großenhain, Stadt",45
"Radeburg, Stadt",15
"Coswig, Stadt",38
Diera-Zehren,5
Verwaltungsgemeinschaft Röderaue/Wülknitz,6
"Riesa, Stadt",40
"Radebeul, Stadt",38
Niederau,4
"Meißen, Stadt",27
Verwaltungsgemeinschaft Nünchritz/Glaubitz,7
Weinböhla,9
"Strehla, Stadt",3
Moritzburg,5
Zeithain,3
Hirschstein,1
Leubsdorf,27
Reinsberg,18
"Oederan, Stadt",50
Mühlau,13
"Frauenstein, Stadt",17
Weißenborn/Erzgeb.,15
"Großschirma, Stadt",34
Eppendorf,22
Zschaitz-Ottewig,7
Halsbrücke,27
Striegistal,21
Kriebstein,9
Oberschöna,14
"Flöha, Stadt",41
"Hainichen, Stadt",32
Großhartmannsdorf,9
"Augustusburg, Stadt",16
"Burgstädt, Stadt",36
Großweitzschen,9
"Roßwein, Stadt",24
"Brand-Erbisdorf, Stadt",28
Taura,7
"Frankenberg/Sa., Stadt",41
Niederwiesa,14
"Freiberg, Stadt, Universitätsstadt",109
"Hartha, Stadt",18
Lichtenau,16
Hartmannsdorf (Landkreis Mittelsachsen),10
Bobritzsch-Hilbersdorf,12
"Leisnig, Stadt",16
"Mittweida, Stadt, Hochschulstadt",28
Neuhausen/Erzgeb.,5
Lichtenberg/Erzgeb.,5
"Rochlitz, Stadt",10
"Penig, Stadt",15
Rossau,6
Claußnitz,5
"Döbeln, Stadt",38
Zettlitz,1
Ostrau,5
Erlau,4
"Waldheim, Stadt",11
"Lunzenau, Stadt",5
Königshain-Wiederau,3
"Sayda, Stadt",2
Wechselburg,2
"Geringswalde, Stadt",4
Dorfchemnitz,1
Seelitz,1
Rechenberg-Bienenmühle,1
Altmittweida,0
Königsfeld,0
Mulda/Sa.,0
Naundorf,10
Trossin,5
Jesewitz,11
Doberschütz,12
"Oschatz, Stadt",40
Wermsdorf,14
"Mügeln, Stadt",13
Dreiheide,4
"Dahlen, Stadt",8
"Eilenburg, Stadt",25
Löbnitz,3
"Belgern-Schildau, Stadt",11
Wiedemar,6
"Torgau, Stadt",22
Zschepplin,3
"Delitzsch, Stadt",26
"Schkeuditz, Stadt",19
Liebschützberg,3
Mockrehna,5
Laußig,3
Schönwölkau,2
"Taucha, Stadt",12
Krostitz,3
"Dommitzsch, Stadt",1
Rackwitz,2
Beilrode,1
"Bad Düben, Stadt",1
Arzberg,0
Cavertitz,0
Elsnig,0
Hermsdorf/Erzgeb.,8
Hartmannsdorf-Reichenau,6
Müglitztal,9
Dorfhain,5
Kreischa,20
Klingenberg,28
"Königstein/Sächs. Schw., Stadt",8
"Glashütte, Stadt",23
"Wilsdruff, Stadt",48
"Stolpen, Stadt",18
"Rabenau, Stadt",12
"Neustadt in Sachsen, Stadt",29
Reinhardtsdorf-Schöna,3
"Tharandt, Stadt",12
"Sebnitz, Stadt",20
"Dippoldiswalde, Stadt",29
"Freital, Stadt",80
"Heidenau, Stadt",30
Bannewitz,19
"Bad Schandau, Stadt",6
"Bad Gottleuba-Berggießhübel, Stadt",9
"Liebstadt, Stadt",2
"Hohnstein, Stadt",5
"Dohna, Stadt",9
Bahretal,3
Lohmen,4
Rosenthal-Bielatal,2
Struppen,3
Gohrisch,2
Rathmannsdorf,1
Dürrröhrsdorf-Dittersbach,4
"Pirna, Stadt",36
Dohma,1
"Altenberg, Stadt",4
"Rathen, Kurort",0
"Stadt Wehlen, Stadt",0
Heinsdorfergrund,13
Bösenbrunn,4
Eichigt,4
Neuensalz,7
Pöhl,7
"Schöneck/Vogtl., Stadt",8
Muldenhammer,7
"Pausa-Mühltroff, Stadt",11
Bad Brambach,4
Limbach,3
Neustadt/Vogtl.,2
Ellefeld,5
Grünbach,3
Steinberg,5
"Elsterberg, Stadt",7
"Klingenthal, Stadt",14
Triebel/Vogtl.,2
"Rodewisch, Stadt",10
"Oelsnitz/Vogtl., Stadt",15
Rosenbach/Vogtl.,6
"Adorf/Vogtl., Stadt",7
"Plauen, Stadt",88
"Reichenbach im Vogtland, Stadt",25
"Falkenstein/Vogtl., Stadt",9
"Bad Elster, Stadt",4
Neumark,3
"Lengenfeld, Stadt",7
Theuma,1
"Treuen, Stadt",7
Weischlitz,5
"Netzschkau, Stadt",3
Tirpersdorf,1
"Markneukirchen, Stadt",5
"Auerbach/Vogtl., Stadt",9
Bergen,0
Mühlental,0
Werda,0
"Oberlungwitz, Stadt",36
St. Egidien,17
"Hohenstein-Ernstthal, Stadt",58
Oberwiera,4
Remse,6
Hirschfeld,4
"Wildenfels, Stadt",12
Crinitzberg,6
"Wilkau-Haßlau, Stadt",30
"Limbach-Oberfrohna, Stadt",65
Gersdorf,10
Mülsen,28
Langenweißbach,6
Bernsdorf (Landkreis Zwickau),5
Niederfrohna,5
Callenberg,11
"Crimmitschau, Stadt",40
Reinsdorf,16
Fraureuth,11
"Glauchau, Stadt",45
"Zwickau, Stadt",164
"Hartenstein, Stadt",8
Lichtentanne,11
"Kirchberg, Stadt",13
Dennheritz,2
"Meerane, Stadt",21
Hartmannsdorf b. Kirchberg,2
"Werdau, Stadt",29
"Lichtenstein/Sa., Stadt",15
Langenbernsdorf,4
Neukirchen/Pleiße,4
"Waldenburg, Stadt",2
Schönberg,0
Dresden,541
Leipzig,496
Chemnitz,444
