Gemeinde,Neuzugänge letzten 7 Tage
Thermalbad Wiesenbad,4
"Schwarzenberg/Erzgeb., Stadt",20
"Stollberg/Erzgeb., Stadt",13
"Johanngeorgenstadt, Stadt",4
"Annaberg-Buchholz, Stadt",20
"Thum, Stadt",5
Breitenbrunn/Erzgeb.,5
"Oberwiesenthal, Kurort, Stadt",2
Zschorlau,5
Jahnsdorf/Erzgeb.,5
"Zschopau, Stadt",8
"Grünhain-Beierfeld, Stadt",5
Amtsberg,3
Crottendorf,3
Gelenau/Erzgeb.,3
Großolbersdorf,2
Sehmatal,4
Grünhainichen,2
"Lauter-Bernsbach, Stadt",4
"Geyer, Stadt",0
"Scheibenberg, Stadt",0
"Schlettau, Stadt",0
Tannenberg,0
"Seifhennersdorf, Stadt",44
"Rothenburg/O.L., Stadt",34
Mücka,7
Trebendorf,6
Kottmar,46
Gablenz,10
Großschweidnitz,8
Schönau-Berzdorf a. d. Eigen,9
Hohendubrau,11
"Niesky, Stadt",54
Quitzdorf am See,7
Neißeaue,9
"Bernstadt a. d. Eigen, Stadt",16
Kreba-Neudorf,4
Kodersdorf,11
Lawalde,8
Dürrhennersdorf,4
"Weißwasser/O.L., Stadt",62
Markersdorf,15
Großschönau,20
Schöpstal,9
"Görlitz, Stadt",208
Oderwitz,18
"Löbau, Stadt",51
Königshain,4
Waldhufen,8
Weißkeißel,4
"Ebersbach-Neugersdorf, Stadt",36
"Bad Muskau, Stadt",11
Bertsdorf-Hörnitz,6
Mittelherwigsdorf,10
"Herrnhut, Stadt",16
"Ostritz, Stadt",6
Krauschwitz i.d. O.L.,9
Hainewalde,4
Leutersdorf,9
Hähnichen,3
Rietschen,5
Rosenbach,3
Horka,3
Schleife,4
"Zittau, Stadt",39
Olbersdorf,7
"Reichenbach/O.L., Stadt",7
Boxberg/O.L.,6
"Jonsdorf, Kurort",2
"Neusalza-Spremberg, Stadt",4
Vierkirchen,2
Oybin,1
Oppach,1
Beiersdorf,0
Groß Düben,0
Schönbach,0
Borsdorf,80
"Markranstädt, Stadt",138
"Borna, Stadt",144
"Rötha, Stadt",38
"Zwenkau, Stadt",56
"Naunhof, Stadt",50
"Frohburg, Stadt",66
Belgershain,18
"Bad Lausick, Stadt",42
Bennewitz,25
Thallwitz,17
"Böhlen, Stadt",30
"Brandis, Stadt",40
"Markkleeberg, Stadt",99
"Pegau, Stadt",26
Parthenstein,14
Elstertrebnitz,5
Neukieritzsch,25
"Wurzen, Stadt",59
Großpösna,19
Lossatal,21
Machern,22
"Kitzscher, Stadt",16
"Regis-Breitingen, Stadt",8
"Colditz, Stadt",17
"Grimma, Stadt",57
"Geithain, Stadt",13
"Groitzsch, Stadt",14
"Trebsen/Mulde, Stadt",5
Otterwisch,1
Klipphausen,58
"Meißen, Stadt",137
"Radebeul, Stadt",163
"Riesa, Stadt",129
Thiendorf,14
Ebersbach (Landkreis Meißen),15
Zeithain,19
Niederau,14
Verwaltungsgemeinschaft Nünchritz/Glaubitz,25
"Radeburg, Stadt",24
"Nossen, Stadt",34
Stauchitz,10
"Coswig, Stadt",66
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,13
Diera-Zehren,9
Moritzburg,23
"Lommatzsch, Stadt",13
Weinböhla,25
Hirschstein,4
"Strehla, Stadt",7
Priestewitz,6
"Großenhain, Stadt",34
Käbschütztal,4
Verwaltungsgemeinschaft Röderaue/Wülknitz,4
"Gröditz, Stadt",6
Altmittweida,14
Bobritzsch-Hilbersdorf,36
Dorfchemnitz,9
Königsfeld,8
Großhartmannsdorf,14
"Großschirma, Stadt",29
Mühlau,9
"Frauenstein, Stadt",11
Striegistal,18
"Waldheim, Stadt",35
Zschaitz-Ottewig,5
Claußnitz,11
Niederwiesa,16
Großweitzschen,9
"Freiberg, Stadt, Universitätsstadt",125
"Augustusburg, Stadt",14
Zettlitz,2
Reinsberg,8
"Frankenberg/Sa., Stadt",38
Lichtenau,18
Erlau,8
"Döbeln, Stadt",58
Oberschöna,8
"Flöha, Stadt",25
Neuhausen/Erzgeb.,6
"Mittweida, Stadt, Hochschulstadt",33
"Burgstädt, Stadt",23
Leubsdorf,7
"Penig, Stadt",17
Kriebstein,4
"Lunzenau, Stadt",8
"Hartha, Stadt",13
Taura,4
Rechenberg-Bienenmühle,3
"Brand-Erbisdorf, Stadt",15
Halsbrücke,8
"Hainichen, Stadt",13
Lichtenberg/Erzgeb.,4
"Leisnig, Stadt",12
"Rochlitz, Stadt",8
"Roßwein, Stadt",9
"Geringswalde, Stadt",5
Ostrau,4
"Oederan, Stadt",8
Königshain-Wiederau,2
Eppendorf,3
Hartmannsdorf (Landkreis Mittelsachsen),3
Seelitz,1
"Sayda, Stadt",1
Rossau,2
Mulda/Sa.,1
Weißenborn/Erzgeb.,1
Wechselburg,0
"Schkeuditz, Stadt",225
Trossin,8
"Taucha, Stadt",93
Zschepplin,14
Jesewitz,15
Naundorf,10
Laußig,16
"Mügeln, Stadt",24
Wiedemar,22
Rackwitz,19
"Torgau, Stadt",70
"Dahlen, Stadt",13
Beilrode,12
"Eilenburg, Stadt",46
Wermsdorf,14
"Bad Düben, Stadt",19
"Oschatz, Stadt",33
Dreiheide,5
Doberschütz,9
"Dommitzsch, Stadt",5
Liebschützberg,6
Krostitz,8
"Belgern-Schildau, Stadt",14
"Delitzsch, Stadt",43
Arzberg,3
Löbnitz,3
Elsnig,2
Cavertitz,2
Mockrehna,4
Schönwölkau,1
"Bad Schandau, Stadt",23
Dürrröhrsdorf-Dittersbach,28
"Stadt Wehlen, Stadt",10
Struppen,13
"Stolpen, Stadt",27
"Rabenau, Stadt",21
"Tharandt, Stadt",25
"Wilsdruff, Stadt",63
Hermsdorf/Erzgeb.,3
Rosenthal-Bielatal,6
"Freital, Stadt",143
Dohma,7
Bannewitz,38
Rathmannsdorf,3
Kreischa,15
"Heidenau, Stadt",54
"Dohna, Stadt",20
"Altenberg, Stadt",21
"Pirna, Stadt",101
"Sebnitz, Stadt",24
"Bad Gottleuba-Berggießhübel, Stadt",14
Klingenberg,17
"Hohnstein, Stadt",8
"Liebstadt, Stadt",3
Bahretal,5
Gohrisch,4
Müglitztal,4
Hartmannsdorf-Reichenau,2
"Neustadt in Sachsen, Stadt",23
"Königstein/Sächs. Schw., Stadt",4
Lohmen,6
Dorfhain,2
"Dippoldiswalde, Stadt",25
Reinhardtsdorf-Schöna,2
"Glashütte, Stadt",6
"Rathen, Kurort",0
Bösenbrunn,6
"Bad Elster, Stadt",18
"Oelsnitz/Vogtl., Stadt",40
Theuma,4
Tirpersdorf,5
"Plauen, Stadt",214
Pöhl,8
"Markneukirchen, Stadt",21
Eichigt,3
"Lengenfeld, Stadt",17
Ellefeld,6
Muldenhammer,7
"Adorf/Vogtl., Stadt",11
"Schöneck/Vogtl., Stadt",7
Limbach,3
Neumark,6
"Reichenbach im Vogtland, Stadt",39
"Falkenstein/Vogtl., Stadt",15
Weischlitz,11
"Rodewisch, Stadt",12
Heinsdorfergrund,3
"Klingenthal, Stadt",12
Steinberg,4
"Auerbach/Vogtl., Stadt",25
"Pausa-Mühltroff, Stadt",6
"Treuen, Stadt",9
"Elsterberg, Stadt",4
"Netzschkau, Stadt",4
Neustadt/Vogtl.,1
Triebel/Vogtl.,1
Rosenbach/Vogtl.,3
Werda,1
Grünbach,1
Neuensalz,1
Bad Brambach,0
Bergen,0
Mühlental,0
"Waldenburg, Stadt",80
"Hartenstein, Stadt",27
Dennheritz,6
St. Egidien,15
Schönberg,4
Remse,5
"Meerane, Stadt",42
Oberwiera,3
"Wilkau-Haßlau, Stadt",26
"Zwickau, Stadt",238
Callenberg,13
Reinsdorf,19
"Hohenstein-Ernstthal, Stadt",35
Langenweißbach,6
"Limbach-Oberfrohna, Stadt",56
Bernsdorf (Landkreis Zwickau),5
Mülsen,25
"Oberlungwitz, Stadt",13
"Kirchberg, Stadt",18
"Werdau, Stadt",43
"Crimmitschau, Stadt",38
Lichtentanne,12
Neukirchen/Pleiße,7
Hirschfeld,2
Langenbernsdorf,6
Crinitzberg,3
Fraureuth,8
"Glauchau, Stadt",33
"Lichtenstein/Sa., Stadt",13
Niederfrohna,2
Gersdorf,3
"Wildenfels, Stadt",2
Hartmannsdorf b. Kirchberg,0
Dresden,3070
Leipzig,3733
Chemnitz,564
