Gemeinde,Neuzugänge letzten 7 Tage
Pöhl,5
"Markneukirchen, Stadt",15
"Klingenthal, Stadt",16
"Reichenbach im Vogtland, Stadt",33
Grünbach,2
"Pausa-Mühltroff, Stadt",5
Muldenhammer,3
Rosenbach/Vogtl.,4
"Plauen, Stadt",57
Bösenbrunn,1
Neumark,2
Weischlitz,3
Bergen,0
Heinsdorfergrund,0
Limbach,0
Triebel/Vogtl.,0
Schönberg,3
"Kirchberg, Stadt",17
Crinitzberg,3
Lichtentanne,10
Hartmannsdorf b. Kirchberg,2
Fraureuth,7
"Hohenstein-Ernstthal, Stadt",19
Oberwiera,1
"Limbach-Oberfrohna, Stadt",22
"Zwickau, Stadt",78
"Wildenfels, Stadt",3
Mülsen,9
"Werdau, Stadt",16
Dennheritz,1
St. Egidien,2
Callenberg,3
"Wilkau-Haßlau, Stadt",5
Neukirchen/Pleiße,2
"Waldenburg, Stadt",2
"Crimmitschau, Stadt",9
Niederfrohna,1
"Meerane, Stadt",6
"Glauchau, Stadt",9
Langenweißbach,1
Reinsdorf,2
"Hartenstein, Stadt",1
"Lichtenstein/Sa., Stadt",2
"Oberlungwitz, Stadt",1
Bernsdorf (Landkreis Zwickau),0
Gersdorf,0
Hirschfeld,0
Langenbernsdorf,0
Remse,0
Dresden,286
Leipzig,272
Chemnitz,80
