Gemeinde,Neuzugänge letzten 7 Tage
Neukirch,5
Elsterheide,7
"Weißenberg, Stadt",6
Steina,3
"Pulsnitz, Stadt",13
Malschwitz,7
Wachau,6
"Lauta, Stadt",11
Demitz-Thumitz,3
Großnaundorf,1
Großharthau,3
Crostwitz,1
"Radeberg, Stadt",17
"Königsbrück, Stadt",4
"Großröhrsdorf, Stadt",8
Doberschau-Gaußig,3
Radibor,2
Arnsdorf,3
Lichtenberg (Landkreis Bautzen),1
Ottendorf-Okrilla,6
Ralbitz-Rosenthal,1
Haselbachtal,2
Panschwitz-Kuckau,1
Sohland a. d. Spree,3
Ohorn,1
Kubschütz,1
Lohsa,2
"Elstra, Stadt",1
Schmölln-Putzkau,1
Göda,1
"Schirgiswalde-Kirschau, Stadt",2
"Hoyerswerda, Stadt",10
"Bernsdorf, Stadt (Landkreis Bautzen)",2
"Bautzen, Stadt",12
Königswartha,1
Cunewalde,1
"Wilthen, Stadt",1
Neukirch/Lausitz,1
"Kamenz, Stadt",2
"Bischofswerda, Stadt",1
Burkau,0
Frankenthal,0
Großdubrau,0
Großpostwitz/O.L.,0
Hochkirch,0
Laußnitz,0
Nebelschütz,0
Neschwitz,0
Obergurig,0
Oßling,0
Puschwitz,0
Räckelwitz,0
Rammenau,0
Schwepnitz,0
Spreetal,0
Steinigtwolmsdorf,0
"Wittichenau, Stadt",0
"Schlettau, Stadt",9
Niederdorf,4
"Marienberg, Stadt",44
Gornau/Erzgeb.,9
Mildenau,8
"Wolkenstein, Stadt",8
"Schwarzenberg/Erzgeb., Stadt",29
"Pockau-Lengefeld, Stadt",13
Großolbersdorf,4
Raschau-Markersbach,7
Königswalde,3
Heidersdorf,1
"Geyer, Stadt",4
Großrückerswalde,4
"Eibenstock, Stadt",8
"Grünhain-Beierfeld, Stadt",6
Börnichen/Erzgeb.,1
"Oelsnitz/Erzgeb., Stadt",11
Sehmatal,6
Jahnsdorf/Erzgeb.,5
"Stollberg/Erzgeb., Stadt",10
"Annaberg-Buchholz, Stadt",17
Hohndorf,3
"Jöhstadt, Stadt",2
"Zschopau, Stadt",7
Niederwürschnitz,2
"Zwönitz, Stadt",9
"Lößnitz, Stadt",5
Grünhainichen,2
"Aue-Bad Schlema, Stadt",12
"Schneeberg, Stadt",8
Zschorlau,3
Gornsdorf,1
Crottendorf,2
"Thalheim/Erzgeb., Stadt",3
"Oberwiesenthal, Kurort, Stadt",1
Bärenstein,1
Auerbach (Erzgebirgskreis),1
Drebach,2
Burkhardtsdorf,2
"Johanngeorgenstadt, Stadt",1
"Lugau/Erzgeb., Stadt",2
"Ehrenfriedersdorf, Stadt",1
"Olbernhau, Stadt",2
Neukirchen/Erzgeb.,1
"Lauter-Bernsbach, Stadt",1
Amtsberg,0
Bockau,0
Breitenbrunn/Erzgeb.,0
Deutschneudorf,0
"Elterlein, Stadt",0
Gelenau/Erzgeb.,0
"Scheibenberg, Stadt",0
Schönheide,0
"Seiffen/Erzgeb., Kurort",0
Stützengrün,0
Tannenberg,0
Thermalbad Wiesenbad,0
"Thum, Stadt",0
Beiersdorf,4
Boxberg/O.L.,11
Horka,3
Quitzdorf am See,2
Markersdorf,6
Oppach,3
Rietschen,3
"Ebersbach-Neugersdorf, Stadt",8
Olbersdorf,3
"Löbau, Stadt",9
Vierkirchen,1
Krauschwitz i.d. O.L.,2
Leutersdorf,2
Lawalde,1
Hohendubrau,1
"Rothenburg/O.L., Stadt",2
Kodersdorf,1
Schöpstal,1
Waldhufen,1
"Görlitz, Stadt",23
Schleife,1
Großschönau,2
Kottmar,2
"Bad Muskau, Stadt",1
"Weißwasser/O.L., Stadt",4
"Reichenbach/O.L., Stadt",1
"Niesky, Stadt",1
"Zittau, Stadt",1
"Bernstadt a. d. Eigen, Stadt",0
Bertsdorf-Hörnitz,0
Dürrhennersdorf,0
Gablenz,0
Groß Düben,0
Großschweidnitz,0
Hähnichen,0
Hainewalde,0
"Herrnhut, Stadt",0
"Jonsdorf, Kurort",0
Königshain,0
Kreba-Neudorf,0
Mittelherwigsdorf,0
Mücka,0
Neißeaue,0
"Neusalza-Spremberg, Stadt",0
Oderwitz,0
"Ostritz, Stadt",0
Oybin,0
Rosenbach,0
Schönau-Berzdorf a. d. Eigen,0
Schönbach,0
"Seifhennersdorf, Stadt",0
Trebendorf,0
Weißkeißel,0
"Borna, Stadt",24
Bennewitz,4
Parthenstein,2
"Trebsen/Mulde, Stadt",2
"Groitzsch, Stadt",4
"Wurzen, Stadt",8
"Frohburg, Stadt",6
Machern,3
"Grimma, Stadt",11
"Naunhof, Stadt",3
"Rötha, Stadt",2
"Brandis, Stadt",3
"Pegau, Stadt",2
Belgershain,1
"Geithain, Stadt",2
Thallwitz,1
"Markkleeberg, Stadt",6
Großpösna,1
"Böhlen, Stadt",1
"Markranstädt, Stadt",2
"Zwenkau, Stadt",1
"Bad Lausick, Stadt",0
Borsdorf,0
"Colditz, Stadt",0
Elstertrebnitz,0
"Kitzscher, Stadt",0
Lossatal,0
Neukieritzsch,0
Otterwisch,0
"Regis-Breitingen, Stadt",0
"Strehla, Stadt",4
Thiendorf,4
"Riesa, Stadt",25
Käbschütztal,2
"Radebeul, Stadt",23
"Lommatzsch, Stadt",3
Hirschstein,1
"Coswig, Stadt",9
"Nossen, Stadt",4
Moritzburg,3
"Meißen, Stadt",9
"Radeburg, Stadt",2
Verwaltungsgemeinschaft Nünchritz/Glaubitz,2
Verwaltungsgemeinschaft Röderaue/Wülknitz,1
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,1
Klipphausen,2
Weinböhla,2
Zeithain,1
"Großenhain, Stadt",3
"Gröditz, Stadt",1
Diera-Zehren,0
Ebersbach (Landkreis Meißen),0
Niederau,0
Priestewitz,0
Stauchitz,0
"Sayda, Stadt",13
Wechselburg,9
Oberschöna,6
Zettlitz,1
Reinsberg,4
Rechenberg-Bienenmühle,2
Niederwiesa,5
Halsbrücke,5
Kriebstein,2
Großhartmannsdorf,2
Lichtenberg/Erzgeb.,2
"Großschirma, Stadt",4
Bobritzsch-Hilbersdorf,4
Erlau,2
"Penig, Stadt",5
"Mittweida, Stadt, Hochschulstadt",8
Eppendorf,2
"Lunzenau, Stadt",2
"Flöha, Stadt",5
Mühlau,1
"Freiberg, Stadt, Universitätsstadt",18
"Brand-Erbisdorf, Stadt",4
"Frankenberg/Sa., Stadt",6
Mulda/Sa.,1
"Leisnig, Stadt",3
Leubsdorf,1
Ostrau,1
"Roßwein, Stadt",2
"Döbeln, Stadt",6
"Hainichen, Stadt",2
Hartmannsdorf (Landkreis Mittelsachsen),1
"Rochlitz, Stadt",1
Lichtenau,1
Altmittweida,0
"Augustusburg, Stadt",0
"Burgstädt, Stadt",0
Claußnitz,0
Dorfchemnitz,0
"Frauenstein, Stadt",0
"Geringswalde, Stadt",0
Großweitzschen,0
"Hartha, Stadt",0
Königsfeld,0
Königshain-Wiederau,0
Neuhausen/Erzgeb.,0
"Oederan, Stadt",0
Rossau,0
Seelitz,0
Striegistal,0
Taura,0
"Waldheim, Stadt",0
Weißenborn/Erzgeb.,0
Zschaitz-Ottewig,0
Löbnitz,2
Wiedemar,5
Naundorf,2
Laußig,3
Mockrehna,3
Arzberg,1
Krostitz,2
Liebschützberg,1
Jesewitz,1
"Taucha, Stadt",5
"Belgern-Schildau, Stadt",2
"Bad Düben, Stadt",2
"Torgau, Stadt",5
"Dahlen, Stadt",1
"Eilenburg, Stadt",3
"Oschatz, Stadt",2
"Schkeuditz, Stadt",2
"Delitzsch, Stadt",1
Beilrode,0
Cavertitz,0
Doberschütz,0
"Dommitzsch, Stadt",0
Dreiheide,0
Elsnig,0
"Mügeln, Stadt",0
Rackwitz,0
Schönwölkau,0
Trossin,0
Wermsdorf,0
Zschepplin,0
Klingenberg,30
"Dippoldiswalde, Stadt",42
Hartmannsdorf-Reichenau,2
Dürrröhrsdorf-Dittersbach,7
Lohmen,3
"Tharandt, Stadt",5
"Wilsdruff, Stadt",13
"Bad Gottleuba-Berggießhübel, Stadt",4
Kreischa,3
"Freital, Stadt",24
"Königstein/Sächs. Schw., Stadt",1
"Rabenau, Stadt",2
"Glashütte, Stadt",3
Struppen,1
"Dohna, Stadt",2
"Sebnitz, Stadt",3
"Heidenau, Stadt",5
"Pirna, Stadt",9
"Stolpen, Stadt",1
Bannewitz,2
"Neustadt in Sachsen, Stadt",2
"Altenberg, Stadt",1
"Bad Schandau, Stadt",0
Bahretal,0
Dohma,0
Dorfhain,0
Gohrisch,0
Hermsdorf/Erzgeb.,0
"Hohnstein, Stadt",0
"Liebstadt, Stadt",0
Müglitztal,0
"Rathen, Kurort",0
Rathmannsdorf,0
Reinhardtsdorf-Schöna,0
Rosenthal-Bielatal,0
"Stadt Wehlen, Stadt",0
"Adorf/Vogtl., Stadt",21
Mühlental,4
"Bad Elster, Stadt",4
Bergen,1
Bösenbrunn,1
Weischlitz,5
Pöhl,2
Rosenbach/Vogtl.,3
Werda,1
Bad Brambach,1
"Treuen, Stadt",4
"Markneukirchen, Stadt",3
"Plauen, Stadt",23
Muldenhammer,1
"Auerbach/Vogtl., Stadt",5
"Oelsnitz/Vogtl., Stadt",2
"Reichenbach im Vogtland, Stadt",3
Eichigt,0
Ellefeld,0
"Elsterberg, Stadt",0
"Falkenstein/Vogtl., Stadt",0
Grünbach,0
Heinsdorfergrund,0
"Klingenthal, Stadt",0
"Lengenfeld, Stadt",0
Limbach,0
"Netzschkau, Stadt",0
Neuensalz,0
Neumark,0
Neustadt/Vogtl.,0
"Pausa-Mühltroff, Stadt",0
"Rodewisch, Stadt",0
"Schöneck/Vogtl., Stadt",0
Steinberg,0
Theuma,0
Tirpersdorf,0
Triebel/Vogtl.,0
Callenberg,5
"Hartenstein, Stadt",3
Langenbernsdorf,2
"Limbach-Oberfrohna, Stadt",12
"Meerane, Stadt",7
"Werdau, Stadt",9
"Glauchau, Stadt",9
