Gemeinde,Neuzugänge letzten 7 Tage
Demitz-Thumitz,33
Frankenthal,8
Neukirch,11
Hochkirch,14
Großdubrau,24
Malschwitz,25
"Weißenberg, Stadt",15
Arnsdorf,23
Großpostwitz/O.L.,12
Ottendorf-Okrilla,42
"Schirgiswalde-Kirschau, Stadt",25
"Königsbrück, Stadt",18
Steinigtwolmsdorf,10
"Bautzen, Stadt",134
Obergurig,7
Oßling,7
Steina,5
Schmölln-Putzkau,9
Radibor,9
Ohorn,7
Kubschütz,7
Doberschau-Gaußig,11
Räckelwitz,3
Göda,8
"Wilthen, Stadt",12
Nebelschütz,3
Rammenau,3
Sohland a. d. Spree,15
"Bischofswerda, Stadt",24
Laußnitz,4
"Radeberg, Stadt",40
Großnaundorf,2
"Großröhrsdorf, Stadt",20
"Kamenz, Stadt",33
Panschwitz-Kuckau,4
Lichtenberg (Landkreis Bautzen),3
"Elstra, Stadt",5
Neschwitz,4
"Bernsdorf,  Stadt (Landkreis Bautzen)",10
Burkau,4
Cunewalde,7
Haselbachtal,6
Elsterheide,5
Puschwitz,1
Schwepnitz,3
Ralbitz-Rosenthal,2
Königswartha,4
Lohsa,6
Spreetal,2
Großharthau,3
Neukirch/Lausitz,5
"Hoyerswerda, Stadt",33
"Wittichenau, Stadt",5
"Pulsnitz, Stadt",6
Wachau,2
"Lauta, Stadt",3
Crostwitz,0
Bockau,16
Gornau/Erzgeb.,22
Großolbersdorf,16
Auerbach (Erzgebirgskreis),11
Burkhardtsdorf,27
"Johanngeorgenstadt, Stadt",17
"Oberwiesenthal, Kurort, Stadt",9
Großrückerswalde,14
Stützengrün,13
Drebach,21
"Thalheim/Erzgeb., Stadt",23
Schönheide,16
Zschorlau,19
"Wolkenstein, Stadt",14
Niederwürschnitz,9
Jahnsdorf/Erzgeb.,19
"Schwarzenberg/Erzgeb., Stadt",57
"Lauter-Bernsbach, Stadt",29
Grünhainichen,11
Mildenau,11
"Zschopau, Stadt",29
Hohndorf,11
Gornsdorf,6
"Oelsnitz/Erzgeb., Stadt",33
Amtsberg,11
"Grünhain-Beierfeld, Stadt",17
Neukirchen/Erzgeb.,20
"Schneeberg, Stadt",40
"Lugau/Erzgeb., Stadt",23
Raschau-Markersbach,14
"Thum, Stadt",14
"Marienberg, Stadt",46
"Zwönitz, Stadt",32
"Olbernhau, Stadt",29
"Stollberg/Erzgeb., Stadt",30
"Ehrenfriedersdorf, Stadt",12
