Gemeinde,Neuzugänge letzten 7 Tage
Großnaundorf,5
Großharthau,13
Laußnitz,5
Frankenthal,2
Wachau,9
"Weißenberg, Stadt",6
"Radeberg, Stadt",31
Göda,5
Ohorn,4
Haselbachtal,6
"Elstra, Stadt",4
Hochkirch,3
Kubschütz,3
Ralbitz-Rosenthal,2
Burkau,3
Spreetal,2
"Wilthen, Stadt",5
Obergurig,2
Radibor,3
"Großröhrsdorf, Stadt",9
Ottendorf-Okrilla,9
"Königsbrück, Stadt",4
"Wittichenau, Stadt",5
Neschwitz,2
Demitz-Thumitz,2
"Bischofswerda, Stadt",8
"Lauta, Stadt",6
Steinigtwolmsdorf,2
"Kamenz, Stadt",12
Neukirch,1
"Hoyerswerda, Stadt",20
Arnsdorf,3
Steina,1
"Pulsnitz, Stadt",4
Schwepnitz,1
"Bautzen, Stadt",15
Großpostwitz/O.L.,1
"Bernsdorf,  Stadt (Landkreis Bautzen)",2
Doberschau-Gaußig,1
Großdubrau,1
Cunewalde,1
Lohsa,1
"Schirgiswalde-Kirschau, Stadt",1
Sohland a. d. Spree,1
Crostwitz,0
Elsterheide,0
Königswartha,0
Lichtenberg (Landkreis Bautzen),0
Malschwitz,0
Nebelschütz,0
Neukirch/Lausitz,0
Oßling,0
Panschwitz-Kuckau,0
Puschwitz,0
Räckelwitz,0
Rammenau,0
Schmölln-Putzkau,0
Deutschneudorf,7
Heidersdorf,5
"Olbernhau, Stadt",57
Tannenberg,5
Zschorlau,16
Bärenstein,6
"Scheibenberg, Stadt",5
"Schlettau, Stadt",5
Thermalbad Wiesenbad,6
"Zschopau, Stadt",16
"Annaberg-Buchholz, Stadt",32
Gornau/Erzgeb.,6
"Jöhstadt, Stadt",4
Hohndorf,5
"Seiffen/Erzgeb., Kurort",3
"Stollberg/Erzgeb., Stadt",16
"Grünhain-Beierfeld, Stadt",7
Mildenau,4
Drebach,6
Schönheide,5
"Eibenstock, Stadt",8
"Pockau-Lengefeld, Stadt",8
Börnichen/Erzgeb.,1
"Schneeberg, Stadt",14
"Thum, Stadt",5
Gelenau/Erzgeb.,4
"Oberwiesenthal, Kurort, Stadt",2
Stützengrün,3
Sehmatal,6
"Oelsnitz/Erzgeb., Stadt",10
Bockau,2
"Marienberg, Stadt",15
"Lugau/Erzgeb., Stadt",7
"Thalheim/Erzgeb., Stadt",5
Auerbach (Erzgebirgskreis),2
Raschau-Markersbach,4
Crottendorf,3
"Elterlein, Stadt",2
"Lauter-Bernsbach, Stadt",6
Grünhainichen,2
Breitenbrunn/Erzgeb.,3
Jahnsdorf/Erzgeb.,3
Gornsdorf,1
"Johanngeorgenstadt, Stadt",2
"Wolkenstein, Stadt",2
Königswalde,1
"Ehrenfriedersdorf, Stadt",2
Niederwürschnitz,1
"Schwarzenberg/Erzgeb., Stadt",6
Großolbersdorf,1
"Aue-Bad Schlema, Stadt",7
"Zwönitz, Stadt",4
"Geyer, Stadt",1
"Lößnitz, Stadt",2
Amtsberg,0
Burkhardtsdorf,0
Großrückerswalde,0
Neukirchen/Erzgeb.,0
Niederdorf,0
Gablenz,30
Kodersdorf,9
Vierkirchen,4
Trebendorf,2
"Neusalza-Spremberg, Stadt",7
"Ebersbach-Neugersdorf, Stadt",25
Kottmar,14
"Bad Muskau, Stadt",6
Weißkeißel,2
Krauschwitz i.d. O.L.,5
"Seifhennersdorf, Stadt",5
"Jonsdorf, Kurort",2
"Herrnhut, Stadt",7
"Weißwasser/O.L., Stadt",19
"Bernstadt a. d. Eigen, Stadt",4
Neißeaue,2
Hohendubrau,2
Oderwitz,5
Groß Düben,1
Großschönau,5
Oppach,2
Großschweidnitz,1
Rosenbach,1
Horka,1
Lawalde,1
"Görlitz, Stadt",30
"Ostritz, Stadt",1
Schleife,1
"Löbau, Stadt",6
"Zittau, Stadt",10
"Niesky, Stadt",3
Leutersdorf,1
Mittelherwigsdorf,1
Markersdorf,1
Boxberg/O.L.,1
Olbersdorf,1
Beiersdorf,0
Bertsdorf-Hörnitz,0
Dürrhennersdorf,0
Hähnichen,0
Hainewalde,0
Königshain,0
Kreba-Neudorf,0
Mücka,0
Oybin,0
Quitzdorf am See,0
"Reichenbach/O.L., Stadt",0
Rietschen,0
"Rothenburg/O.L., Stadt",0
Schönau-Berzdorf a. d. Eigen,0
Schönbach,0
Schöpstal,0
Waldhufen,0
Thallwitz,10
"Kitzscher, Stadt",9
Lossatal,8
"Trebsen/Mulde, Stadt",5
Bennewitz,6
"Wurzen, Stadt",19
"Markranstädt, Stadt",17
"Colditz, Stadt",9
Borsdorf,8
"Groitzsch, Stadt",7
Elstertrebnitz,1
"Geithain, Stadt",5
Otterwisch,1
"Markkleeberg, Stadt",17
"Borna, Stadt",13
"Grimma, Stadt",19
"Pegau, Stadt",4
Großpösna,3
"Rötha, Stadt",3
"Frohburg, Stadt",6
"Zwenkau, Stadt",4
"Naunhof, Stadt",3
"Brandis, Stadt",3
"Böhlen, Stadt",2
Neukieritzsch,2
Machern,1
"Bad Lausick, Stadt",0
Belgershain,0
Parthenstein,0
"Regis-Breitingen, Stadt",0
Käbschütztal,8
"Radeburg, Stadt",18
"Lommatzsch, Stadt",11
Thiendorf,8
"Meißen, Stadt",37
"Strehla, Stadt",4
"Großenhain, Stadt",17
"Gröditz, Stadt",6
"Radebeul, Stadt",27
Weinböhla,8
"Nossen, Stadt",8
Verwaltungsgemeinschaft Röderaue/Wülknitz,3
"Coswig, Stadt",13
Diera-Zehren,2
"Riesa, Stadt",17
Niederau,2
Moritzburg,4
Ebersbach (Landkreis Meißen),2
Klipphausen,4
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,1
Zeithain,1
Hirschstein,0
Verwaltungsgemeinschaft Nünchritz/Glaubitz,0
Priestewitz,0
Stauchitz,0
Neuhausen/Erzgeb.,28
Zettlitz,4
"Lunzenau, Stadt",13
Weißenborn/Erzgeb.,6
"Sayda, Stadt",4
"Flöha, Stadt",24
Mulda/Sa.,5
Erlau,6
"Frankenberg/Sa., Stadt",26
"Penig, Stadt",16
Großweitzschen,4
"Frauenstein, Stadt",4
Königsfeld,2
Großhartmannsdorf,3
Striegistal,5
Bobritzsch-Hilbersdorf,6
"Geringswalde, Stadt",4
"Roßwein, Stadt",7
"Hartha, Stadt",6
Rossau,3
Zschaitz-Ottewig,1
Königshain-Wiederau,2
"Oederan, Stadt",6
Reinsberg,2
"Döbeln, Stadt",16
Claußnitz,2
Dorfchemnitz,1
Niederwiesa,3
"Leisnig, Stadt",5
Seelitz,1
Halsbrücke,3
"Hainichen, Stadt",5
Ostrau,2
"Waldheim, Stadt",5
Rechenberg-Bienenmühle,1
"Großschirma, Stadt",3
"Rochlitz, Stadt",3
Eppendorf,2
Hartmannsdorf (Landkreis Mittelsachsen),2
"Mittweida, Stadt, Hochschulstadt",6
"Freiberg, Stadt, Universitätsstadt",16
Lichtenberg/Erzgeb.,1
"Brand-Erbisdorf, Stadt",3
Oberschöna,1
Leubsdorf,1
Lichtenau,2
"Augustusburg, Stadt",1
"Burgstädt, Stadt",2
Altmittweida,0
Kriebstein,0
Mühlau,0
Taura,0
Wechselburg,0
Rackwitz,20
Mockrehna,15
Laußig,7
"Eilenburg, Stadt",29
Doberschütz,7
Schönwölkau,4
Krostitz,6
Naundorf,3
"Bad Düben, Stadt",10
Liebschützberg,3
"Torgau, Stadt",20
Löbnitz,2
Dreiheide,2
"Dommitzsch, Stadt",2
Beilrode,3
Zschepplin,2
"Delitzsch, Stadt",17
Wermsdorf,3
"Belgern-Schildau, Stadt",4
"Schkeuditz, Stadt",7
"Taucha, Stadt",6
"Oschatz, Stadt",3
Wiedemar,1
"Mügeln, Stadt",1
Arzberg,0
Cavertitz,0
"Dahlen, Stadt",0
Elsnig,0
Jesewitz,0
Trossin,0
Rathmannsdorf,8
Hartmannsdorf-Reichenau,6
Rosenthal-Bielatal,5
"Hohnstein, Stadt",10
Dohma,5
"Bad Schandau, Stadt",9
Lohmen,7
Reinhardtsdorf-Schöna,3
"Altenberg, Stadt",16
"Königstein/Sächs. Schw., Stadt",4
Dorfhain,2
"Tharandt, Stadt",7
"Rabenau, Stadt",5
"Wilsdruff, Stadt",13
"Heidenau, Stadt",15
"Pirna, Stadt",32
Klingenberg,5
Dürrröhrsdorf-Dittersbach,3
"Neustadt in Sachsen, Stadt",8
"Dohna, Stadt",4
"Glashütte, Stadt",4
"Dippoldiswalde, Stadt",8
Gohrisch,1
Bannewitz,6
Müglitztal,1
Bahretal,1
"Freital, Stadt",18
Kreischa,2
"Stolpen, Stadt",1
"Bad Gottleuba-Berggießhübel, Stadt",1
Hermsdorf/Erzgeb.,0
"Liebstadt, Stadt",0
"Rathen, Kurort",0
"Sebnitz, Stadt",0
"Stadt Wehlen, Stadt",0
Struppen,0
"Elsterberg, Stadt",34
Pöhl,21
Bad Brambach,12
"Adorf/Vogtl., Stadt",25
Theuma,5
Limbach,7
"Klingenthal, Stadt",37
Neuensalz,9
Mühlental,5
"Treuen, Stadt",29
Tirpersdorf,5
"Lengenfeld, Stadt",26
"Falkenstein/Vogtl., Stadt",27
"Reichenbach im Vogtland, Stadt",60
Steinberg,8
"Auerbach/Vogtl., Stadt",53
"Oelsnitz/Vogtl., Stadt",29
"Markneukirchen, Stadt",21
Ellefeld,6
"Netzschkau, Stadt",9
"Schöneck/Vogtl., Stadt",7
"Bad Elster, Stadt",8
Neustadt/Vogtl.,2
Muldenhammer,6
"Plauen, Stadt",124
"Rodewisch, Stadt",12
"Pausa-Mühltroff, Stadt",9
Bösenbrunn,2
Weischlitz,10
Rosenbach/Vogtl.,7
Neumark,5
Eichigt,2
Heinsdorfergrund,3
Grünbach,2
Werda,1
Bergen,0
Triebel/Vogtl.,0
Hirschfeld,5
"Kirchberg, Stadt",32
Hartmannsdorf b. Kirchberg,5
Langenbernsdorf,13
Crinitzberg,5
"Wildenfels, Stadt",6
"Hohenstein-Ernstthal, Stadt",21
"Glauchau, Stadt",30
"Werdau, Stadt",27
Mülsen,14
Gersdorf,4
"Lichtenstein/Sa., Stadt",11
