Gemeinde,Neuzugänge letzten 7 Tage
Hochkirch,69.0
Panschwitz-Kuckau,45.0
"Wittichenau, Stadt",125.0
Wachau,80.0
Haselbachtal,68.0
Ottendorf-Okrilla,170.0
Oßling,37.0
Rammenau,20.0
"Königsbrück, Stadt",67.0
Obergurig,27.0
"Weißenberg, Stadt",38.0
Arnsdorf,58.0
Großnaundorf,11.0
"Bernsdorf, Stadt (Landkreis Bautzen)",71.0
Großpostwitz/O.L.,30.0
Nebelschütz,13.0
Lohsa,55.0
"Radeberg, Stadt",192.0
Neukirch,16.0
Cunewalde,43.0
Sohland a. d. Spree,59.0
Puschwitz,7.0
Großharthau,25.0
Elsterheide,29.0
Spreetal,15.0
Radibor,25.0
Neschwitz,19.0
"Hoyerswerda, Stadt",247.0
"Großröhrsdorf, Stadt",75.0
Malschwitz,36.0
"Kamenz, Stadt",128.0
Königswartha,25.0
Schwepnitz,18.0
Steina,12.0
Lichtenberg (Landkreis Bautzen),12.0
"Bischofswerda, Stadt",76.0
"Wilthen, Stadt",32.0
Neukirch/Lausitz,32.0
Großdubrau,28.0
Burkau,17.0
Laußnitz,12.0
"Pulsnitz, Stadt",48.0
Ralbitz-Rosenthal,11.0
Göda,19.0
"Lauta, Stadt",51.0
Doberschau-Gaußig,26.0
"Schirgiswalde-Kirschau, Stadt",38.0
"Bautzen, Stadt",235.0
"Elstra, Stadt",16.0
Crostwitz,6.0
Kubschütz,14.0
Schmölln-Putzkau,16.0
Steinigtwolmsdorf,15.0
Ohorn,12.0
Räckelwitz,5.0
Frankenthal,4.0
Demitz-Thumitz,9.0
Königswalde,32.0
Bockau,26.0
"Scheibenberg, Stadt",24.0
Mildenau,40.0
Grünhainichen,39.0
Drebach,56.0
Gornsdorf,20.0
Neukirchen/Erzgeb.,69.0
Jahnsdorf/Erzgeb.,53.0
"Lößnitz, Stadt",75.0
Gornau/Erzgeb.,34.0
"Lugau/Erzgeb., Stadt",70.0
"Jöhstadt, Stadt",22.0
"Schneeberg, Stadt",116.0
Niederdorf,11.0
"Grünhain-Beierfeld, Stadt",47.0
"Aue-Bad Schlema, Stadt",157.0
"Johanngeorgenstadt, Stadt",30.0
"Zschopau, Stadt",68.0
Großrückerswalde,25.0
Tannenberg,8.0
Großolbersdorf,20.0
Börnichen/Erzgeb.,7.0
Amtsberg,26.0
Hohndorf,24.0
Sehmatal,43.0
"Oelsnitz/Erzgeb., Stadt",72.0
"Eibenstock, Stadt",46.0
Burkhardtsdorf,39.0
Deutschneudorf,6.0
"Elterlein, Stadt",17.0
Thermalbad Wiesenbad,19.0
Raschau-Markersbach,29.0
Gelenau/Erzgeb.,24.0
"Stollberg/Erzgeb., Stadt",65.0
"Marienberg, Stadt",96.0
"Schlettau, Stadt",13.0
"Olbernhau, Stadt",58.0
Zschorlau,28.0
Stützengrün,16.0
"Lauter-Bernsbach, Stadt",44.0
Schönheide,21.0
"Seiffen/Erzgeb., Kurort",10.0
"Zwönitz, Stadt",57.0
"Schwarzenberg/Erzgeb., Stadt",77.0
"Thalheim/Erzgeb., Stadt",28.0
Niederwürschnitz,12.0
Bärenstein,10.0
"Wolkenstein, Stadt",17.0
Crottendorf,16.0
"Pockau-Lengefeld, Stadt",29.0
Heidersdorf,3.0
"Ehrenfriedersdorf, Stadt",17.0
Breitenbrunn/Erzgeb.,19.0
"Thum, Stadt",18.0
"Annaberg-Buchholz, Stadt",62.0
Auerbach (Erzgebirgskreis),7.0
"Geyer, Stadt",7.0
"Oberwiesenthal, Kurort, Stadt",4.0
Trebendorf,19.0
Mücka,18.0
Olbersdorf,84.0
Rietschen,43.0
"Bad Muskau, Stadt",61.0
Kreba-Neudorf,14.0
Lawalde,29.0
"Bernstadt a. d. Eigen, Stadt",52.0
Hohendubrau,29.0
Gablenz,24.0
"Herrnhut, Stadt",86.0
Groß Düben,16.0
Quitzdorf am See,18.0
Schleife,33.0
Schönau-Berzdorf a. d. Eigen,20.0
Markersdorf,50.0
Weißkeißel,16.0
Bertsdorf-Hörnitz,26.0
Boxberg/O.L.,54.0
Neißeaue,21.0
Krauschwitz i.d. O.L.,41.0
"Görlitz, Stadt",653.0
Horka,19.0
"Jonsdorf, Kurort",17.0
"Ostritz, Stadt",25.0
"Löbau, Stadt",160.0
"Zittau, Stadt",256.0
Oderwitz,49.0
"Weißwasser/O.L., Stadt",154.0
Großschönau,52.0
"Reichenbach/O.L., Stadt",47.0
Mittelherwigsdorf,34.0
Großschweidnitz,12.0
"Niesky, Stadt",85.0
Waldhufen,21.0
Kottmar,62.0
Dürrhennersdorf,8.0
Kodersdorf,19.0
Schöpstal,19.0
Vierkirchen,13.0
Leutersdorf,26.0
"Ebersbach-Neugersdorf, Stadt",84.0
Hainewalde,11.0
Oybin,9.0
"Rothenburg/O.L., Stadt",28.0
Beiersdorf,7.0
"Neusalza-Spremberg, Stadt",19.0
Oppach,13.0
Königshain,6.0
Hähnichen,6.0
Rosenbach,7.0
"Seifhennersdorf, Stadt",16.0
Schönbach,4.0
Otterwisch,42.0
"Groitzsch, Stadt",177.0
Thallwitz,81.0
Machern,146.0
"Frohburg, Stadt",260.0
"Geithain, Stadt",139.0
"Bad Lausick, Stadt",147.0
Elstertrebnitz,23.0
"Wurzen, Stadt",283.0
"Pegau, Stadt",109.0
"Regis-Breitingen, Stadt",64.0
"Markkleeberg, Stadt",409.0
"Markranstädt, Stadt",251.0
Borsdorf,127.0
"Zwenkau, Stadt",136.0
"Borna, Stadt",277.0
Lossatal,86.0
"Brandis, Stadt",133.0
"Grimma, Stadt",374.0
Neukieritzsch,90.0
Bennewitz,65.0
"Trebsen/Mulde, Stadt",45.0
"Kitzscher, Stadt",60.0
"Böhlen, Stadt",75.0
Belgershain,35.0
"Rötha, Stadt",47.0
"Colditz, Stadt",62.0
Großpösna,37.0
"Naunhof, Stadt",56.0
Parthenstein,22.0
Niederau,74.0
"Großenhain, Stadt",323.0
"Strehla, Stadt",64.0
Thiendorf,63.0
"Radebeul, Stadt",554.0
"Radeburg, Stadt",108.0
"Meißen, Stadt",418.0
Stauchitz,42.0
Hirschstein,26.0
Weinböhla,129.0
Käbschütztal,33.0
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,50.0
Verwaltungsgemeinschaft Nünchritz/Glaubitz,86.0
"Coswig, Stadt",228.0
Ebersbach (Landkreis Meißen),48.0
Priestewitz,34.0
"Lommatzsch, Stadt",50.0
"Nossen, Stadt",107.0
Klipphausen,104.0
"Riesa, Stadt",266.0
"Gröditz, Stadt",57.0
Diera-Zehren,26.0
Moritzburg,64.0
Verwaltungsgemeinschaft Röderaue/Wülknitz,32.0
Zeithain,36.0
Zschaitz-Ottewig,31.0
Dorfchemnitz,30.0
"Sayda, Stadt",32.0
Königsfeld,25.0
"Augustusburg, Stadt",75.0
Erlau,50.0
Leubsdorf,48.0
"Oederan, Stadt",114.0
Bobritzsch-Hilbersdorf,79.0
Großhartmannsdorf,34.0
"Rochlitz, Stadt",77.0
"Lunzenau, Stadt",53.0
Altmittweida,23.0
Zettlitz,8.0
"Leisnig, Stadt",99.0
Seelitz,20.0
Großweitzschen,32.0
Wechselburg,20.0
"Frankenberg/Sa., Stadt",155.0
"Mittweida, Stadt, Hochschulstadt",157.0
Mühlau,23.0
"Großschirma, Stadt",57.0
"Döbeln, Stadt",230.0
Weißenborn/Erzgeb.,24.0
Neuhausen/Erzgeb.,24.0
Rechenberg-Bienenmühle,17.0
Lichtenau,66.0
Königshain-Wiederau,24.0
Hartmannsdorf (Landkreis Mittelsachsen),40.0
"Flöha, Stadt",96.0
"Waldheim, Stadt",81.0
"Hainichen, Stadt",72.0
Striegistal,37.0
"Frauenstein, Stadt",22.0
"Penig, Stadt",69.0
Ostrau,27.0
"Burgstädt, Stadt",80.0
Eppendorf,30.0
Niederwiesa,35.0
Rossau,25.0
"Freiberg, Stadt, Universitätsstadt",275.0
Kriebstein,13.0
"Hartha, Stadt",43.0
Oberschöna,20.0
"Brand-Erbisdorf, Stadt",52.0
Reinsberg,16.0
Claußnitz,16.0
"Roßwein, Stadt",39.0
