Gemeinde,Neuzugänge letzten 7 Tage
Großpösna,19
Bennewitz,17
Machern,22
"Wurzen, Stadt",49
"Naunhof, Stadt",25
"Borna, Stadt",51
"Colditz, Stadt",22
"Groitzsch, Stadt",20
"Rötha, Stadt",16
Lossatal,15
"Markkleeberg, Stadt",61
"Grimma, Stadt",69
"Markranstädt, Stadt",38
"Regis-Breitingen, Stadt",9
"Kitzscher, Stadt",12
"Brandis, Stadt",22
Parthenstein,8
"Frohburg, Stadt",25
"Trebsen/Mulde, Stadt",7
"Pegau, Stadt",12
"Geithain, Stadt",8
Thallwitz,4
Neukieritzsch,6
Elstertrebnitz,1
Käbschütztal,19
"Radebeul, Stadt",142
Weinböhla,40
Zeithain,20
Stauchitz,11
"Meißen, Stadt",99
"Nossen, Stadt",36
"Gröditz, Stadt",23
"Strehla, Stadt",12
Diera-Zehren,10
Hirschstein,6
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,13
"Riesa, Stadt",84
Moritzburg,23
"Lommatzsch, Stadt",13
"Coswig, Stadt",52
Klipphausen,23
Verwaltungsgemeinschaft Nünchritz/Glaubitz,16
Niederau,8
Ebersbach (Landkreis Meißen),7
"Großenhain, Stadt",29
"Radeburg, Stadt",10
Verwaltungsgemeinschaft Röderaue/Wülknitz,4
Priestewitz,1
Thiendorf,1
Zettlitz,5
Ostrau,18
Mulda/Sa.,12
Neuhausen/Erzgeb.,12
Bobritzsch-Hilbersdorf,22
Lichtenau,27
Mühlau,8
Seelitz,6
"Frankenberg/Sa., Stadt",45
Leubsdorf,10
"Leisnig, Stadt",25
Eppendorf,12
"Hartha, Stadt",20
"Waldheim, Stadt",26
Großhartmannsdorf,7
Weißenborn/Erzgeb.,7
"Lunzenau, Stadt",11
Dorfchemnitz,4
Taura,6
"Freiberg, Stadt, Universitätsstadt",100
"Augustusburg, Stadt",11
Halsbrücke,12
"Sayda, Stadt",4
Rechenberg-Bienenmühle,4
"Brand-Erbisdorf, Stadt",20
Königsfeld,3
"Rochlitz, Stadt",12
Reinsberg,6
"Döbeln, Stadt",48
Rossau,7
"Großschirma, Stadt",11
"Penig, Stadt",17
Erlau,6
"Mittweida, Stadt, Hochschulstadt",25
Striegistal,8
"Flöha, Stadt",18
Zschaitz-Ottewig,2
"Hainichen, Stadt",13
Oberschöna,5
"Roßwein, Stadt",11
"Frauenstein, Stadt",4
Niederwiesa,7
"Burgstädt, Stadt",15
Lichtenberg/Erzgeb.,3
"Oederan, Stadt",8
Kriebstein,2
"Geringswalde, Stadt",4
Großweitzschen,2
Claußnitz,2
Wechselburg,1
Hartmannsdorf (Landkreis Mittelsachsen),2
Königshain-Wiederau,1
Altmittweida,0
Zschepplin,21
Trossin,7
"Schkeuditz, Stadt",91
Elsnig,6
Arzberg,7
"Oschatz, Stadt",51
Naundorf,8
Liebschützberg,10
Laußig,11
"Taucha, Stadt",46
Dreiheide,6
Cavertitz,6
Doberschütz,11
Wiedemar,14
"Mügeln, Stadt",14
Mockrehna,12
"Belgern-Schildau, Stadt",18
Krostitz,9
"Eilenburg, Stadt",34
"Bad Düben, Stadt",16
"Torgau, Stadt",39
"Dahlen, Stadt",7
"Delitzsch, Stadt",41
Beilrode,6
Rackwitz,7
Schönwölkau,3
Wermsdorf,5
Löbnitz,2
Jesewitz,2
"Dommitzsch, Stadt",0
Müglitztal,17
"Rathen, Kurort",3
Gohrisch,14
Lohmen,17
"Dohna, Stadt",30
Struppen,12
"Wilsdruff, Stadt",59
Dohma,8
"Bad Schandau, Stadt",14
"Heidenau, Stadt",65
"Rabenau, Stadt",17
Rosenthal-Bielatal,6
Bahretal,8
"Stolpen, Stadt",20
"Freital, Stadt",126
"Sebnitz, Stadt",29
Kreischa,14
"Pirna, Stadt",116
Hartmannsdorf-Reichenau,3
"Dippoldiswalde, Stadt",37
Hermsdorf/Erzgeb.,2
"Bad Gottleuba-Berggießhübel, Stadt",14
"Hohnstein, Stadt",8
Reinhardtsdorf-Schöna,3
"Neustadt in Sachsen, Stadt",26
"Altenberg, Stadt",17
"Glashütte, Stadt",14
"Stadt Wehlen, Stadt",3
Dorfhain,2
"Tharandt, Stadt",10
Bannewitz,19
Dürrröhrsdorf-Dittersbach,7
Klingenberg,9
"Königstein/Sächs. Schw., Stadt",2
"Liebstadt, Stadt",1
Rathmannsdorf,0
Steinberg,18
Eichigt,5
Bergen,4
"Lengenfeld, Stadt",21
"Oelsnitz/Vogtl., Stadt",30
Rosenbach/Vogtl.,12
"Adorf/Vogtl., Stadt",14
Bösenbrunn,3
"Falkenstein/Vogtl., Stadt",20
Triebel/Vogtl.,3
Mühlental,3
Neustadt/Vogtl.,2
Werda,3
"Plauen, Stadt",126
Theuma,2
"Elsterberg, Stadt",7
"Reichenbach im Vogtland, Stadt",36
"Markneukirchen, Stadt",13
Neumark,5
Pöhl,4
Ellefeld,4
Weischlitz,9
"Klingenthal, Stadt",12
Tirpersdorf,2
Limbach,2
"Auerbach/Vogtl., Stadt",25
"Netzschkau, Stadt",5
Bad Brambach,2
"Bad Elster, Stadt",4
"Pausa-Mühltroff, Stadt",5
"Treuen, Stadt",8
"Schöneck/Vogtl., Stadt",3
"Rodewisch, Stadt",5
Muldenhammer,2
Heinsdorfergrund,1
Grünbach,0
Neuensalz,0
"Hartenstein, Stadt",29
Langenweißbach,14
Schönberg,3
St. Egidien,11
Remse,4
Langenbernsdorf,8
"Werdau, Stadt",46
Mülsen,24
Crinitzberg,4
"Zwickau, Stadt",182
Fraureuth,10
"Meerane, Stadt",26
Gersdorf,7
Niederfrohna,4
"Waldenburg, Stadt",7
Dennheritz,2
Neukirchen/Pleiße,6
"Oberlungwitz, Stadt",9
"Kirchberg, Stadt",12
"Lichtenstein/Sa., Stadt",16
"Crimmitschau, Stadt",26
"Wilkau-Haßlau, Stadt",13
"Glauchau, Stadt",30
"Limbach-Oberfrohna, Stadt",32
Lichtentanne,7
Reinsdorf,8
"Hohenstein-Ernstthal, Stadt",14
Oberwiera,1
Bernsdorf (Landkreis Zwickau),2
"Wildenfels, Stadt",3
Callenberg,4
Hartmannsdorf b. Kirchberg,1
Hirschfeld,0
Dresden,1928
Leipzig,2231
Chemnitz,365
