Gemeinde,Neuzugänge letzten 7 Tage
Ralbitz-Rosenthal,88.0
Neschwitz,72.0
Räckelwitz,32.0
Großpostwitz/O.L.,76.0
Burkau,67.0
Göda,75.0
Arnsdorf,123.0
Großdubrau,103.0
Crostwitz,25.0
Malschwitz,111.0
"Elstra, Stadt",64.0
Radibor,73.0
Königswartha,78.0
Panschwitz-Kuckau,47.0
Neukirch,36.0
"Großröhrsdorf, Stadt",203.0
Oßling,47.0
"Wittichenau, Stadt",119.0
Haselbachtal,82.0
Schmölln-Putzkau,61.0
"Pulsnitz, Stadt",150.0
Rammenau,27.0
Ottendorf-Okrilla,196.0
"Bernsdorf, Stadt (Landkreis Bautzen)",123.0
"Kamenz, Stadt",324.0
Steina,31.0
Großharthau,53.0
Wachau,79.0
Lichtenberg (Landkreis Bautzen),30.0
"Schirgiswalde-Kirschau, Stadt",110.0
Cunewalde,82.0
Laußnitz,33.0
Demitz-Thumitz,47.0
Doberschau-Gaußig,71.0
"Bautzen, Stadt",630.0
Sohland a. d. Spree,108.0
"Radeberg, Stadt",289.0
"Königsbrück, Stadt",71.0
Frankenthal,14.0
"Lauta, Stadt",124.0
Neukirch/Lausitz,72.0
"Bischofswerda, Stadt",161.0
Obergurig,31.0
Lohsa,76.0
Kubschütz,34.0
Steinigtwolmsdorf,37.0
Nebelschütz,15.0
Hochkirch,28.0
Großnaundorf,11.0
Schwepnitz,27.0
"Hoyerswerda, Stadt",322.0
"Weißenberg, Stadt",31.0
Elsterheide,35.0
Puschwitz,8.0
Ohorn,24.0
"Wilthen, Stadt",45.0
Spreetal,10.0
Stützengrün,125.0
Gornsdorf,74.0
Crottendorf,148.0
"Lauter-Bernsbach, Stadt",317.0
"Geyer, Stadt",111.0
"Grünhain-Beierfeld, Stadt",187.0
"Annaberg-Buchholz, Stadt",599.0
"Zwönitz, Stadt",363.0
Jahnsdorf/Erzgeb.,163.0
Zschorlau,155.0
Thermalbad Wiesenbad,95.0
"Schlettau, Stadt",68.0
"Lugau/Erzgeb., Stadt",226.0
Burkhardtsdorf,174.0
"Scheibenberg, Stadt",58.0
Mildenau,95.0
Breitenbrunn/Erzgeb.,143.0
Großrückerswalde,93.0
Bockau,59.0
Sehmatal,164.0
Deutschneudorf,25.0
Bärenstein,58.0
"Eibenstock, Stadt",180.0
Grünhainichen,82.0
Königswalde,54.0
"Marienberg, Stadt",402.0
"Aue-Bad Schlema, Stadt",483.0
Niederwürschnitz,62.0
"Ehrenfriedersdorf, Stadt",109.0
Schönheide,98.0
"Pockau-Lengefeld, Stadt",171.0
"Wolkenstein, Stadt",88.0
"Oelsnitz/Erzgeb., Stadt",249.0
Gelenau/Erzgeb.,93.0
"Schwarzenberg/Erzgeb., Stadt",357.0
"Olbernhau, Stadt",233.0
Niederdorf,29.0
Auerbach (Erzgebirgskreis),51.0
"Schneeberg, Stadt",267.0
"Thum, Stadt",96.0
"Elterlein, Stadt",53.0
"Jöhstadt, Stadt",47.0
Drebach,93.0
Neukirchen/Erzgeb.,128.0
Tannenberg,19.0
Raschau-Markersbach,85.0
Heidersdorf,13.0
Amtsberg,61.0
Börnichen/Erzgeb.,16.0
"Thalheim/Erzgeb., Stadt",98.0
Gornau/Erzgeb.,61.0
Hohndorf,56.0
"Stollberg/Erzgeb., Stadt",174.0
"Seiffen/Erzgeb., Kurort",32.0
"Zschopau, Stadt",133.0
"Lößnitz, Stadt",114.0
"Johanngeorgenstadt, Stadt",53.0
Großolbersdorf,37.0
"Oberwiesenthal, Kurort, Stadt",19.0
Königshain,46.0
Oppach,87.0
Großschweidnitz,46.0
Schöpstal,81.0
Vierkirchen,51.0
Lawalde,52.0
Waldhufen,69.0
Quitzdorf am See,35.0
Neißeaue,48.0
Kottmar,200.0
Rosenbach,43.0
Oderwitz,132.0
Markersdorf,104.0
"Neusalza-Spremberg, Stadt",82.0
Mücka,24.0
Großschönau,130.0
"Löbau, Stadt",339.0
"Reichenbach/O.L., Stadt",116.0
"Seifhennersdorf, Stadt",84.0
Horka,38.0
"Ebersbach-Neugersdorf, Stadt",264.0
Hohendubrau,42.0
Schönbach,24.0
Beiersdorf,25.0
Kodersdorf,52.0
Trebendorf,18.0
"Herrnhut, Stadt",125.0
"Görlitz, Stadt",1.206
Mittelherwigsdorf,75.0
"Bernstadt a. d. Eigen, Stadt",68.0
Leutersdorf,71.0
Dürrhennersdorf,19.0
"Ostritz, Stadt",44.0
Hainewalde,30.0
Hähnichen,24.0
Oybin,26.0
"Jonsdorf, Kurort",27.0
"Zittau, Stadt",439.0
Krauschwitz i.d. O.L.,59.0
Schönau-Berzdorf a. d. Eigen,25.0
"Niesky, Stadt",148.0
Groß Düben,17.0
Weißkeißel,19.0
Bertsdorf-Hörnitz,31.0
Olbersdorf,67.0
"Bad Muskau, Stadt",50.0
Gablenz,21.0
"Rothenburg/O.L., Stadt",57.0
Kreba-Neudorf,11.0
"Weißwasser/O.L., Stadt",181.0
Rietschen,25.0
Schleife,24.0
Boxberg/O.L.,35.0
Otterwisch,47.0
"Bad Lausick, Stadt",204.0
"Frohburg, Stadt",267.0
"Colditz, Stadt",180.0
"Kitzscher, Stadt",106.0
"Grimma, Stadt",432.0
"Regis-Breitingen, Stadt",55.0
Thallwitz,50.0
Parthenstein,48.0
"Trebsen/Mulde, Stadt",51.0
"Markranstädt, Stadt",193.0
"Geithain, Stadt",81.0
Bennewitz,59.0
Lossatal,70.0
"Markkleeberg, Stadt",285.0
Elstertrebnitz,15.0
"Brandis, Stadt",111.0
Neukieritzsch,74.0
Borsdorf,88.0
"Rötha, Stadt",67.0
"Böhlen, Stadt",70.0
"Wurzen, Stadt",163.0
Belgershain,34.0
Machern,68.0
"Naunhof, Stadt",86.0
"Borna, Stadt",184.0
"Pegau, Stadt",54.0
Großpösna,45.0
"Groitzsch, Stadt",60.0
"Zwenkau, Stadt",70.0
Hirschstein,42.0
"Radeburg, Stadt",142.0
Thiendorf,65.0
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,73.0
Priestewitz,47.0
"Großenhain, Stadt",265.0
Klipphausen,150.0
