Gemeinde,Neuzugänge letzten 7 Tage
Ottendorf-Okrilla,96
Arnsdorf,44
Nebelschütz,10
"Wittichenau, Stadt",42
Lichtenberg (Landkreis Bautzen),12
"Pulsnitz, Stadt",51
"Großröhrsdorf, Stadt",65
Frankenthal,6
Elsterheide,21
"Radeberg, Stadt",111
Wachau,25
Ohorn,14
Lohsa,29
"Hoyerswerda, Stadt",172
Laußnitz,10
"Bernsdorf, Stadt (Landkreis Bautzen)",32
"Lauta, Stadt",38
Burkau,12
"Schirgiswalde-Kirschau, Stadt",28
"Königsbrück, Stadt",20
Cunewalde,19
"Elstra, Stadt",9
"Weißenberg, Stadt",10
Haselbachtal,13
Kubschütz,8
Großnaundorf,3
Großharthau,9
Oßling,7
Neukirch,5
Hochkirch,7
"Bischofswerda, Stadt",33
"Bautzen, Stadt",110
Radibor,9
Malschwitz,13
Spreetal,5
Großpostwitz/O.L.,7
Neschwitz,6
"Kamenz, Stadt",42
Steina,4
Doberschau-Gaußig,10
Königswartha,8
Sohland a. d. Spree,15
"Wilthen, Stadt",9
Großdubrau,8
Neukirch/Lausitz,9
Schwepnitz,4
Göda,4
Puschwitz,1
Steinigtwolmsdorf,3
Schmölln-Putzkau,3
Crostwitz,1
Obergurig,2
Räckelwitz,1
Demitz-Thumitz,2
Rammenau,1
Panschwitz-Kuckau,1
Ralbitz-Rosenthal,0
"Seiffen/Erzgeb., Kurort",22
Bockau,16
"Lugau/Erzgeb., Stadt",48
Heidersdorf,4
"Eibenstock, Stadt",36
Deutschneudorf,4
"Marienberg, Stadt",68
Gornsdorf,7
"Wolkenstein, Stadt",14
Stützengrün,11
Amtsberg,13
Mildenau,12
"Johanngeorgenstadt, Stadt",13
"Thalheim/Erzgeb., Stadt",19
Königswalde,7
Neukirchen/Erzgeb.,21
Großrückerswalde,10
Gornau/Erzgeb.,11
"Elterlein, Stadt",8
"Ehrenfriedersdorf, Stadt",13
"Oelsnitz/Erzgeb., Stadt",30
Gelenau/Erzgeb.,11
Hohndorf,9
"Aue-Bad Schlema, Stadt",51
"Olbernhau, Stadt",26
Grünhainichen,8
Jahnsdorf/Erzgeb.,13
"Zwönitz, Stadt",28
Niederdorf,3
Thermalbad Wiesenbad,7
"Stollberg/Erzgeb., Stadt",24
"Schneeberg, Stadt",29
"Zschopau, Stadt",19
Auerbach (Erzgebirgskreis),5
"Annaberg-Buchholz, Stadt",39
Schönheide,8
"Pockau-Lengefeld, Stadt",14
Raschau-Markersbach,9
Großolbersdorf,5
"Grünhain-Beierfeld, Stadt",10
"Lößnitz, Stadt",14
Zschorlau,9
"Schlettau, Stadt",4
Burkhardtsdorf,10
Crottendorf,6
"Oberwiesenthal, Kurort, Stadt",3
"Schwarzenberg/Erzgeb., Stadt",23
"Lauter-Bernsbach, Stadt",11
"Thum, Stadt",6
Drebach,6
"Jöhstadt, Stadt",3
Niederwürschnitz,3
Sehmatal,7
Börnichen/Erzgeb.,1
"Scheibenberg, Stadt",2
Breitenbrunn/Erzgeb.,5
Tannenberg,1
Bärenstein,2
"Geyer, Stadt",2
Mücka,21
Weißkeißel,19
"Seifhennersdorf, Stadt",55
"Niesky, Stadt",109
"Herrnhut, Stadt",58
"Rothenburg/O.L., Stadt",44
Horka,16
Markersdorf,30
"Weißwasser/O.L., Stadt",119
Krauschwitz i.d. O.L.,25
Dürrhennersdorf,7
Kreba-Neudorf,6
"Bad Muskau, Stadt",25
Schönau-Berzdorf a. d. Eigen,10
Leutersdorf,23
Kottmar,46
Gablenz,10
Schöpstal,15
"Görlitz, Stadt",342
Hainewalde,9
Kodersdorf,14
Hähnichen,7
"Reichenbach/O.L., Stadt",27
"Bernstadt a. d. Eigen, Stadt",18
Waldhufen,13
Boxberg/O.L.,23
Vierkirchen,8
Großschönau,24
Oybin,6
"Ebersbach-Neugersdorf, Stadt",50
"Zittau, Stadt",99
Olbersdorf,18
Lawalde,7
Hohendubrau,7
"Ostritz, Stadt",8
Königshain,4
Schleife,8
