Gemeinde,Neuzugänge letzten 7 Tage
Ralbitz-Rosenthal,62.0
Rammenau,38.0
Großpostwitz/O.L.,75.0
Neschwitz,66.0
Panschwitz-Kuckau,55.0
Großdubrau,112.0
Malschwitz,123.0
Arnsdorf,128.0
Königswartha,84.0
Göda,72.0
Radibor,74.0
Crostwitz,23.0
"Großröhrsdorf, Stadt",213.0
Großharthau,63.0
Burkau,57.0
Ottendorf-Okrilla,211.0
Räckelwitz,23.0
Nebelschütz,24.0
Doberschau-Gaußig,84.0
Laußnitz,37.0
Obergurig,42.0
Wachau,83.0
Neukirch,31.0
"Bautzen, Stadt",723.0
"Elstra, Stadt",51.0
Steina,31.0
Kubschütz,45.0
"Kamenz, Stadt",304.0
Oßling,40.0
"Bernsdorf, Stadt (Landkreis Bautzen)",112.0
"Schirgiswalde-Kirschau, Stadt",108.0
Frankenthal,16.0
Schmölln-Putzkau,52.0
"Bischofswerda, Stadt",183.0
"Königsbrück, Stadt",75.0
Demitz-Thumitz,43.0
Cunewalde,74.0
"Pulsnitz, Stadt",119.0
"Lauta, Stadt",131.0
"Radeberg, Stadt",297.0
Lichtenberg (Landkreis Bautzen),26.0
Sohland a. d. Spree,103.0
Lohsa,80.0
"Wittichenau, Stadt",86.0
Ohorn,36.0
Steinigtwolmsdorf,39.0
"Hoyerswerda, Stadt",422.0
Haselbachtal,51.0
Hochkirch,28.0
Elsterheide,42.0
Neukirch/Lausitz,57.0
Schwepnitz,28.0
"Wilthen, Stadt",53.0
Spreetal,20.0
"Weißenberg, Stadt",28.0
Puschwitz,6.0
Großnaundorf,5.0
Stützengrün,120.0
Bockau,81.0
Breitenbrunn/Erzgeb.,177.0
Burkhardtsdorf,206.0
Crottendorf,130.0
Großrückerswalde,110.0
"Lauter-Bernsbach, Stadt",271.0
Deutschneudorf,30.0
Grünhainichen,103.0
Heidersdorf,24.0
"Eibenstock, Stadt",213.0
"Zwönitz, Stadt",337.0
Sehmatal,178.0
"Pockau-Lengefeld, Stadt",208.0
"Olbernhau, Stadt",295.0
"Geyer, Stadt",92.0
Thermalbad Wiesenbad,87.0
Zschorlau,139.0
"Schlettau, Stadt",62.0
"Annaberg-Buchholz, Stadt",509.0
Gornsdorf,49.0
Mildenau,88.0
"Grünhain-Beierfeld, Stadt",145.0
Börnichen/Erzgeb.,24.0
Bärenstein,56.0
Schönheide,100.0
"Marienberg, Stadt",388.0
"Lugau/Erzgeb., Stadt",183.0
Jahnsdorf/Erzgeb.,126.0
Amtsberg,85.0
"Oelsnitz/Erzgeb., Stadt",246.0
Gelenau/Erzgeb.,92.0
"Elterlein, Stadt",61.0
"Aue-Bad Schlema, Stadt",433.0
"Schwarzenberg/Erzgeb., Stadt",347.0
"Ehrenfriedersdorf, Stadt",98.0
"Wolkenstein, Stadt",82.0
Raschau-Markersbach,102.0
Auerbach (Erzgebirgskreis),47.0
Königswalde,43.0
"Schneeberg, Stadt",263.0
Neukirchen/Erzgeb.,134.0
Gornau/Erzgeb.,71.0
Großolbersdorf,51.0
"Stollberg/Erzgeb., Stadt",207.0
"Zschopau, Stadt",161.0
"Thum, Stadt",90.0
Drebach,88.0
