Gemeinde,Neuzugänge letzten 7 Tage
Demitz-Thumitz,21
Großdubrau,26
Schmölln-Putzkau,15
Radibor,15
Burkau,12
Neukirch/Lausitz,22
Rammenau,6
Hochkirch,10
Laußnitz,8
Großnaundorf,4
Malschwitz,17
Puschwitz,3
Kubschütz,9
"Bischofswerda, Stadt",36
Frankenthal,3
Oßling,7
"Pulsnitz, Stadt",23
"Wilthen, Stadt",14
Steinigtwolmsdorf,8
Spreetal,5
"Radeberg, Stadt",47
Sohland a. d. Spree,17
Arnsdorf,12
Nebelschütz,3
Doberschau-Gaußig,10
Obergurig,5
Ralbitz-Rosenthal,4
"Großröhrsdorf, Stadt",22
"Schirgiswalde-Kirschau, Stadt",14
Neschwitz,5
"Bautzen, Stadt",79
Cunewalde,9
Panschwitz-Kuckau,4
Großpostwitz/O.L.,5
Großharthau,5
Göda,5
Ohorn,4
"Königsbrück, Stadt",7
Wachau,6
Ottendorf-Okrilla,13
"Weißenberg, Stadt",4
"Hoyerswerda, Stadt",40
Steina,2
Haselbachtal,4
Lohsa,5
"Kamenz, Stadt",16
"Bernsdorf, Stadt (Landkreis Bautzen)",6
Räckelwitz,1
"Wittichenau, Stadt",5
"Elstra, Stadt",2
Lichtenberg (Landkreis Bautzen),1
Königswartha,2
"Lauta, Stadt",3
Crostwitz,0
Elsterheide,0
Neukirch,0
Schwepnitz,0
Burkhardtsdorf,69
Gelenau/Erzgeb.,41
Deutschneudorf,8
Drebach,38
Niederdorf,9
"Thalheim/Erzgeb., Stadt",41
"Wolkenstein, Stadt",26
Heidersdorf,5
Niederwürschnitz,16
Börnichen/Erzgeb.,6
"Schneeberg, Stadt",79
Zschorlau,29
Neukirchen/Erzgeb.,37
"Oberwiesenthal, Kurort, Stadt",11
Gornsdorf,10
Stützengrün,16
"Thum, Stadt",26
"Schwarzenberg/Erzgeb., Stadt",81
Jahnsdorf/Erzgeb.,26
Thermalbad Wiesenbad,15
"Oelsnitz/Erzgeb., Stadt",50
Großolbersdorf,12
"Seiffen/Erzgeb., Kurort",9
"Grünhain-Beierfeld, Stadt",25
Gornau/Erzgeb.,16
Sehmatal,27
"Lauter-Bernsbach, Stadt",36
Schönheide,18
"Zwönitz, Stadt",49
Auerbach (Erzgebirgskreis),10
"Lößnitz, Stadt",33
Grünhainichen,13
"Ehrenfriedersdorf, Stadt",18
"Eibenstock, Stadt",27
Breitenbrunn/Erzgeb.,19
Raschau-Markersbach,17
"Aue-Bad Schlema, Stadt",69
"Marienberg, Stadt",57
"Scheibenberg, Stadt",7
"Stollberg/Erzgeb., Stadt",37
"Annaberg-Buchholz, Stadt",64
"Zschopau, Stadt",28
Großrückerswalde,10
Hohndorf,10
"Elterlein, Stadt",8
"Lugau/Erzgeb., Stadt",22
Bärenstein,6
"Schlettau, Stadt",6
Amtsberg,9
"Johanngeorgenstadt, Stadt",9
"Pockau-Lengefeld, Stadt",14
Crottendorf,6
"Olbernhau, Stadt",16
"Geyer, Stadt",5
"Jöhstadt, Stadt",3
Tannenberg,1
Bockau,2
Mildenau,3
Königswalde,0
Schönau-Berzdorf a. d. Eigen,20
Schönbach,9
Lawalde,14
Großschweidnitz,9
Schöpstal,16
Beiersdorf,7
Waldhufen,13
Hohendubrau,9
Königshain,5
Vierkirchen,7
Boxberg/O.L.,18
"Löbau, Stadt",56
Kodersdorf,9
"Bernstadt a. d. Eigen, Stadt",12
"Niesky, Stadt",31
Mittelherwigsdorf,11
Horka,5
Neißeaue,5
Markersdorf,10
Schleife,6
Kottmar,18
"Seifhennersdorf, Stadt",9
"Reichenbach/O.L., Stadt",12
"Neusalza-Spremberg, Stadt",8
"Zittau, Stadt",57
"Herrnhut, Stadt",13
"Görlitz, Stadt",124
"Ebersbach-Neugersdorf, Stadt",25
Dürrhennersdorf,2
Hainewalde,3
Rosenbach,3
Gablenz,3
Oderwitz,9
Krauschwitz i.d. O.L.,6
Rietschen,4
Weißkeißel,2
Olbersdorf,7
Oybin,2
"Weißwasser/O.L., Stadt",22
"Rothenburg/O.L., Stadt",6
Kreba-Neudorf,1
Großschönau,6
Groß Düben,1
"Ostritz, Stadt",2
Quitzdorf am See,1
Hähnichen,1
Leutersdorf,2
Bertsdorf-Hörnitz,1
Oppach,1
"Bad Muskau, Stadt",1
"Jonsdorf, Kurort",0
Mücka,0
Trebendorf,0
"Borna, Stadt",65
"Regis-Breitingen, Stadt",12
"Geithain, Stadt",20
"Wurzen, Stadt",39
"Frohburg, Stadt",29
"Groitzsch, Stadt",17
"Zwenkau, Stadt",20
"Bad Lausick, Stadt",17
"Markranstädt, Stadt",29
"Kitzscher, Stadt",9
"Naunhof, Stadt",15
Machern,11
Bennewitz,8
"Grimma, Stadt",45
Borsdorf,13
"Brandis, Stadt",15
"Markkleeberg, Stadt",36
"Böhlen, Stadt",9
Belgershain,4
Lossatal,7
"Rötha, Stadt",7
"Colditz, Stadt",9
Neukieritzsch,6
"Pegau, Stadt",5
"Trebsen/Mulde, Stadt",3
Großpösna,4
Parthenstein,2
Elstertrebnitz,0
Otterwisch,0
Thallwitz,0
"Radeburg, Stadt",38
"Lommatzsch, Stadt",24
Thiendorf,16
Priestewitz,13
Klipphausen,37
"Nossen, Stadt",36
Käbschütztal,9
"Coswig, Stadt",59
"Großenhain, Stadt",50
Verwaltungsgemeinschaft Nünchritz/Glaubitz,21
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,11
Ebersbach (Landkreis Meißen),10
Zeithain,11
"Meißen, Stadt",54
"Gröditz, Stadt",13
Hirschstein,3
Weinböhla,15
Verwaltungsgemeinschaft Röderaue/Wülknitz,6
"Strehla, Stadt",5
"Radebeul, Stadt",34
"Riesa, Stadt",29
Diera-Zehren,3
Moritzburg,5
Niederau,2
Stauchitz,1
Leubsdorf,41
Eppendorf,43
Zettlitz,5
"Frauenstein, Stadt",20
"Brand-Erbisdorf, Stadt",60
"Flöha, Stadt",68
Rechenberg-Bienenmühle,11
Oberschöna,18
Mühlau,11
"Oederan, Stadt",41
Weißenborn/Erzgeb.,12
Großhartmannsdorf,12
"Frankenberg/Sa., Stadt",67
Kriebstein,9
Königsfeld,6
"Großschirma, Stadt",24
Halsbrücke,21
Ostrau,14
Reinsberg,11
Neuhausen/Erzgeb.,10
Taura,9
"Hainichen, Stadt",32
Mulda/Sa.,9
"Augustusburg, Stadt",16
"Freiberg, Stadt, Universitätsstadt",143
Lichtenberg/Erzgeb.,9
"Döbeln, Stadt",78
Dorfchemnitz,5
Altmittweida,6
Niederwiesa,15
"Sayda, Stadt",5
Wechselburg,5
"Roßwein, Stadt",20
Claußnitz,8
Lichtenau,18
Hartmannsdorf (Landkreis Mittelsachsen),11
"Hartha, Stadt",16
Rossau,8
"Burgstädt, Stadt",24
Striegistal,10
"Rochlitz, Stadt",12
"Penig, Stadt",17
Bobritzsch-Hilbersdorf,11
Seelitz,3
"Leisnig, Stadt",14
"Geringswalde, Stadt",7
"Lunzenau, Stadt",6
"Mittweida, Stadt, Hochschulstadt",20
"Waldheim, Stadt",12
Königshain-Wiederau,3
Großweitzschen,3
Zschaitz-Ottewig,1
Erlau,1
Krostitz,34
Trossin,6
Löbnitz,10
Doberschütz,15
Liebschützberg,9
Wiedemar,14
"Oschatz, Stadt",34
"Schkeuditz, Stadt",43
Mockrehna,11
"Mügeln, Stadt",12
Jesewitz,6
Wermsdorf,10
"Eilenburg, Stadt",26
