Gemeinde,Neuzugänge letzten 7 Tage
Großnaundorf,14
Neukirch,17
Oßling,23
"Bernsdorf, Stadt (Landkreis Bautzen)",50
Neukirch/Lausitz,37
Schwepnitz,16
Ralbitz-Rosenthal,11
Spreetal,11
"Bischofswerda, Stadt",61
Rammenau,7
"Großröhrsdorf, Stadt",48
Kubschütz,12
Malschwitz,22
"Pulsnitz, Stadt",33
Schmölln-Putzkau,13
Göda,13
Steinigtwolmsdorf,12
Großharthau,12
Neschwitz,10
Panschwitz-Kuckau,8
Burkau,10
Obergurig,8
Haselbachtal,15
"Elstra, Stadt",10
"Weißenberg, Stadt",11
"Bautzen, Stadt",134
Ohorn,8
Laußnitz,6
"Hoyerswerda, Stadt",102
Ottendorf-Okrilla,31
Hochkirch,7
"Lauta, Stadt",25
Steina,5
Lichtenberg (Landkreis Bautzen),5
"Wilthen, Stadt",14
"Kamenz, Stadt",49
Doberschau-Gaußig,12
Radibor,9
Großdubrau,12
Wachau,12
"Radeberg, Stadt",52
Arnsdorf,13
"Wittichenau, Stadt",15
"Schirgiswalde-Kirschau, Stadt",16
"Königsbrück, Stadt",11
Elsterheide,8
Lohsa,12
Demitz-Thumitz,6
Königswartha,7
Cunewalde,9
Großpostwitz/O.L.,5
Puschwitz,1
Frankenthal,1
Sohland a. d. Spree,6
Räckelwitz,1
Crostwitz,0
Nebelschütz,0
Hohndorf,22
"Jöhstadt, Stadt",15
Bärenstein,13
Tannenberg,6
Bockau,12
Zschorlau,28
Gornau/Erzgeb.,20
Gelenau/Erzgeb.,22
Burkhardtsdorf,32
"Pockau-Lengefeld, Stadt",38
Jahnsdorf/Erzgeb.,26
"Elterlein, Stadt",13
Auerbach (Erzgebirgskreis),11
Niederdorf,6
Gornsdorf,8
Stützengrün,13
"Zschopau, Stadt",37
"Lößnitz, Stadt",33
"Thalheim/Erzgeb., Stadt",24
"Oberwiesenthal, Kurort, Stadt",8
Großrückerswalde,13
"Olbernhau, Stadt",41
"Lugau/Erzgeb., Stadt",30
"Zwönitz, Stadt",44
Neukirchen/Erzgeb.,25
"Scheibenberg, Stadt",7
"Annaberg-Buchholz, Stadt",66
"Stollberg/Erzgeb., Stadt",38
"Seiffen/Erzgeb., Kurort",7
"Eibenstock, Stadt",23
Thermalbad Wiesenbad,10
