Gemeinde,Neuzugänge letzten 7 Tage
Lichtenberg (Landkreis Bautzen),2
Räckelwitz,1
Panschwitz-Kuckau,1
"Wilthen, Stadt",2
Demitz-Thumitz,1
Steinigtwolmsdorf,1
Elsterheide,1
Doberschau-Gaußig,1
Wachau,1
"Königsbrück, Stadt",1
Neukirch/Lausitz,1
"Bernsdorf, Stadt (Landkreis Bautzen)",1
"Pulsnitz, Stadt",1
"Bautzen, Stadt",4
"Bischofswerda, Stadt",1
"Hoyerswerda, Stadt",2
"Kamenz, Stadt",1
"Radeberg, Stadt",1
Arnsdorf,0
Burkau,0
Crostwitz,0
Cunewalde,0
"Elstra, Stadt",0
Frankenthal,0
Göda,0
Großdubrau,0
Großharthau,0
Großnaundorf,0
Großpostwitz/O.L.,0
"Großröhrsdorf, Stadt",0
Haselbachtal,0
Hochkirch,0
Königswartha,0
Kubschütz,0
Laußnitz,0
"Lauta, Stadt",0
Lohsa,0
Malschwitz,0
Nebelschütz,0
Neschwitz,0
Neukirch,0
Obergurig,0
Ohorn,0
Oßling,0
Ottendorf-Okrilla,0
Puschwitz,0
Radibor,0
Ralbitz-Rosenthal,0
Rammenau,0
"Schirgiswalde-Kirschau, Stadt",0
Schmölln-Putzkau,0
Schwepnitz,0
Sohland a. d. Spree,0
Spreetal,0
Steina,0
"Weißenberg, Stadt",0
"Wittichenau, Stadt",0
"Zwönitz, Stadt",10
Sehmatal,4
Jahnsdorf/Erzgeb.,3
"Scheibenberg, Stadt",1
"Schlettau, Stadt",1
Raschau-Markersbach,2
"Pockau-Lengefeld, Stadt",3
Mildenau,1
"Geyer, Stadt",1
"Wolkenstein, Stadt",1
Zschorlau,1
"Oelsnitz/Erzgeb., Stadt",2
"Stollberg/Erzgeb., Stadt",2
"Grünhain-Beierfeld, Stadt",1
Burkhardtsdorf,1
"Lugau/Erzgeb., Stadt",1
"Schwarzenberg/Erzgeb., Stadt",2
"Lauter-Bernsbach, Stadt",1
"Annaberg-Buchholz, Stadt",2
"Olbernhau, Stadt",1
"Marienberg, Stadt",1
Amtsberg,0
"Aue-Bad Schlema, Stadt",0
Auerbach (Erzgebirgskreis),0
Bärenstein,0
Bockau,0
Börnichen/Erzgeb.,0
Breitenbrunn/Erzgeb.,0
Crottendorf,0
Deutschneudorf,0
Drebach,0
"Ehrenfriedersdorf, Stadt",0
"Eibenstock, Stadt",0
"Elterlein, Stadt",0
Gelenau/Erzgeb.,0
Gornau/Erzgeb.,0
Gornsdorf,0
Großolbersdorf,0
Großrückerswalde,0
Grünhainichen,0
Heidersdorf,0
Hohndorf,0
"Johanngeorgenstadt, Stadt",0
"Jöhstadt, Stadt",0
Königswalde,0
"Lößnitz, Stadt",0
Neukirchen/Erzgeb.,0
Niederdorf,0
Niederwürschnitz,0
"Oberwiesenthal, Kurort, Stadt",0
"Schneeberg, Stadt",0
Schönheide,0
"Seiffen/Erzgeb., Kurort",0
Stützengrün,0
Tannenberg,0
"Thalheim/Erzgeb., Stadt",0
Thermalbad Wiesenbad,0
"Thum, Stadt",0
"Zschopau, Stadt",0
Weißkeißel,1
Hainewalde,1
"Ostritz, Stadt",1
Olbersdorf,2
Kodersdorf,1
"Reichenbach/O.L., Stadt",2
Rietschen,1
Markersdorf,1
"Rothenburg/O.L., Stadt",1
Kottmar,1
"Ebersbach-Neugersdorf, Stadt",1
"Bad Muskau, Stadt",0
Beiersdorf,0
"Bernstadt a. d. Eigen, Stadt",0
Bertsdorf-Hörnitz,0
Boxberg/O.L.,0
Dürrhennersdorf,0
Gablenz,0
"Görlitz, Stadt",0
Groß Düben,0
Großschönau,0
Großschweidnitz,0
Hähnichen,0
"Herrnhut, Stadt",0
Hohendubrau,0
Horka,0
"Jonsdorf, Kurort",0
Königshain,0
Krauschwitz i.d. O.L.,0
Kreba-Neudorf,0
Lawalde,0
Leutersdorf,0
"Löbau, Stadt",0
Mittelherwigsdorf,0
Mücka,0
Neißeaue,0
"Neusalza-Spremberg, Stadt",0
"Niesky, Stadt",0
Oderwitz,0
Oppach,0
Oybin,0
Quitzdorf am See,0
Rosenbach,0
Schleife,0
Schönau-Berzdorf a. d. Eigen,0
Schönbach,0
Schöpstal,0
"Seifhennersdorf, Stadt",0
Trebendorf,0
Vierkirchen,0
Waldhufen,0
"Weißwasser/O.L., Stadt",0
"Zittau, Stadt",0
"Trebsen/Mulde, Stadt",1
"Frohburg, Stadt",3
"Rötha, Stadt",1
"Pegau, Stadt",1
Borsdorf,1
"Markranstädt, Stadt",1
"Wurzen, Stadt",1
"Borna, Stadt",1
"Bad Lausick, Stadt",0
Belgershain,0
Bennewitz,0
"Böhlen, Stadt",0
"Brandis, Stadt",0
"Colditz, Stadt",0
Elstertrebnitz,0
"Geithain, Stadt",0
"Grimma, Stadt",0
"Groitzsch, Stadt",0
Großpösna,0
"Kitzscher, Stadt",0
Lossatal,0
Machern,0
"Markkleeberg, Stadt",0
"Naunhof, Stadt",0
Neukieritzsch,0
Otterwisch,0
Parthenstein,0
"Regis-Breitingen, Stadt",0
Thallwitz,0
"Zwenkau, Stadt",0
Verwaltungsgemeinschaft Nünchritz/Glaubitz,4
"Riesa, Stadt",3
Weinböhla,1
"Nossen, Stadt",1
"Coswig, Stadt",1
"Radebeul, Stadt",1
Diera-Zehren,0
Ebersbach (Landkreis Meißen),0
"Gröditz, Stadt",0
"Großenhain, Stadt",0
Hirschstein,0
Käbschütztal,0
Klipphausen,0
"Lommatzsch, Stadt",0
"Meißen, Stadt",0
Moritzburg,0
Niederau,0
Priestewitz,0
"Radeburg, Stadt",0
Verwaltungsgemeinschaft Röderaue/Wülknitz,0
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,0
Stauchitz,0
"Strehla, Stadt",0
Thiendorf,0
Zeithain,0
"Frauenstein, Stadt",2
Mühlau,1
Halsbrücke,2
"Großschirma, Stadt",2
Reinsberg,1
Rossau,1
Ostrau,1
"Oederan, Stadt",2
Eppendorf,1
"Augustusburg, Stadt",1
Lichtenau,1
"Hainichen, Stadt",1
"Penig, Stadt",1
"Freiberg, Stadt, Universitätsstadt",3
Altmittweida,0
Bobritzsch-Hilbersdorf,0
"Brand-Erbisdorf, Stadt",0
"Burgstädt, Stadt",0
Claußnitz,0
"Döbeln, Stadt",0
Dorfchemnitz,0
Erlau,0
"Flöha, Stadt",0
"Frankenberg/Sa., Stadt",0
"Geringswalde, Stadt",0
Großhartmannsdorf,0
Großweitzschen,0
"Hartha, Stadt",0
Hartmannsdorf (Landkreis Mittelsachsen),0
Königsfeld,0
Königshain-Wiederau,0
Kriebstein,0
"Leisnig, Stadt",0
Leubsdorf,0
Lichtenberg/Erzgeb.,0
"Lunzenau, Stadt",0
"Mittweida, Stadt, Hochschulstadt",0
Mulda/Sa.,0
Neuhausen/Erzgeb.,0
Niederwiesa,0
Oberschöna,0
Rechenberg-Bienenmühle,0
"Rochlitz, Stadt",0
"Roßwein, Stadt",0
"Sayda, Stadt",0
Seelitz,0
Striegistal,0
Taura,0
"Waldheim, Stadt",0
Wechselburg,0
Weißenborn/Erzgeb.,0
Zettlitz,0
Zschaitz-Ottewig,0
Cavertitz,1
Schönwölkau,1
Mockrehna,1
"Eilenburg, Stadt",3
Wiedemar,1
"Delitzsch, Stadt",3
"Oschatz, Stadt",1
Arzberg,0
"Bad Düben, Stadt",0
Beilrode,0
"Belgern-Schildau, Stadt",0
"Dahlen, Stadt",0
Doberschütz,0
"Dommitzsch, Stadt",0
Dreiheide,0
Elsnig,0
Jesewitz,0
Krostitz,0
Laußig,0
Liebschützberg,0
Löbnitz,0
"Mügeln, Stadt",0
Naundorf,0
Rackwitz,0
"Schkeuditz, Stadt",0
"Taucha, Stadt",0
"Torgau, Stadt",0
Trossin,0
Wermsdorf,0
Zschepplin,0
"Dohna, Stadt",2
Kreischa,1
"Tharandt, Stadt",1
Klingenberg,1
"Dippoldiswalde, Stadt",2
"Altenberg, Stadt",1
"Freital, Stadt",4
"Neustadt in Sachsen, Stadt",1
"Heidenau, Stadt",1
"Bad Gottleuba-Berggießhübel, Stadt",0
"Bad Schandau, Stadt",0
Bahretal,0
Bannewitz,0
Dohma,0
Dorfhain,0
Dürrröhrsdorf-Dittersbach,0
"Glashütte, Stadt",0
Gohrisch,0
Hartmannsdorf-Reichenau,0
Hermsdorf/Erzgeb.,0
"Hohnstein, Stadt",0
"Königstein/Sächs. Schw., Stadt",0
"Liebstadt, Stadt",0
Lohmen,0
Müglitztal,0
"Pirna, Stadt",0
"Rabenau, Stadt",0
"Rathen, Kurort",0
Rathmannsdorf,0
Reinhardtsdorf-Schöna,0
Rosenthal-Bielatal,0
"Sebnitz, Stadt",0
"Stadt Wehlen, Stadt",0
"Stolpen, Stadt",0
Struppen,0
"Wilsdruff, Stadt",0
"Klingenthal, Stadt",4
"Lengenfeld, Stadt",2
"Pausa-Mühltroff, Stadt",1
"Auerbach/Vogtl., Stadt",2
"Reichenbach im Vogtland, Stadt",1
"Plauen, Stadt",1
"Adorf/Vogtl., Stadt",0
Bad Brambach,0
"Bad Elster, Stadt",0
Bergen,0
Bösenbrunn,0
Eichigt,0
Ellefeld,0
"Elsterberg, Stadt",0
"Falkenstein/Vogtl., Stadt",0
Grünbach,0
Heinsdorfergrund,0
Limbach,0
"Markneukirchen, Stadt",0
Mühlental,0
Muldenhammer,0
"Netzschkau, Stadt",0
Neuensalz,0
Neumark,0
Neustadt/Vogtl.,0
"Oelsnitz/Vogtl., Stadt",0
Pöhl,0
"Rodewisch, Stadt",0
Rosenbach/Vogtl.,0
"Schöneck/Vogtl., Stadt",0
Steinberg,0
Theuma,0
Tirpersdorf,0
"Treuen, Stadt",0
Triebel/Vogtl.,0
Weischlitz,0
Werda,0
"Glauchau, Stadt",2
"Limbach-Oberfrohna, Stadt",2
"Zwickau, Stadt",6
Bernsdorf (Landkreis Zwickau),0
Callenberg,0
"Crimmitschau, Stadt",0
Crinitzberg,0
Dennheritz,0
Fraureuth,0
Gersdorf,0
"Hartenstein, Stadt",0
Hartmannsdorf b. Kirchberg,0
Hirschfeld,0
"Hohenstein-Ernstthal, Stadt",0
"Kirchberg, Stadt",0
Langenbernsdorf,0
Langenweißbach,0
"Lichtenstein/Sa., Stadt",0
Lichtentanne,0
"Meerane, Stadt",0
Mülsen,0
Neukirchen/Pleiße,0
Niederfrohna,0
"Oberlungwitz, Stadt",0
Oberwiera,0
Reinsdorf,0
Remse,0
Schönberg,0
St. Egidien,0
"Waldenburg, Stadt",0
"Werdau, Stadt",0
"Wildenfels, Stadt",0
"Wilkau-Haßlau, Stadt",0
Dresden,36
Leipzig,39
Chemnitz,9
