Gemeinde,Neuzugänge letzten 7 Tage
Lichtenberg (Landkreis Bautzen),29
Oßling,35
Laußnitz,27
Wachau,60
Ohorn,33
Lohsa,69
Frankenthal,12
Obergurig,26
Göda,37
Königswartha,42
Großdubrau,52
Nebelschütz,14
Elsterheide,40
Spreetal,21
"Hoyerswerda, Stadt",352
Ralbitz-Rosenthal,19
Schwepnitz,27
Crostwitz,11
Hochkirch,24
Arnsdorf,52
Großnaundorf,10
"Bautzen, Stadt",399
Malschwitz,48
"Wittichenau, Stadt",59
Cunewalde,47
"Wilthen, Stadt",48
Ottendorf-Okrilla,100
"Elstra, Stadt",27
Neukirch,16
"Bischofswerda, Stadt",105
"Pulsnitz, Stadt",71
Burkau,25
Kubschütz,24
Großharthau,27
"Weißenberg, Stadt",28
Neukirch/Lausitz,44
"Lauta, Stadt",75
Steinigtwolmsdorf,25
Radibor,28
Räckelwitz,10
Puschwitz,7
"Königsbrück, Stadt",40
"Bernsdorf, Stadt (Landkreis Bautzen)",55
"Großröhrsdorf, Stadt",83
Großpostwitz/O.L.,23
Neschwitz,19
"Radeberg, Stadt",146
"Kamenz, Stadt",131
Schmölln-Putzkau,22
Panschwitz-Kuckau,14
Haselbachtal,25
Doberschau-Gaußig,26
"Schirgiswalde-Kirschau, Stadt",38
Steina,10
Rammenau,8
Sohland a. d. Spree,38
Demitz-Thumitz,13
Großrückerswalde,63
Niederdorf,22
"Jöhstadt, Stadt",34
Jahnsdorf/Erzgeb.,70
Heidersdorf,10
Zschorlau,65
Neukirchen/Erzgeb.,83
"Eibenstock, Stadt",83
"Thum, Stadt",58
"Pockau-Lengefeld, Stadt",86
Deutschneudorf,10
"Seiffen/Erzgeb., Kurort",21
Stützengrün,30
"Marienberg, Stadt",160
Drebach,48
Schönheide,40
Hohndorf,32
Sehmatal,55
"Schneeberg, Stadt",119
"Aue-Bad Schlema, Stadt",174
"Elterlein, Stadt",24
Königswalde,19
"Johanngeorgenstadt, Stadt",33
Thermalbad Wiesenbad,27
"Oelsnitz/Erzgeb., Stadt",92
Bockau,18
Gornau/Erzgeb.,30
"Stollberg/Erzgeb., Stadt",90
Gelenau/Erzgeb.,32
"Wolkenstein, Stadt",30
"Schwarzenberg/Erzgeb., Stadt",125
Mildenau,26
Burkhardtsdorf,46
Tannenberg,8
"Olbernhau, Stadt",77
"Lugau/Erzgeb., Stadt",56
"Thalheim/Erzgeb., Stadt",42
"Lauter-Bernsbach, Stadt",59
Crottendorf,26
"Ehrenfriedersdorf, Stadt",30
Raschau-Markersbach,32
Grünhainichen,21
"Zschopau, Stadt",56
Niederwürschnitz,16
Börnichen/Erzgeb.,6
Großolbersdorf,17
"Annaberg-Buchholz, Stadt",119
"Schlettau, Stadt",14
"Lößnitz, Stadt",48
"Grünhain-Beierfeld, Stadt",34
"Oberwiesenthal, Kurort, Stadt",12
"Zwönitz, Stadt",69
Bärenstein,13
Amtsberg,21
Gornsdorf,9
Breitenbrunn/Erzgeb.,23
"Scheibenberg, Stadt",9
Auerbach (Erzgebirgskreis),10
"Geyer, Stadt",9
Weißkeißel,22
Bertsdorf-Hörnitz,33
Hähnichen,18
"Bad Muskau, Stadt",50
"Neusalza-Spremberg, Stadt",39
Gablenz,19
Quitzdorf am See,14
Königshain,13
Rietschen,28
Krauschwitz i.d. O.L.,36
Markersdorf,39
Oybin,13
"Reichenbach/O.L., Stadt",46
Mittelherwigsdorf,33
Leutersdorf,32
"Löbau, Stadt",127
"Zittau, Stadt",214
Schleife,21
Hohendubrau,16
Dürrhennersdorf,8
"Niesky, Stadt",77
"Ebersbach-Neugersdorf, Stadt",94
Großschweidnitz,10
Horka,13
Olbersdorf,35
"Ostritz, Stadt",17
"Herrnhut, Stadt",44
Kodersdorf,18
Großschönau,39
Oderwitz,36
Boxberg/O.L.,31
"Weißwasser/O.L., Stadt",111
Kottmar,51
Waldhufen,17
"Görlitz, Stadt",391
"Rothenburg/O.L., Stadt",30
Schönau-Berzdorf a. d. Eigen,10
Rosenbach,10
Mücka,6
Groß Düben,6
"Seifhennersdorf, Stadt",20
Vierkirchen,9
Beiersdorf,6
"Jonsdorf, Kurort",8
"Bernstadt a. d. Eigen, Stadt",17
Oppach,12
Schöpstal,12
Neißeaue,7
Hainewalde,6
Schönbach,4
Trebendorf,3
Kreba-Neudorf,3
Lawalde,6
"Groitzsch, Stadt",121
Thallwitz,49
"Zwenkau, Stadt",120
Otterwisch,17
"Pegau, Stadt",75
"Trebsen/Mulde, Stadt",43
Lossatal,66
"Regis-Breitingen, Stadt",36
"Naunhof, Stadt",81
"Frohburg, Stadt",111
Neukieritzsch,61
"Colditz, Stadt",73
Parthenstein,31
"Grimma, Stadt",243
"Kitzscher, Stadt",44
"Geithain, Stadt",50
Bennewitz,36
"Borna, Stadt",132
Elstertrebnitz,9
Großpösna,36
"Bad Lausick, Stadt",53
Belgershain,22
"Brandis, Stadt",61
"Böhlen, Stadt",41
"Markranstädt, Stadt",86
"Wurzen, Stadt",86
Borsdorf,39
Machern,32
"Markkleeberg, Stadt",111
"Rötha, Stadt",25
Niederau,71
Käbschütztal,44
Weinböhla,161
Hirschstein,30
"Lommatzsch, Stadt",69
Klipphausen,143
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,58
"Radeburg, Stadt",97
Ebersbach (Landkreis Meißen),57
Stauchitz,39
Verwaltungsgemeinschaft Röderaue/Wülknitz,53
Thiendorf,47
Priestewitz,39
Zeithain,64
"Großenhain, Stadt",196
Verwaltungsgemeinschaft Nünchritz/Glaubitz,80
Diera-Zehren,34
Moritzburg,87
"Riesa, Stadt",290
"Meißen, Stadt",271
"Coswig, Stadt",176
"Gröditz, Stadt",59
"Radebeul, Stadt",276
"Nossen, Stadt",72
"Strehla, Stadt",11
Rechenberg-Bienenmühle,41
Oberschöna,63
Königshain-Wiederau,47
Halsbrücke,81
"Brand-Erbisdorf, Stadt",133
Claußnitz,43
Großhartmannsdorf,35
Bobritzsch-Hilbersdorf,76
"Oederan, Stadt",104
Weißenborn/Erzgeb.,31
Kriebstein,25
Eppendorf,48
"Roßwein, Stadt",87
Reinsberg,33
Seelitz,19
"Geringswalde, Stadt",47
"Großschirma, Stadt",62
Ostrau,39
"Augustusburg, Stadt",49
"Döbeln, Stadt",251
Lichtenau,75
Lichtenberg/Erzgeb.,27
Taura,23
Niederwiesa,48
Leubsdorf,31
"Hainichen, Stadt",79
Dorfchemnitz,14
Zschaitz-Ottewig,12
"Frankenberg/Sa., Stadt",125
"Frauenstein, Stadt",24
"Penig, Stadt",75
Königsfeld,12
"Burgstädt, Stadt",91
Großweitzschen,23
Rossau,29
Neuhausen/Erzgeb.,21
"Flöha, Stadt",87
"Freiberg, Stadt, Universitätsstadt",325
Mühlau,17
"Rochlitz, Stadt",44
"Mittweida, Stadt, Hochschulstadt",110
Erlau,24
Striegistal,35
Mulda/Sa.,16
"Waldheim, Stadt",58
"Hartha, Stadt",43
"Leisnig, Stadt",50
Hartmannsdorf (Landkreis Mittelsachsen),26
"Lunzenau, Stadt",23
Altmittweida,10
"Sayda, Stadt",9
Wechselburg,5
Zettlitz,1
Schönwölkau,42
Elsnig,21
Laußig,47
"Dommitzsch, Stadt",30
"Bad Düben, Stadt",97
Trossin,15
Doberschütz,48
"Dahlen, Stadt",46
"Belgern-Schildau, Stadt",79
Löbnitz,21
Dreiheide,21
Arzberg,18
Mockrehna,46
"Schkeuditz, Stadt",159
Wermsdorf,43
"Taucha, Stadt",127
"Delitzsch, Stadt",197
"Torgau, Stadt",130
Krostitz,27
Zschepplin,17
"Mügeln, Stadt",34
Jesewitz,18
"Eilenburg, Stadt",91
Liebschützberg,17
Wiedemar,30
Naundorf,12
Beilrode,21
"Oschatz, Stadt",66
Rackwitz,22
Cavertitz,9
"Liebstadt, Stadt",29
Hermsdorf/Erzgeb.,15
Dohma,37
"Hohnstein, Stadt",60
Struppen,46
"Rabenau, Stadt",64
"Bad Gottleuba-Berggießhübel, Stadt",79
"Dohna, Stadt",86
Bahretal,29
"Altenberg, Stadt",101
"Dippoldiswalde, Stadt",179
"Freital, Stadt",485
Lohmen,38
"Pirna, Stadt",466
"Stadt Wehlen, Stadt",19
Dürrröhrsdorf-Dittersbach,50
"Stolpen, Stadt",63
"Sebnitz, Stadt",98
"Glashütte, Stadt",69
Bannewitz,108
"Neustadt in Sachsen, Stadt",115
"Wilsdruff, Stadt",137
"Königstein/Sächs. Schw., Stadt",19
"Heidenau, Stadt",147
Rosenthal-Bielatal,14
Kreischa,39
Müglitztal,15
Klingenberg,49
"Bad Schandau, Stadt",24
"Tharandt, Stadt",36
Gohrisch,12
Dorfhain,7
"Rathen, Kurort",2
Reinhardtsdorf-Schöna,7
Hartmannsdorf-Reichenau,2
Rathmannsdorf,1
Triebel/Vogtl.,31
Bösenbrunn,26
Neuensalz,44
Theuma,21
"Treuen, Stadt",152
"Reichenbach im Vogtland, Stadt",382
Neumark,56
"Markneukirchen, Stadt",131
"Pausa-Mühltroff, Stadt",85
Mühlental,22
Rosenbach/Vogtl.,69
Grünbach,27
"Falkenstein/Vogtl., Stadt",125
"Auerbach/Vogtl., Stadt",286
Werda,22
Tirpersdorf,20
Weischlitz,81
Heinsdorfergrund,27
Steinberg,37
"Oelsnitz/Vogtl., Stadt",137
Bergen,13
"Plauen, Stadt",782
Ellefeld,30
Bad Brambach,20
Limbach,15
"Lengenfeld, Stadt",73
"Schöneck/Vogtl., Stadt",32
Neustadt/Vogtl.,10
Muldenhammer,30
"Elsterberg, Stadt",38
"Klingenthal, Stadt",79
"Bad Elster, Stadt",35
"Adorf/Vogtl., Stadt",46
"Netzschkau, Stadt",35
"Rodewisch, Stadt",57
Pöhl,18
Eichigt,4
Hartmannsdorf b. Kirchberg,23
Hirschfeld,18
Callenberg,73
Dennheritz,17
Langenweißbach,30
Lichtentanne,71
Langenbernsdorf,37
"Wilkau-Haßlau, Stadt",99
"Wildenfels, Stadt",34
Niederfrohna,21
"Crimmitschau, Stadt",169
Mülsen,101
Gersdorf,36
"Kirchberg, Stadt",75
Reinsdorf,67
Fraureuth,44
"Hohenstein-Ernstthal, Stadt",123
Crinitzberg,16
"Zwickau, Stadt",717
"Lichtenstein/Sa., Stadt",90
"Oberlungwitz, Stadt",47
"Limbach-Oberfrohna, Stadt",185
"Waldenburg, Stadt",30
Bernsdorf (Landkreis Zwickau),16
Remse,12
"Werdau, Stadt",149
"Glauchau, Stadt",155
"Meerane, Stadt",96
Schönberg,6
St. Egidien,22
Neukirchen/Pleiße,25
"Hartenstein, Stadt",26
Oberwiera,4
Dresden,3975
Leipzig,2373
Chemnitz,1664
