Gemeinde,Neuzugänge letzten 7 Tage
"Thum, Stadt",3
"Aue-Bad Schlema, Stadt",11
"Johanngeorgenstadt, Stadt",2
"Wolkenstein, Stadt",2
Burkhardtsdorf,3
"Oberwiesenthal, Kurort, Stadt",1
Schönheide,2
Bockau,1
"Zschopau, Stadt",4
"Pockau-Lengefeld, Stadt",3
"Thalheim/Erzgeb., Stadt",2
"Marienberg, Stadt",5
Mildenau,1
"Schneeberg, Stadt",4
Gornau/Erzgeb.,1
"Lößnitz, Stadt",2
Gelenau/Erzgeb.,1
Zschorlau,1
"Zwönitz, Stadt",2
Amtsberg,0
Auerbach (Erzgebirgskreis),0
Börnichen/Erzgeb.,0
"Geyer, Stadt",0
Gornsdorf,0
Großolbersdorf,0
Hohndorf,0
"Lugau/Erzgeb., Stadt",0
Niederdorf,0
Bertsdorf-Hörnitz,8
Großschweidnitz,4
Weißkeißel,4
"Jonsdorf, Kurort",4
Gablenz,4
Schöpstal,6
Trebendorf,2
"Ebersbach-Neugersdorf, Stadt",25
Kottmar,14
"Neusalza-Spremberg, Stadt",5
Großschönau,8
Oderwitz,7
Waldhufen,3
Dürrhennersdorf,1
Groß Düben,1
Schönbach,1
"Niesky, Stadt",8
Schleife,2
Hähnichen,1
Oybin,1
Boxberg/O.L.,3
Hainewalde,1
"Zittau, Stadt",16
Neißeaue,1
Krauschwitz i.d. O.L.,2
Leutersdorf,2
Mittelherwigsdorf,2
Lawalde,1
"Löbau, Stadt",7
"Ostritz, Stadt",1
"Weißwasser/O.L., Stadt",7
Olbersdorf,2
Kodersdorf,1
Rietschen,1
"Görlitz, Stadt",22
"Herrnhut, Stadt",2
"Seifhennersdorf, Stadt",1
"Rothenburg/O.L., Stadt",1
"Bad Muskau, Stadt",0
Beiersdorf,0
"Bernstadt a. d. Eigen, Stadt",0
Hohendubrau,0
Horka,0
Königshain,0
Kreba-Neudorf,0
Markersdorf,0
Mücka,0
Oppach,0
Quitzdorf am See,0
"Reichenbach/O.L., Stadt",0
Rosenbach,0
Schönau-Berzdorf a. d. Eigen,0
Vierkirchen,0
Elstertrebnitz,5
"Regis-Breitingen, Stadt",9
Bennewitz,11
Thallwitz,7
Lossatal,10
"Bad Lausick, Stadt",9
Neukieritzsch,7
"Colditz, Stadt",8
"Markranstädt, Stadt",14
"Wurzen, Stadt",13
"Groitzsch, Stadt",6
"Pegau, Stadt",5
"Trebsen/Mulde, Stadt",3
"Brandis, Stadt",7
"Rötha, Stadt",4
"Zwenkau, Stadt",6
"Markkleeberg, Stadt",16
"Grimma, Stadt",18
"Geithain, Stadt",4
"Frohburg, Stadt",5
"Kitzscher, Stadt",2
Großpösna,2
Borsdorf,3
"Borna, Stadt",6
Belgershain,1
Machern,2
"Naunhof, Stadt",2
"Böhlen, Stadt",1
Otterwisch,0
Parthenstein,0
"Strehla, Stadt",8
"Radeburg, Stadt",15
Stauchitz,5
Hirschstein,3
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,6
"Meißen, Stadt",36
"Großenhain, Stadt",22
Käbschütztal,3
Thiendorf,4
"Coswig, Stadt",22
Moritzburg,8
Diera-Zehren,3
Verwaltungsgemeinschaft Nünchritz/Glaubitz,7
Klipphausen,9
"Lommatzsch, Stadt",4
"Radebeul, Stadt",26
Priestewitz,2
Verwaltungsgemeinschaft Röderaue/Wülknitz,2
"Gröditz, Stadt",3
"Riesa, Stadt",12
Weinböhla,4
"Nossen, Stadt",4
Ebersbach (Landkreis Meißen),1
Zeithain,1
Niederau,0
Neuhausen/Erzgeb.,33
"Geringswalde, Stadt",13
Rechenberg-Bienenmühle,5
Altmittweida,4
Großhartmannsdorf,5
"Sayda, Stadt",3
Wechselburg,3
"Augustusburg, Stadt",7
Zschaitz-Ottewig,2
Striegistal,6
Dorfchemnitz,2
Ostrau,4
"Waldheim, Stadt",10
Großweitzschen,3
"Roßwein, Stadt",8
"Rochlitz, Stadt",6
"Flöha, Stadt",11
"Döbeln, Stadt",23
Bobritzsch-Hilbersdorf,5
Königshain-Wiederau,2
"Brand-Erbisdorf, Stadt",7
Lichtenberg/Erzgeb.,2
Königsfeld,1
"Freiberg, Stadt, Universitätsstadt",27
"Oederan, Stadt",5
Erlau,2
Oberschöna,2
Leubsdorf,2
Halsbrücke,3
"Frankenberg/Sa., Stadt",8
"Mittweida, Stadt, Hochschulstadt",7
"Lunzenau, Stadt",2
Mühlau,1
"Hainichen, Stadt",4
Hartmannsdorf (Landkreis Mittelsachsen),2
Taura,1
Niederwiesa,2
Weißenborn/Erzgeb.,1
"Burgstädt, Stadt",4
Rossau,1
"Leisnig, Stadt",2
"Penig, Stadt",2
"Hartha, Stadt",1
Claußnitz,0
Eppendorf,0
"Frauenstein, Stadt",0
"Großschirma, Stadt",0
Kriebstein,0
Lichtenau,0
Mulda/Sa.,0
Reinsberg,0
Seelitz,0
Zettlitz,0
Arzberg,24
Laußig,30
Doberschütz,27
Beilrode,18
Zschepplin,12
"Eilenburg, Stadt",44
Mockrehna,13
"Schkeuditz, Stadt",38
"Belgern-Schildau, Stadt",13
Liebschützberg,5
Trossin,2
Wermsdorf,8
"Bad Düben, Stadt",12
Elsnig,2
Jesewitz,4
"Dommitzsch, Stadt",3
"Torgau, Stadt",24
"Dahlen, Stadt",5
Schönwölkau,3
Wiedemar,6
Rackwitz,5
Naundorf,2
"Taucha, Stadt",14
"Delitzsch, Stadt",18
"Mügeln, Stadt",3
Krostitz,2
Löbnitz,1
Dreiheide,1
"Oschatz, Stadt",6
Cavertitz,0
Rathmannsdorf,4
Dorfhain,4
Gohrisch,6
Rosenthal-Bielatal,5
Reinhardtsdorf-Schöna,3
"Rabenau, Stadt",10
"Hohnstein, Stadt",7
Lohmen,6
Bahretal,4
"Glashütte, Stadt",11
"Heidenau, Stadt",27
Kreischa,7
Bannewitz,17
"Sebnitz, Stadt",14
Hermsdorf/Erzgeb.,1
"Dohna, Stadt",8
"Stadt Wehlen, Stadt",2
Struppen,3
"Neustadt in Sachsen, Stadt",14
"Freital, Stadt",43
"Stolpen, Stadt",6
"Wilsdruff, Stadt",15
Müglitztal,2
"Altenberg, Stadt",8
Hartmannsdorf-Reichenau,1
"Bad Schandau, Stadt",3
"Liebstadt, Stadt",1
"Pirna, Stadt",30
"Tharandt, Stadt",4
"Bad Gottleuba-Berggießhübel, Stadt",4
Dürrröhrsdorf-Dittersbach,3
"Dippoldiswalde, Stadt",10
Klingenberg,4
Dohma,1
"Königstein/Sächs. Schw., Stadt",1
"Rathen, Kurort",0
"Treuen, Stadt",59
Theuma,7
Steinberg,18
"Lengenfeld, Stadt",46
Neustadt/Vogtl.,6
"Elsterberg, Stadt",24
Bad Brambach,10
Tirpersdorf,7
Neuensalz,10
"Bad Elster, Stadt",16
"Falkenstein/Vogtl., Stadt",34
"Rodewisch, Stadt",27
Werda,6
"Adorf/Vogtl., Stadt",18
Ellefeld,9
"Schöneck/Vogtl., Stadt",11
Mühlental,4
"Auerbach/Vogtl., Stadt",55
"Netzschkau, Stadt",10
"Klingenthal, Stadt",18
"Oelsnitz/Vogtl., Stadt",21
Grünbach,3
"Markneukirchen, Stadt",13
"Reichenbach im Vogtland, Stadt",35
Eichigt,2
Muldenhammer,5
Pöhl,4
"Pausa-Mühltroff, Stadt",7
Bergen,1
Neumark,3
"Plauen, Stadt",64
Bösenbrunn,1
Rosenbach/Vogtl.,3
Weischlitz,4
Heinsdorfergrund,1
Limbach,0
Triebel/Vogtl.,0
Hirschfeld,2
Crinitzberg,3
Hartmannsdorf b. Kirchberg,2
Lichtentanne,8
Schönberg,1
"Kirchberg, Stadt",9
Neukirchen/Pleiße,4
Oberwiera,1
"Zwickau, Stadt",82
St. Egidien,3
"Werdau, Stadt",18
"Oberlungwitz, Stadt",5
"Wildenfels, Stadt",3
Mülsen,9
Dennheritz,1
"Hohenstein-Ernstthal, Stadt",10
"Limbach-Oberfrohna, Stadt",16
Fraureuth,3
"Meerane, Stadt",8
"Wilkau-Haßlau, Stadt",5
Niederfrohna,1
"Hartenstein, Stadt",2
"Crimmitschau, Stadt",8
Langenweißbach,1
"Glauchau, Stadt",8
"Lichtenstein/Sa., Stadt",3
"Waldenburg, Stadt",1
Reinsdorf,1
Bernsdorf (Landkreis Zwickau),0
Callenberg,0
Gersdorf,0
Langenbernsdorf,0
Remse,0
Dresden,328
Leipzig,323
Chemnitz,122
