Gemeinde,Neuzugänge letzten 7 Tage
Spreetal,2
"Wilthen, Stadt",5
Hochkirch,2
Räckelwitz,1
Neschwitz,2
Steina,1
Obergurig,1
"Kamenz, Stadt",7
Neukirch/Lausitz,2
Kubschütz,1
Schmölln-Putzkau,1
"Schirgiswalde-Kirschau, Stadt",2
Sohland a. d. Spree,2
Königswartha,1
"Lauta, Stadt",2
Cunewalde,1
"Radeberg, Stadt",4
Malschwitz,1
"Wittichenau, Stadt",1
"Bernsdorf, Stadt (Landkreis Bautzen)",1
"Pulsnitz, Stadt",1
"Bautzen, Stadt",4
"Hoyerswerda, Stadt",3
Arnsdorf,0
"Bischofswerda, Stadt",0
Burkau,0
Crostwitz,0
Demitz-Thumitz,0
Doberschau-Gaußig,0
Elsterheide,0
"Elstra, Stadt",0
Frankenthal,0
Göda,0
Großdubrau,0
Großharthau,0
Großnaundorf,0
Großpostwitz/O.L.,0
"Großröhrsdorf, Stadt",0
Haselbachtal,0
"Königsbrück, Stadt",0
Laußnitz,0
Lichtenberg (Landkreis Bautzen),0
Lohsa,0
Nebelschütz,0
Neukirch,0
Ohorn,0
Oßling,0
Ottendorf-Okrilla,0
Panschwitz-Kuckau,0
Puschwitz,0
Radibor,0
Ralbitz-Rosenthal,0
Rammenau,0
Schwepnitz,0
Steinigtwolmsdorf,0
Wachau,0
"Weißenberg, Stadt",0
Thermalbad Wiesenbad,6
"Grünhain-Beierfeld, Stadt",9
"Pockau-Lengefeld, Stadt",10
"Jöhstadt, Stadt",3
Drebach,5
Sehmatal,6
"Oelsnitz/Erzgeb., Stadt",10
Königswalde,2
Mildenau,3
"Ehrenfriedersdorf, Stadt",3
"Lauter-Bernsbach, Stadt",5
Gornau/Erzgeb.,2
Gornsdorf,1
"Wolkenstein, Stadt",2
"Lugau/Erzgeb., Stadt",4
Gelenau/Erzgeb.,2
"Scheibenberg, Stadt",1
Bockau,1
"Schwarzenberg/Erzgeb., Stadt",7
"Schlettau, Stadt",1
"Annaberg-Buchholz, Stadt",8
"Marienberg, Stadt",6
"Elterlein, Stadt",1
"Zwönitz, Stadt",4
Großrückerswalde,1
Hohndorf,1
"Johanngeorgenstadt, Stadt",1
Crottendorf,1
"Aue-Bad Schlema, Stadt",5
Raschau-Markersbach,1
Breitenbrunn/Erzgeb.,1
"Stollberg/Erzgeb., Stadt",2
"Thalheim/Erzgeb., Stadt",1
Burkhardtsdorf,1
Neukirchen/Erzgeb.,1
"Eibenstock, Stadt",1
"Lößnitz, Stadt",1
"Zschopau, Stadt",1
"Olbernhau, Stadt",1
Amtsberg,0
Auerbach (Erzgebirgskreis),0
Bärenstein,0
Börnichen/Erzgeb.,0
Deutschneudorf,0
"Geyer, Stadt",0
Großolbersdorf,0
Grünhainichen,0
Heidersdorf,0
Jahnsdorf/Erzgeb.,0
Niederdorf,0
Niederwürschnitz,0
"Oberwiesenthal, Kurort, Stadt",0
"Schneeberg, Stadt",0
Schönheide,0
"Seiffen/Erzgeb., Kurort",0
Stützengrün,0
Tannenberg,0
"Thum, Stadt",0
Zschorlau,0
Groß Düben,2
Beiersdorf,1
Oppach,2
Waldhufen,2
Gablenz,1
"Reichenbach/O.L., Stadt",3
Horka,1
Kodersdorf,1
Krauschwitz i.d. O.L.,1
Mittelherwigsdorf,1
Boxberg/O.L.,1
Kottmar,1
"Görlitz, Stadt",5
"Ebersbach-Neugersdorf, Stadt",1
"Löbau, Stadt",1
"Weißwasser/O.L., Stadt",1
"Zittau, Stadt",1
"Bad Muskau, Stadt",0
"Bernstadt a. d. Eigen, Stadt",0
Bertsdorf-Hörnitz,0
Dürrhennersdorf,0
Großschönau,0
Großschweidnitz,0
Hähnichen,0
Hainewalde,0
"Herrnhut, Stadt",0
Hohendubrau,0
"Jonsdorf, Kurort",0
Königshain,0
Kreba-Neudorf,0
Lawalde,0
Leutersdorf,0
Markersdorf,0
Mücka,0
Neißeaue,0
"Neusalza-Spremberg, Stadt",0
"Niesky, Stadt",0
Oderwitz,0
Olbersdorf,0
"Ostritz, Stadt",0
Oybin,0
Quitzdorf am See,0
Rietschen,0
Rosenbach,0
"Rothenburg/O.L., Stadt",0
Schleife,0
Schönau-Berzdorf a. d. Eigen,0
Schönbach,0
Schöpstal,0
"Seifhennersdorf, Stadt",0
Trebendorf,0
Vierkirchen,0
Weißkeißel,0
"Kitzscher, Stadt",4
"Markranstädt, Stadt",9
Thallwitz,2
"Böhlen, Stadt",2
"Trebsen/Mulde, Stadt",1
"Regis-Breitingen, Stadt",1
"Bad Lausick, Stadt",2
Großpösna,1
"Frohburg, Stadt",2
"Geithain, Stadt",1
"Wurzen, Stadt",2
"Markkleeberg, Stadt",2
Belgershain,0
Bennewitz,0
"Borna, Stadt",0
Borsdorf,0
"Brandis, Stadt",0
"Colditz, Stadt",0
Elstertrebnitz,0
"Grimma, Stadt",0
"Groitzsch, Stadt",0
Lossatal,0
Machern,0
"Naunhof, Stadt",0
Neukieritzsch,0
Otterwisch,0
Parthenstein,0
"Pegau, Stadt",0
"Rötha, Stadt",0
"Zwenkau, Stadt",0
Verwaltungsgemeinschaft Nünchritz/Glaubitz,5
"Strehla, Stadt",2
Thiendorf,2
Verwaltungsgemeinschaft Röderaue/Wülknitz,2
"Gröditz, Stadt",3
