Gemeinde,Neuzugänge letzten 7 Tage
"Adorf/Vogtl., Stadt",14
"Altenberg, Stadt",6
Altmittweida,7
Amtsberg,2
"Annaberg-Buchholz, Stadt",22
Arnsdorf,19
Arzberg,3
"Aue-Bad Schlema, Stadt",22
Auerbach (Erzgebirgskreis),7
"Auerbach/Vogtl., Stadt",35
"Augustusburg, Stadt",1
Bärenstein,2
"Böhlen, Stadt",2
Börnichen/Erzgeb.,0
Bösenbrunn,5
Bad Brambach,5
"Bad Düben, Stadt",8
"Bad Elster, Stadt",7
"Bad Gottleuba-Berggießhübel, Stadt",15
"Bad Lausick, Stadt",9
"Bad Muskau, Stadt",9
"Bad Schandau, Stadt",11
Bahretal,4
Bannewitz,7
"Bautzen, Stadt",22
Beiersdorf,0
Beilrode,6
"Belgern-Schildau, Stadt",7
Belgershain,1
Bennewitz,9
Bergen,3
Bernsdorf (Landkreis Zwickau),2
"Bernsdorf,  Stadt (Landkreis Bautzen)",3
"Bernstadt a. d. Eigen, Stadt",5
Bertsdorf-Hörnitz,5
"Bischofswerda, Stadt",7
Bobritzsch-Hilbersdorf,3
Bockau,3
"Borna, Stadt",24
Borsdorf,2
Boxberg/O.L.,8
"Brand-Erbisdorf, Stadt",0
"Brandis, Stadt",8
Breitenbrunn/Erzgeb.,8
"Burgstädt, Stadt",20
Burkau,1
Burkhardtsdorf,7
Callenberg,1
Cavertitz,4
Chemnitz,126
Claußnitz,0
"Colditz, Stadt",4
"Coswig, Stadt",9
"Crimmitschau, Stadt",7
Crinitzberg,2
Crostwitz,0
Crottendorf,2
Cunewalde,11
"Döbeln, Stadt",8
Dürrhennersdorf,1
Dürrröhrsdorf-Dittersbach,1
"Dahlen, Stadt",10
"Delitzsch, Stadt",16
Demitz-Thumitz,0
Dennheritz,1
Deutschneudorf,0
Diera-Zehren,1
"Dippoldiswalde, Stadt",23
Doberschütz,5
Doberschau-Gaußig,4
Dohma,1
"Dohna, Stadt",8
"Dommitzsch, Stadt",11
Dorfchemnitz,5
Dorfhain,3
Drebach,21
Dreiheide,2
Dresden,254
Ebersbach (Landkreis Meißen),0
"Ebersbach-Neugersdorf, Stadt",25
"Ehrenfriedersdorf, Stadt",7
"Eibenstock, Stadt",4
Eichigt,0
"Eilenburg, Stadt",30
Ellefeld,7
Elsnig,1
"Elsterberg, Stadt",13
Elsterheide,5
Elstertrebnitz,0
"Elstra, Stadt",2
"Elterlein, Stadt",1
Eppendorf,7
Erlau,0
"Falkenstein/Vogtl., Stadt",16
"Flöha, Stadt",2
"Frankenberg/Sa., Stadt",8
Frankenthal,0
"Frauenstein, Stadt",2
Fraureuth,4
"Freiberg, Stadt, Universitätsstadt",21
"Freital, Stadt",50
"Frohburg, Stadt",6
Göda,3
"Görlitz, Stadt",57
Gablenz,0
"Geithain, Stadt",3
Gelenau/Erzgeb.,5
"Geringswalde, Stadt",11
Gersdorf,0
"Geyer, Stadt",6
"Glashütte, Stadt",7
"Glauchau, Stadt",10
Gohrisch,2
Gornau/Erzgeb.,2
Gornsdorf,0
"Gröditz, Stadt",4
Grünbach,1
"Grünhain-Beierfeld, Stadt",3
Grünhainichen,3
"Grimma, Stadt",35
Groß Düben,4
Großdubrau,4
"Großenhain, Stadt",9
Großharthau,5
Großhartmannsdorf,0
Großnaundorf,0
Großolbersdorf,9
Großpösna,2
Großpostwitz/O.L.,0
"Großröhrsdorf, Stadt",9
Großrückerswalde,0
Großschönau,7
"Großschirma, Stadt",0
Großschweidnitz,3
Großweitzschen,0
"Groitzsch, Stadt",2
Hähnichen,2
Hainewalde,1
"Hainichen, Stadt",15
Halsbrücke,6
"Hartenstein, Stadt",0
"Hartha, Stadt",9
Hartmannsdorf (Landkreis Mittelsachsen),2
Hartmannsdorf b. Kirchberg,0
Hartmannsdorf-Reichenau,1
Haselbachtal,6
"Heidenau, Stadt",21
Heidersdorf,0
Heinsdorfergrund,5
Hermsdorf/Erzgeb.,2
"Herrnhut, Stadt",28
Hirschfeld,0
Hirschstein,0
Hochkirch,1
Hohendubrau,0
"Hohenstein-Ernstthal, Stadt",6
Hohndorf,7
"Hohnstein, Stadt",3
Horka,5
"Hoyerswerda, Stadt",33
"Jöhstadt, Stadt",2
Jahnsdorf/Erzgeb.,3
Jesewitz,6
"Johanngeorgenstadt, Stadt",1
"Jonsdorf, Kurort",3
Käbschütztal,5
"Königsbrück, Stadt",4
Königsfeld,3
Königshain,1
Königshain-Wiederau,0
"Königstein/Sächs. Schw., Stadt",1
Königswalde,2
Königswartha,2
"Kamenz, Stadt",9
"Kirchberg, Stadt",12
"Kitzscher, Stadt",3
Klingenberg,2
"Klingenthal, Stadt",17
Klipphausen,8
Kodersdorf,5
Kottmar,11
Krauschwitz i.d. O.L.,5
Kreba-Neudorf,3
Kreischa,6
Kriebstein,6
Krostitz,9
Kubschütz,0
"Lößnitz, Stadt",0
"Löbau, Stadt",16
Löbnitz,1
Langenbernsdorf,5
Langenweißbach,1
Laußig,3
Laußnitz,0
"Lauta, Stadt",5
"Lauter-Bernsbach, Stadt",7
Lawalde,0
Leipzig,204
"Leisnig, Stadt",8
"Lengenfeld, Stadt",5
Leubsdorf,3
Leutersdorf,3
Lichtenau,2
Lichtenberg (Landkreis Bautzen),4
Lichtenberg/Erzgeb.,2
"Lichtenstein/Sa., Stadt",11
Lichtentanne,2
Liebschützberg,5
"Liebstadt, Stadt",2
Limbach,2
"Limbach-Oberfrohna, Stadt",11
Lohmen,1
Lohsa,5
"Lommatzsch, Stadt",1
Lossatal,4
"Lugau/Erzgeb., Stadt",16
"Lunzenau, Stadt",2
Mücka,0
"Mügeln, Stadt",15
Müglitztal,1
Mühlau,5
Mühlental,3
Mülsen,0
Machern,5
Malschwitz,3
"Marienberg, Stadt",16
Markersdorf,3
"Markkleeberg, Stadt",24
"Markneukirchen, Stadt",6
"Markranstädt, Stadt",33
"Meerane, Stadt",2
"Meißen, Stadt",10
Mildenau,2
Mittelherwigsdorf,3
"Mittweida, Stadt, Hochschulstadt",18
Mockrehna,8
Moritzburg,5
Mulda/Sa.,2
Muldenhammer,1
Naundorf,6
"Naunhof, Stadt",3
Nebelschütz,0
Neißeaue,3
Neschwitz,2
"Netzschkau, Stadt",7
Neuensalz,6
Neuhausen/Erzgeb.,1
Neukieritzsch,4
Neukirch,0
Neukirch/Lausitz,5
Neukirchen/Erzgeb.,9
Neukirchen/Pleiße,0
Neumark,0
"Neusalza-Spremberg, Stadt",4
"Neustadt in Sachsen, Stadt",21
Neustadt/Vogtl.,2
Niederau,2
Niederdorf,0
Niederfrohna,1
Niederwürschnitz,2
Niederwiesa,4
"Niesky, Stadt",5
"Nossen, Stadt",6
Oßling,1
Obergurig,1
"Oberlungwitz, Stadt",1
Oberschöna,2
Oberwiera,0
"Oberwiesenthal, Kurort, Stadt",0
Oderwitz,10
"Oederan, Stadt",3
"Oelsnitz/Erzgeb., Stadt",18
"Oelsnitz/Vogtl., Stadt",17
Ohorn,1
"Olbernhau, Stadt",8
Olbersdorf,8
Oppach,1
"Oschatz, Stadt",14
Ostrau,0
"Ostritz, Stadt",4
Ottendorf-Okrilla,9
Otterwisch,1
Oybin,0
Pöhl,1
Panschwitz-Kuckau,2
Parthenstein,0
"Pausa-Mühltroff, Stadt",2
"Pegau, Stadt",28
"Penig, Stadt",6
"Pirna, Stadt",26
"Plauen, Stadt",68
"Pockau-Lengefeld, Stadt",7
Priestewitz,0
"Pulsnitz, Stadt",6
Puschwitz,0
Quitzdorf am See,2
Räckelwitz,1
"Rötha, Stadt",10
"Rabenau, Stadt",2
Rackwitz,3
"Radeberg, Stadt",13
"Radebeul, Stadt",22
"Radeburg, Stadt",4
Radibor,0
Ralbitz-Rosenthal,0
Rammenau,2
Raschau-Markersbach,10
"Rathen, Kurort",1
Rathmannsdorf,0
Rechenberg-Bienenmühle,4
