Gemeinde,Neuzugänge letzten 7 Tage
Schmölln-Putzkau,47
Obergurig,31
Laußnitz,27
Großdubrau,61
Radibor,45
Frankenthal,13
"Elstra, Stadt",38
Nebelschütz,16
Großharthau,38
Großnaundorf,12
Malschwitz,58
Ohorn,30
"Bautzen, Stadt",457
Lichtenberg (Landkreis Bautzen),20
Doberschau-Gaußig,49
Hochkirch,26
Steinigtwolmsdorf,32
Burkau,29
Ottendorf-Okrilla,110
"Lauta, Stadt",90
Spreetal,20
"Radeberg, Stadt",200
Göda,32
Räckelwitz,12
"Großröhrsdorf, Stadt",100
Puschwitz,8
Lohsa,52
Neukirch/Lausitz,48
"Bischofswerda, Stadt",106
Wachau,42
Königswartha,33
"Königsbrück, Stadt",44
"Hoyerswerda, Stadt",300
Cunewalde,43
Oßling,21
Großpostwitz/O.L.,25
Steina,15
Arnsdorf,43
"Wilthen, Stadt",41
Schwepnitz,21
"Wittichenau, Stadt",48
Neschwitz,20
"Kamenz, Stadt",136
"Schirgiswalde-Kirschau, Stadt",48
Crostwitz,8
"Pulsnitz, Stadt",57
Ralbitz-Rosenthal,13
"Bernsdorf, Stadt (Landkreis Bautzen)",47
Elsterheide,25
Kubschütz,18
Haselbachtal,28
Demitz-Thumitz,18
Rammenau,9
"Weißenberg, Stadt",17
Neukirch,9
Sohland a. d. Spree,27
Panschwitz-Kuckau,7
Großrückerswalde,92
"Seiffen/Erzgeb., Kurort",49
Niederdorf,28
"Eibenstock, Stadt",130
Sehmatal,114
Jahnsdorf/Erzgeb.,94
Crottendorf,68
Auerbach (Erzgebirgskreis),40
Deutschneudorf,16
"Pockau-Lengefeld, Stadt",124
Börnichen/Erzgeb.,16
Drebach,83
"Jöhstadt, Stadt",41
Schönheide,68
Zschorlau,81
Bockau,34
Mildenau,52
Burkhardtsdorf,86
"Marienberg, Stadt",234
Heidersdorf,11
"Scheibenberg, Stadt",28
"Wolkenstein, Stadt",53
Königswalde,30
Breitenbrunn/Erzgeb.,69
"Olbernhau, Stadt",139
Stützengrün,39
"Schwarzenberg/Erzgeb., Stadt",203
Thermalbad Wiesenbad,40
"Thum, Stadt",60
