Gemeinde,Neuzugänge letzten 7 Tage
Frankenthal,5
Neukirch,7
Nebelschütz,5
Cunewalde,15
Doberschau-Gaußig,13
Lichtenberg (Landkreis Bautzen),5
"Pulsnitz, Stadt",21
Großharthau,8
"Radeberg, Stadt",45
Radibor,6
Elsterheide,6
Göda,5
Neschwitz,4
Haselbachtal,6
Malschwitz,7
Hochkirch,3
"Bautzen, Stadt",50
"Schirgiswalde-Kirschau, Stadt",8
Ohorn,3
Wachau,5
Burkau,3
"Lauta, Stadt",9
"Weißenberg, Stadt",3
Großdubrau,4
Sohland a. d. Spree,6
Oßling,2
Schwepnitz,2
Ottendorf-Okrilla,8
Rammenau,1
"Elstra, Stadt",2
Großpostwitz/O.L.,2
Schmölln-Putzkau,2
Neukirch/Lausitz,3
Arnsdorf,3
Steina,1
Ralbitz-Rosenthal,1
Laußnitz,1
"Großröhrsdorf, Stadt",4
Kubschütz,1
Lohsa,2
"Hoyerswerda, Stadt",10
"Königsbrück, Stadt",1
"Wilthen, Stadt",1
"Bischofswerda, Stadt",2
"Kamenz, Stadt",3
"Bernsdorf, Stadt (Landkreis Bautzen)",0
Crostwitz,0
Demitz-Thumitz,0
Großnaundorf,0
Königswartha,0
Obergurig,0
Panschwitz-Kuckau,0
Puschwitz,0
Räckelwitz,0
Spreetal,0
Steinigtwolmsdorf,0
"Wittichenau, Stadt",0
Sehmatal,28
Drebach,17
Thermalbad Wiesenbad,9
"Aue-Bad Schlema, Stadt",52
Niederdorf,3
"Jöhstadt, Stadt",5
"Thalheim/Erzgeb., Stadt",11
Königswalde,4
"Lößnitz, Stadt",14
"Zwönitz, Stadt",20
"Marienberg, Stadt",28
Raschau-Markersbach,8
"Wolkenstein, Stadt",6
Zschorlau,8
"Eibenstock, Stadt",11
"Stollberg/Erzgeb., Stadt",17
"Annaberg-Buchholz, Stadt",29
"Schwarzenberg/Erzgeb., Stadt",24
"Schneeberg, Stadt",19
Heidersdorf,1
"Oelsnitz/Erzgeb., Stadt",14
"Zschopau, Stadt",11
Gelenau/Erzgeb.,5
Neukirchen/Erzgeb.,8
Breitenbrunn/Erzgeb.,5
"Oberwiesenthal, Kurort, Stadt",2
"Lauter-Bernsbach, Stadt",8
Tannenberg,1
Bärenstein,2
"Ehrenfriedersdorf, Stadt",4
"Olbernhau, Stadt",9
"Lugau/Erzgeb., Stadt",6
"Grünhain-Beierfeld, Stadt",4
Burkhardtsdorf,4
Grünhainichen,2
"Thum, Stadt",3
"Geyer, Stadt",2
Jahnsdorf/Erzgeb.,3
"Pockau-Lengefeld, Stadt",4
Crottendorf,2
"Seiffen/Erzgeb., Kurort",1
Großolbersdorf,1
"Elterlein, Stadt",1
Großrückerswalde,1
Mildenau,1
Gornau/Erzgeb.,1
"Johanngeorgenstadt, Stadt",1
Amtsberg,0
Auerbach (Erzgebirgskreis),0
Bockau,0
Börnichen/Erzgeb.,0
Deutschneudorf,0
Gornsdorf,0
Hohndorf,0
Niederwürschnitz,0
"Scheibenberg, Stadt",0
"Schlettau, Stadt",0
Schönheide,0
Stützengrün,0
Oppach,20
Beiersdorf,9
Schönbach,7
Neißeaue,10
Großschweidnitz,5
"Neusalza-Spremberg, Stadt",11
Lawalde,6
Leutersdorf,11
"Seifhennersdorf, Stadt",10
Kottmar,18
Großschönau,9
Hohendubrau,3
Bertsdorf-Hörnitz,3
Rosenbach,2
Gablenz,2
Schöpstal,3
Oderwitz,6
Dürrhennersdorf,1
"Löbau, Stadt",14
"Ebersbach-Neugersdorf, Stadt",10
"Reichenbach/O.L., Stadt",4
Quitzdorf am See,1
Boxberg/O.L.,3
"Zittau, Stadt",17
Horka,1
"Herrnhut, Stadt",3
"Görlitz, Stadt",27
"Ostritz, Stadt",1
Kodersdorf,1
Waldhufen,1
"Weißwasser/O.L., Stadt",5
"Bernstadt a. d. Eigen, Stadt",1
Krauschwitz i.d. O.L.,1
Mittelherwigsdorf,1
Markersdorf,1
"Niesky, Stadt",2
"Bad Muskau, Stadt",0
Groß Düben,0
Hähnichen,0
Hainewalde,0
"Jonsdorf, Kurort",0
Königshain,0
Kreba-Neudorf,0
Mücka,0
Olbersdorf,0
Oybin,0
Rietschen,0
"Rothenburg/O.L., Stadt",0
Schleife,0
Schönau-Berzdorf a. d. Eigen,0
Trebendorf,0
Vierkirchen,0
Weißkeißel,0
Elstertrebnitz,10
"Colditz, Stadt",27
"Pegau, Stadt",16
"Naunhof, Stadt",13
"Grimma, Stadt",38
Bennewitz,6
"Zwenkau, Stadt",11
"Geithain, Stadt",7
"Borna, Stadt",16
Machern,5
Otterwisch,1
"Brandis, Stadt",6
"Böhlen, Stadt",4
"Trebsen/Mulde, Stadt",2
"Groitzsch, Stadt",4
"Regis-Breitingen, Stadt",2
"Frohburg, Stadt",6
"Markkleeberg, Stadt",11
Neukieritzsch,3
"Wurzen, Stadt",6
"Rötha, Stadt",2
Parthenstein,1
Thallwitz,1
"Bad Lausick, Stadt",2
Lossatal,1
Belgershain,0
Borsdorf,0
Großpösna,0
"Kitzscher, Stadt",0
"Markranstädt, Stadt",0
Hirschstein,4
Weinböhla,18
Zeithain,7
Ebersbach (Landkreis Meißen),5
"Lommatzsch, Stadt",4
"Radebeul, Stadt",26
Diera-Zehren,2
"Radeburg, Stadt",4
Klipphausen,5
"Nossen, Stadt",5
"Großenhain, Stadt",8
"Coswig, Stadt",9
"Riesa, Stadt",12
Stauchitz,1
"Strehla, Stadt",1
Niederau,1
Moritzburg,2
"Meißen, Stadt",6
"Gröditz, Stadt",1
Verwaltungsgemeinschaft Nünchritz/Glaubitz,1
Käbschütztal,0
Priestewitz,0
Verwaltungsgemeinschaft Röderaue/Wülknitz,0
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,0
Thiendorf,0
Weißenborn/Erzgeb.,33
Lichtenberg/Erzgeb.,35
Oberschöna,21
"Frauenstein, Stadt",12
Dorfchemnitz,5
"Großschirma, Stadt",16
"Brand-Erbisdorf, Stadt",25
Großhartmannsdorf,6
"Sayda, Stadt",4
Seelitz,3
Reinsberg,5
Bobritzsch-Hilbersdorf,10
Eppendorf,7
"Freiberg, Stadt, Universitätsstadt",68
"Lunzenau, Stadt",7
Mulda/Sa.,4
Königsfeld,2
Erlau,4
"Mittweida, Stadt, Hochschulstadt",17
Wechselburg,2
Rechenberg-Bienenmühle,2
"Rochlitz, Stadt",6
Kriebstein,2
"Oederan, Stadt",7
"Hainichen, Stadt",7
"Penig, Stadt",7
Königshain-Wiederau,2
Zschaitz-Ottewig,1
"Hartha, Stadt",5
"Frankenberg/Sa., Stadt",10
"Geringswalde, Stadt",3
Niederwiesa,3
Halsbrücke,3
"Döbeln, Stadt",13
"Burgstädt, Stadt",5
Mühlau,1
Taura,1
Lichtenau,3
Neuhausen/Erzgeb.,1
"Waldheim, Stadt",3
Rossau,1
Ostrau,1
"Augustusburg, Stadt",1
Striegistal,1
"Flöha, Stadt",2
"Roßwein, Stadt",1
