Gemeinde,Neuzugänge letzten 7 Tage
Tirpersdorf,8
Bösenbrunn,5
Rosenbach/Vogtl.,17
Eichigt,4
Steinberg,9
Weischlitz,19
Neustadt/Vogtl.,3
"Treuen, Stadt",24
"Plauen, Stadt",195
"Elsterberg, Stadt",11
"Pausa-Mühltroff, Stadt",13
Heinsdorfergrund,5
"Falkenstein/Vogtl., Stadt",20
Triebel/Vogtl.,3
Grünbach,4
"Auerbach/Vogtl., Stadt",44
"Oelsnitz/Vogtl., Stadt",24
Bad Brambach,4
"Markneukirchen, Stadt",16
Bergen,2
Neumark,6
Pöhl,4
"Rodewisch, Stadt",10
"Adorf/Vogtl., Stadt",7
"Klingenthal, Stadt",11
Muldenhammer,4
"Reichenbach im Vogtland, Stadt",26
"Lengenfeld, Stadt",9
Ellefeld,3
Theuma,1
"Bad Elster, Stadt",3
Mühlental,1
"Netzschkau, Stadt",3
Limbach,1
Werda,1
Neuensalz,1
"Oberlungwitz, Stadt",50
Oberwiera,7
"Limbach-Oberfrohna, Stadt",146
Mülsen,55
Hartmannsdorf b. Kirchberg,6
"Hohenstein-Ernstthal, Stadt",61
Crinitzberg,7
Callenberg,18
Reinsdorf,27
Langenweißbach,9
St. Egidien,11
Bernsdorf (Landkreis Zwickau),7
"Lichtenstein/Sa., Stadt",35
"Wilkau-Haßlau, Stadt",30
Gersdorf,12
"Zwickau, Stadt",261
Niederfrohna,6
"Hartenstein, Stadt",12
"Wildenfels, Stadt",9
"Kirchberg, Stadt",20
"Crimmitschau, Stadt",44
"Werdau, Stadt",49
"Glauchau, Stadt",51
Lichtentanne,13
"Waldenburg, Stadt",8
Langenbernsdorf,7
"Meerane, Stadt",27
Dennheritz,2
Neukirchen/Pleiße,5
Fraureuth,6
Remse,1
Hirschfeld,0
Schönberg,0
Dresden,798
Leipzig,676
Chemnitz,654
