Gemeinde,Neuzugänge letzten 7 Tage
"Elstra, Stadt",67.0
Ralbitz-Rosenthal,42.0
Laußnitz,44.0
Schmölln-Putzkau,67.0
Arnsdorf,98.0
Großpostwitz/O.L.,52.0
Ohorn,45.0
Malschwitz,84.0
"Wittichenau, Stadt",102.0
Räckelwitz,20.0
Frankenthal,16.0
Steina,29.0
Neukirch/Lausitz,83.0
Panschwitz-Kuckau,35.0
Neschwitz,40.0
Obergurig,34.0
Radibor,51.0
Ottendorf-Okrilla,160.0
Nebelschütz,19.0
Wachau,65.0
Elsterheide,52.0
Großharthau,43.0
"Pulsnitz, Stadt",109.0
Königswartha,50.0
"Königsbrück, Stadt",67.0
Burkau,38.0
"Bautzen, Stadt",550.0
Steinigtwolmsdorf,40.0
Rammenau,19.0
Großdubrau,59.0
"Lauta, Stadt",112.0
"Hoyerswerda, Stadt",426.0
Schwepnitz,33.0
Göda,40.0
"Großröhrsdorf, Stadt",128.0
"Radeberg, Stadt",244.0
Hochkirch,29.0
Crostwitz,13.0
"Bischofswerda, Stadt",135.0
Cunewalde,56.0
Lohsa,62.0
Oßling,27.0
"Kamenz, Stadt",204.0
Puschwitz,9.0
Doberschau-Gaußig,46.0
Kubschütz,27.0
"Schirgiswalde-Kirschau, Stadt",64.0
Demitz-Thumitz,27.0
Spreetal,18.0
Haselbachtal,38.0
"Bernsdorf, Stadt (Landkreis Bautzen)",59.0
Neukirch,15.0
Sohland a. d. Spree,59.0
"Weißenberg, Stadt",27.0
Großnaundorf,8.0
Lichtenberg (Landkreis Bautzen),12.0
"Wilthen, Stadt",30.0
Bockau,80.0
Grünhainichen,87.0
Stützengrün,75.0
"Pockau-Lengefeld, Stadt",181.0
"Eibenstock, Stadt",172.0
Breitenbrunn/Erzgeb.,122.0
Mildenau,81.0
Heidersdorf,18.0
"Lauter-Bernsbach, Stadt",196.0
Großrückerswalde,74.0
Schönheide,93.0
Gornsdorf,40.0
Burkhardtsdorf,125.0
Börnichen/Erzgeb.,20.0
Raschau-Markersbach,101.0
Sehmatal,126.0
"Schlettau, Stadt",47.0
Bärenstein,45.0
Thermalbad Wiesenbad,63.0
"Aue-Bad Schlema, Stadt",392.0
"Zwönitz, Stadt",225.0
"Seiffen/Erzgeb., Kurort",39.0
"Olbernhau, Stadt",195.0
Amtsberg,66.0
"Schwarzenberg/Erzgeb., Stadt",288.0
Deutschneudorf,17.0
Zschorlau,90.0
Crottendorf,68.0
Neukirchen/Erzgeb.,118.0
Drebach,85.0
Tannenberg,18.0
"Lugau/Erzgeb., Stadt",130.0
Gornau/Erzgeb.,61.0
Jahnsdorf/Erzgeb.,88.0
"Marienberg, Stadt",267.0
Großolbersdorf,44.0
"Stollberg/Erzgeb., Stadt",179.0
Königswalde,35.0
"Schneeberg, Stadt",215.0
"Scheibenberg, Stadt",32.0
"Oelsnitz/Erzgeb., Stadt",171.0
Hohndorf,54.0
"Annaberg-Buchholz, Stadt",293.0
"Jöhstadt, Stadt",38.0
"Geyer, Stadt",49.0
Auerbach (Erzgebirgskreis),35.0
"Elterlein, Stadt",38.0
Gelenau/Erzgeb.,56.0
"Grünhain-Beierfeld, Stadt",76.0
"Zschopau, Stadt",116.0
Niederdorf,17.0
"Lößnitz, Stadt",94.0
"Wolkenstein, Stadt",45.0
"Thum, Stadt",58.0
"Ehrenfriedersdorf, Stadt",52.0
Niederwürschnitz,26.0
"Thalheim/Erzgeb., Stadt",49.0
"Johanngeorgenstadt, Stadt",27.0
"Oberwiesenthal, Kurort, Stadt",9.0
Königshain,29.0
Trebendorf,20.0
Bertsdorf-Hörnitz,41.0
Neißeaue,32.0
Beiersdorf,20.0
Schönbach,17.0
Oybin,20.0
Rosenbach,23.0
Schöpstal,35.0
"Zittau, Stadt",353.0
Oderwitz,69.0
Vierkirchen,23.0
Hainewalde,21.0
"Ebersbach-Neugersdorf, Stadt",160.0
Waldhufen,33.0
Markersdorf,53.0
"Görlitz, Stadt",752.0
Leutersdorf,46.0
Groß Düben,14.0
"Reichenbach/O.L., Stadt",62.0
Horka,21.0
Dürrhennersdorf,12.0
"Herrnhut, Stadt",70.0
Kodersdorf,28.0
Kottmar,84.0
"Löbau, Stadt",168.0
Schleife,28.0
Großschönau,61.0
Hähnichen,14.0
"Niesky, Stadt",103.0
Krauschwitz i.d. O.L.,37.0
Hohendubrau,20.0
Gablenz,17.0
"Rothenburg/O.L., Stadt",46.0
Oppach,24.0
Schönau-Berzdorf a. d. Eigen,15.0
Rietschen,25.0
Lawalde,17.0
"Neusalza-Spremberg, Stadt",30.0
Quitzdorf am See,11.0
Weißkeißel,11.0
Großschweidnitz,11.0
Boxberg/O.L.,36.0
Kreba-Neudorf,7.0
"Weißwasser/O.L., Stadt",122.0
Olbersdorf,34.0
"Jonsdorf, Kurort",11.0
Mittelherwigsdorf,26.0
"Seifhennersdorf, Stadt",24.0
"Bad Muskau, Stadt",23.0
"Bernstadt a. d. Eigen, Stadt",18.0
Mücka,4.0
"Ostritz, Stadt",9.0
Otterwisch,42.0
Elstertrebnitz,28.0
"Frohburg, Stadt",264.0
"Regis-Breitingen, Stadt",78.0
"Colditz, Stadt",156.0
Parthenstein,64.0
"Bad Lausick, Stadt",143.0
"Geithain, Stadt",116.0
Thallwitz,60.0
Großpösna,90.0
"Kitzscher, Stadt",85.0
"Trebsen/Mulde, Stadt",62.0
Belgershain,55.0
"Brandis, Stadt",154.0
"Grimma, Stadt",445.0
"Wurzen, Stadt",255.0
Lossatal,91.0
"Groitzsch, Stadt",109.0
Borsdorf,115.0
Neukieritzsch,95.0
"Naunhof, Stadt",120.0
"Borna, Stadt",260.0
"Böhlen, Stadt",80.0
