Gemeinde,Neuzugänge letzten 7 Tage
Niederwiesa,27
Kriebstein,8
Dreiheide,75
Mockrehna,141
Beilrode,95
Naundorf,42
"Belgern-Schildau, Stadt",144
Arzberg,32
Cavertitz,37
"Torgau, Stadt",305
Rackwitz,82
Wermsdorf,79
Elsnig,19
Doberschütz,52
Schönwölkau,32
Trossin,15
Wiedemar,61
"Dommitzsch, Stadt",24
Zschepplin,26
"Dahlen, Stadt",37
"Bad Düben, Stadt",68
"Eilenburg, Stadt",135
Laußig,30
Krostitz,34
Liebschützberg,24
"Oschatz, Stadt",112
"Mügeln, Stadt",40
"Taucha, Stadt",105
"Schkeuditz, Stadt",107
Jesewitz,16
"Delitzsch, Stadt",126
Löbnitz,8
"Rathen, Kurort",14
Hartmannsdorf-Reichenau,31
Hermsdorf/Erzgeb.,23
Lohmen,91
Bahretal,60
Gohrisch,46
"Stolpen, Stadt",139
Dohma,47
"Wilsdruff, Stadt",344
"Stadt Wehlen, Stadt",37
Dürrröhrsdorf-Dittersbach,101
Müglitztal,42
Reinhardtsdorf-Schöna,28
"Hohnstein, Stadt",68
"Bad Gottleuba-Berggießhübel, Stadt",111
Kreischa,91
Klingenberg,127
"Sebnitz, Stadt",169
Rathmannsdorf,16
Dorfhain,19
"Altenberg, Stadt",139
"Dohna, Stadt",109
"Bad Schandau, Stadt",60
"Glashütte, Stadt",116
"Tharandt, Stadt",91
Bannewitz,188
"Rabenau, Stadt",74
"Freital, Stadt",647
Struppen,41
"Liebstadt, Stadt",20
"Königstein/Sächs. Schw., Stadt",32
"Neustadt in Sachsen, Stadt",182
"Dippoldiswalde, Stadt",214
"Pirna, Stadt",557
"Heidenau, Stadt",241
Rosenthal-Bielatal,22
Eichigt,35
Neumark,85
Triebel/Vogtl.,31
Muldenhammer,75
Rosenbach/Vogtl.,78
"Auerbach/Vogtl., Stadt",280
Bergen,14
Ellefeld,32
"Bad Elster, Stadt",46
"Rodewisch, Stadt",79
"Pausa-Mühltroff, Stadt",59
"Plauen, Stadt",766
Mühlental,15
Pöhl,29
"Oelsnitz/Vogtl., Stadt",115
Heinsdorfergrund,22
Neuensalz,23
Steinberg,30
Theuma,11
"Adorf/Vogtl., Stadt",52
Weischlitz,62
"Falkenstein/Vogtl., Stadt",84
"Netzschkau, Stadt",39
Limbach,14
Bösenbrunn,11
"Treuen, Stadt",74
Neustadt/Vogtl.,9
"Elsterberg, Stadt",35
"Schöneck/Vogtl., Stadt",27
"Lengenfeld, Stadt",61
"Reichenbach im Vogtland, Stadt",156
"Markneukirchen, Stadt",55
Werda,11
Bad Brambach,13
"Klingenthal, Stadt",55
Grünbach,11
Tirpersdorf,8
Schönberg,29
"Wildenfels, Stadt",102
Bernsdorf (Landkreis Zwickau),56
St. Egidien,73
Oberwiera,22
"Hartenstein, Stadt",96
Gersdorf,78
"Kirchberg, Stadt",152
Fraureuth,90
Niederfrohna,39
Dennheritz,22
Lichtentanne,100
Remse,26
Mülsen,167
"Glauchau, Stadt",322
Callenberg,71
"Limbach-Oberfrohna, Stadt",340
"Waldenburg, Stadt",57
Langenbernsdorf,50
Hirschfeld,15
Langenweißbach,32
"Meerane, Stadt",180
"Wilkau-Haßlau, Stadt",121
"Hohenstein-Ernstthal, Stadt",179
"Lichtenstein/Sa., Stadt",138
"Crimmitschau, Stadt",225
Neukirchen/Pleiße,47
Hartmannsdorf b. Kirchberg,16
"Oberlungwitz, Stadt",69
"Werdau, Stadt",214
Crinitzberg,19
Reinsdorf,75
"Zwickau, Stadt",814
Dresden,2485
Leipzig,4064
Chemnitz,2221
