Gemeinde,Neuzugänge letzten 7 Tage
Arnsdorf,41
Spreetal,14
Schwepnitz,16
Burkau,16
Laußnitz,11
"Großröhrsdorf, Stadt",56
Haselbachtal,20
"Weißenberg, Stadt",15
Elsterheide,16
Lichtenberg (Landkreis Bautzen),7
Wachau,18
Radibor,12
Lohsa,19
Hochkirch,8
"Lauta, Stadt",27
Ohorn,8
"Bischofswerda, Stadt",33
"Wittichenau, Stadt",17
"Radeberg, Stadt",55
Königswartha,10
"Hoyerswerda, Stadt",92
"Pulsnitz, Stadt",21
Göda,8
Ottendorf-Okrilla,26
Malschwitz,12
"Bernsdorf, Stadt (Landkreis Bautzen)",16
Puschwitz,2
Nebelschütz,3
Großharthau,7
Kubschütz,6
Schmölln-Putzkau,7
Rammenau,3
Großpostwitz/O.L.,6
Doberschau-Gaußig,9
Großdubrau,9
Obergurig,4
"Wilthen, Stadt",9
Demitz-Thumitz,5
Neukirch,3
"Elstra, Stadt",5
"Bautzen, Stadt",69
Steina,3
Steinigtwolmsdorf,5
Oßling,4
Cunewalde,7
"Kamenz, Stadt",26
"Schirgiswalde-Kirschau, Stadt",9
Frankenthal,1
"Königsbrück, Stadt",5
Sohland a. d. Spree,7
Neukirch/Lausitz,5
Panschwitz-Kuckau,2
Räckelwitz,1
Neschwitz,1
Crostwitz,0
Großnaundorf,0
Ralbitz-Rosenthal,0
Heidersdorf,4
"Jöhstadt, Stadt",12
Mildenau,14
Gornau/Erzgeb.,14
"Ehrenfriedersdorf, Stadt",17
Bockau,8
"Eibenstock, Stadt",23
"Lugau/Erzgeb., Stadt",25
"Schneeberg, Stadt",41
"Elterlein, Stadt",8
Großrückerswalde,9
Gornsdorf,5
Bärenstein,6
Burkhardtsdorf,15
"Wolkenstein, Stadt",9
"Pockau-Lengefeld, Stadt",17
Stützengrün,7
Auerbach (Erzgebirgskreis),5
Börnichen/Erzgeb.,2
Niederwürschnitz,5
"Seiffen/Erzgeb., Kurort",4
Königswalde,4
"Lößnitz, Stadt",14
"Oelsnitz/Erzgeb., Stadt",19
"Thalheim/Erzgeb., Stadt",10
"Zwönitz, Stadt",19
Niederdorf,2
Hohndorf,5
Raschau-Markersbach,7
Drebach,7
"Zschopau, Stadt",12
"Stollberg/Erzgeb., Stadt",15
"Olbernhau, Stadt",14
"Aue-Bad Schlema, Stadt",26
Thermalbad Wiesenbad,4
"Thum, Stadt",6
"Annaberg-Buchholz, Stadt",23
Schönheide,5
"Marienberg, Stadt",19
Neukirchen/Erzgeb.,8
Deutschneudorf,1
"Schwarzenberg/Erzgeb., Stadt",16
Breitenbrunn/Erzgeb.,5
"Oberwiesenthal, Kurort, Stadt",2
Jahnsdorf/Erzgeb.,5
Amtsberg,3
"Johanngeorgenstadt, Stadt",3
Großolbersdorf,2
"Grünhain-Beierfeld, Stadt",4
Sehmatal,4
Grünhainichen,2
Zschorlau,3
Crottendorf,2
Gelenau/Erzgeb.,2
