Gemeinde,Neuzugänge letzten 7 Tage
Großdubrau,78
Obergurig,38
Großnaundorf,16
Frankenthal,15
Spreetal,30
Großharthau,44
Laußnitz,28
Ohorn,37
Lichtenberg (Landkreis Bautzen),25
Radibor,47
Schmölln-Putzkau,44
Lohsa,76
Hochkirch,33
Burkau,38
Königswartha,48
Oßling,31
Göda,41
"Lauta, Stadt",110
"Elstra, Stadt",36
Wachau,56
Steinigtwolmsdorf,36
Cunewalde,58
Ottendorf-Okrilla,124
"Bautzen, Stadt",462
"Wittichenau, Stadt",69
Großpostwitz/O.L.,33
Malschwitz,55
Crostwitz,12
Arnsdorf,56
Schwepnitz,28
"Hoyerswerda, Stadt",351
Doberschau-Gaußig,46
"Wilthen, Stadt",52
"Großröhrsdorf, Stadt",106
Steina,18
"Radeberg, Stadt",202
"Pulsnitz, Stadt",80
Kubschütz,27
"Bischofswerda, Stadt",111
Nebelschütz,12
Ralbitz-Rosenthal,17
"Kamenz, Stadt",168
"Königsbrück, Stadt",43
Elsterheide,31
"Bernsdorf, Stadt (Landkreis Bautzen)",56
Puschwitz,7
Neukirch/Lausitz,42
Neschwitz,21
Demitz-Thumitz,22
Räckelwitz,9
Haselbachtal,31
"Schirgiswalde-Kirschau, Stadt",41
Rammenau,9
"Weißenberg, Stadt",20
Panschwitz-Kuckau,13
Neukirch,10
Sohland a. d. Spree,38
Großrückerswalde,102
Niederdorf,30
"Seiffen/Erzgeb., Kurort",43
Jahnsdorf/Erzgeb.,108
Heidersdorf,13
"Jöhstadt, Stadt",41
"Marienberg, Stadt",251
Deutschneudorf,14
Zschorlau,73
"Thum, Stadt",69
Sehmatal,86
Crottendorf,53
"Eibenstock, Stadt",95
Bockau,29
Thermalbad Wiesenbad,41
"Pockau-Lengefeld, Stadt",94
Gornsdorf,23
Auerbach (Erzgebirgskreis),28
Hohndorf,40
Mildenau,39
Neukirchen/Erzgeb.,80
"Olbernhau, Stadt",120
"Wolkenstein, Stadt",43
Drebach,56
"Grünhain-Beierfeld, Stadt",63
Raschau-Markersbach,54
Königswalde,24
"Elterlein, Stadt",30
"Schwarzenberg/Erzgeb., Stadt",173
"Schlettau, Stadt",25
Stützengrün,33
"Lauter-Bernsbach, Stadt",91
Niederwürschnitz,26
"Oelsnitz/Erzgeb., Stadt",108
Gelenau/Erzgeb.,40
Schönheide,40
Burkhardtsdorf,56
Breitenbrunn/Erzgeb.,47
"Aue-Bad Schlema, Stadt",182
"Annaberg-Buchholz, Stadt",175
"Zwönitz, Stadt",103
Grünhainichen,28
Tannenberg,9
"Stollberg/Erzgeb., Stadt",93
"Zschopau, Stadt",72
Bärenstein,18
"Lößnitz, Stadt",63
Gornau/Erzgeb.,29
"Lugau/Erzgeb., Stadt",59
Amtsberg,27
"Thalheim/Erzgeb., Stadt",43
"Schneeberg, Stadt",97
Großolbersdorf,19
"Oberwiesenthal, Kurort, Stadt",14
"Johanngeorgenstadt, Stadt",24
Börnichen/Erzgeb.,6
"Geyer, Stadt",20
"Ehrenfriedersdorf, Stadt",27
"Scheibenberg, Stadt",12
Bertsdorf-Hörnitz,45
Weißkeißel,27
Markersdorf,69
Hähnichen,18
Dürrhennersdorf,13
"Bad Muskau, Stadt",50
Vierkirchen,21
Quitzdorf am See,15
Krauschwitz i.d. O.L.,41
Groß Düben,13
Oybin,16
Horka,19
"Ostritz, Stadt",25
"Rothenburg/O.L., Stadt",47
"Görlitz, Stadt",585
Kodersdorf,24
