Gemeinde,Neuzugänge letzten 7 Tage
Großnaundorf,6
Haselbachtal,17
Großharthau,11
"Weißenberg, Stadt",12
Laußnitz,6
Ohorn,7
"Königsbrück, Stadt",12
"Radeberg, Stadt",47
Kubschütz,5
"Großröhrsdorf, Stadt",19
Wachau,8
Neukirch,3
Großpostwitz/O.L.,5
Neschwitz,4
Göda,5
Radibor,5
"Elstra, Stadt",4
Hochkirch,3
Lichtenberg (Landkreis Bautzen),2
"Kamenz, Stadt",20
Ralbitz-Rosenthal,2
Frankenthal,1
"Pulsnitz, Stadt",8
"Wilthen, Stadt",5
Ottendorf-Okrilla,10
Großdubrau,4
Schwepnitz,2
"Lauta, Stadt",6
"Hoyerswerda, Stadt",21
"Bischofswerda, Stadt",7
"Bernsdorf,  Stadt (Landkreis Bautzen)",4
Arnsdorf,3
Steina,1
Sohland a. d. Spree,4
"Bautzen, Stadt",21
Spreetal,1
Doberschau-Gaußig,2
Panschwitz-Kuckau,1
Oßling,1
Cunewalde,2
Malschwitz,2
Burkau,1
Demitz-Thumitz,1
"Wittichenau, Stadt",2
Königswartha,1
Neukirch/Lausitz,1
"Schirgiswalde-Kirschau, Stadt",1
Crostwitz,0
Elsterheide,0
Lohsa,0
Nebelschütz,0
Obergurig,0
Puschwitz,0
Räckelwitz,0
Rammenau,0
Schmölln-Putzkau,0
Steinigtwolmsdorf,0
Deutschneudorf,7
"Olbernhau, Stadt",66
Bockau,12
Amtsberg,17
Zschorlau,21
Gornsdorf,7
"Eibenstock, Stadt",21
Auerbach (Erzgebirgskreis),7
"Marienberg, Stadt",45
Heidersdorf,2
"Thum, Stadt",13
"Schlettau, Stadt",6
"Oberwiesenthal, Kurort, Stadt",5
"Zschopau, Stadt",20
Mildenau,7
"Ehrenfriedersdorf, Stadt",9
"Thalheim/Erzgeb., Stadt",11
"Schneeberg, Stadt",25
Großolbersdorf,5
Bärenstein,4
Crottendorf,7
"Grünhain-Beierfeld, Stadt",10
Gelenau/Erzgeb.,6
"Scheibenberg, Stadt",3
Hohndorf,5
"Annaberg-Buchholz, Stadt",27
Schönheide,6
Neukirchen/Erzgeb.,9
Sehmatal,8
"Lugau/Erzgeb., Stadt",10
Thermalbad Wiesenbad,4
Grünhainichen,4
"Geyer, Stadt",4
Drebach,6
"Zwönitz, Stadt",13
"Aue-Bad Schlema, Stadt",20
"Stollberg/Erzgeb., Stadt",11
Breitenbrunn/Erzgeb.,5
"Pockau-Lengefeld, Stadt",7
Burkhardtsdorf,5
Niederwürschnitz,2
"Jöhstadt, Stadt",2
"Lößnitz, Stadt",6
"Lauter-Bernsbach, Stadt",6
"Schwarzenberg/Erzgeb., Stadt",11
"Oelsnitz/Erzgeb., Stadt",7
Stützengrün,2
Jahnsdorf/Erzgeb.,3
Gornau/Erzgeb.,2
"Johanngeorgenstadt, Stadt",2
"Wolkenstein, Stadt",2
Königswalde,1
Raschau-Markersbach,1
Börnichen/Erzgeb.,0
"Elterlein, Stadt",0
Großrückerswalde,0
Niederdorf,0
"Seiffen/Erzgeb., Kurort",0
Tannenberg,0
Gablenz,28
Kodersdorf,20
Bertsdorf-Hörnitz,11
Beiersdorf,5
Trebendorf,3
Schleife,7
Rosenbach,4
Königshain,3
"Neusalza-Spremberg, Stadt",8
Quitzdorf am See,3
"Bad Muskau, Stadt",8
"Bernstadt a. d. Eigen, Stadt",7
Rietschen,5
"Ebersbach-Neugersdorf, Stadt",23
Weißkeißel,2
Kottmar,11
"Weißwasser/O.L., Stadt",21
Vierkirchen,2
Neißeaue,2
Großschönau,6
Mittelherwigsdorf,4
Dürrhennersdorf,1
Schöpstal,2
Oderwitz,4
Großschweidnitz,1
"Görlitz, Stadt",41
"Löbau, Stadt",10
Olbersdorf,3
"Niesky, Stadt",6
"Zittau, Stadt",16
Horka,1
"Seifhennersdorf, Stadt",2
Lawalde,1
Markersdorf,2
Oppach,1
"Herrnhut, Stadt",2
Krauschwitz i.d. O.L.,1
Leutersdorf,1
Boxberg/O.L.,0
Groß Düben,0
Hähnichen,0
Hainewalde,0
Hohendubrau,0
"Jonsdorf, Kurort",0
Kreba-Neudorf,0
Mücka,0
"Ostritz, Stadt",0
Oybin,0
"Reichenbach/O.L., Stadt",0
"Rothenburg/O.L., Stadt",0
Schönau-Berzdorf a. d. Eigen,0
Schönbach,0
Waldhufen,0
Otterwisch,2
Borsdorf,11
Lossatal,8
"Kitzscher, Stadt",6
Thallwitz,4
"Borna, Stadt",19
"Rötha, Stadt",6
"Colditz, Stadt",8
Großpösna,5
"Markkleeberg, Stadt",21
Bennewitz,4
"Groitzsch, Stadt",6
Elstertrebnitz,1
"Zwenkau, Stadt",6
"Markranstädt, Stadt",10
"Bad Lausick, Stadt",5
"Frohburg, Stadt",7
"Trebsen/Mulde, Stadt",2
"Brandis, Stadt",5
"Pegau, Stadt",3
"Grimma, Stadt",13
Machern,3
"Wurzen, Stadt",7
"Böhlen, Stadt",2
"Geithain, Stadt",2
Neukieritzsch,2
"Regis-Breitingen, Stadt",1
"Naunhof, Stadt",2
Belgershain,0
Parthenstein,0
"Radeburg, Stadt",19
"Lommatzsch, Stadt",12
Käbschütztal,6
Diera-Zehren,4
"Großenhain, Stadt",22
"Strehla, Stadt",4
Thiendorf,4
"Nossen, Stadt",11
"Gröditz, Stadt",7
"Meißen, Stadt",28
