Gemeinde,Neuzugänge letzten 7 Tage
"Oelsnitz/Vogtl., Stadt",39
"Reichenbach im Vogtland, Stadt",74
Heinsdorfergrund,7
"Falkenstein/Vogtl., Stadt",28
Neumark,10
Muldenhammer,10
"Plauen, Stadt",211
"Klingenthal, Stadt",25
Tirpersdorf,4
"Treuen, Stadt",22
Werda,4
"Auerbach/Vogtl., Stadt",44
Weischlitz,14
"Elsterberg, Stadt",9
"Markneukirchen, Stadt",17
Bad Brambach,4
"Netzschkau, Stadt",8
Grünbach,3
Ellefeld,4
Limbach,2
Eichigt,1
Gersdorf,72
Oberwiera,12
"Waldenburg, Stadt",47
"Oberlungwitz, Stadt",58
"Meerane, Stadt",111
"Wildenfels, Stadt",28
"Wilkau-Haßlau, Stadt",68
Fraureuth,36
Mülsen,77
Lichtentanne,42
"Hohenstein-Ernstthal, Stadt",91
Niederfrohna,14
Langenbernsdorf,22
Langenweißbach,15
"Kirchberg, Stadt",49
"Lichtenstein/Sa., Stadt",66
"Hartenstein, Stadt",24
Neukirchen/Pleiße,20
"Glauchau, Stadt",112
Dennheritz,6
"Zwickau, Stadt",400
Schönberg,4
"Limbach-Oberfrohna, Stadt",104
Reinsdorf,31
St. Egidien,13
Hirschfeld,4
Crinitzberg,6
Bernsdorf (Landkreis Zwickau),7
"Werdau, Stadt",58
Callenberg,13
"Crimmitschau, Stadt",42
Hartmannsdorf b. Kirchberg,3
Remse,3
Dresden,2625
Leipzig,2209
Chemnitz,1231
