Gemeinde,Neuzugänge letzten 7 Tage
Elsterheide,4
Neukirch/Lausitz,5
Großdubrau,4
Hochkirch,2
Räckelwitz,1
Malschwitz,4
Neschwitz,2
"Schirgiswalde-Kirschau, Stadt",5
Demitz-Thumitz,2
Haselbachtal,3
Sohland a. d. Spree,5
"Bischofswerda, Stadt",8
"Bautzen, Stadt",28
Neukirch,1
"Wilthen, Stadt",3
"Pulsnitz, Stadt",4
"Elstra, Stadt",1
Großpostwitz/O.L.,1
Großharthau,1
"Wittichenau, Stadt",2
Göda,1
Radibor,1
"Großröhrsdorf, Stadt",3
Königswartha,1
Doberschau-Gaußig,1
Wachau,1
"Königsbrück, Stadt",1
Cunewalde,1
"Radeberg, Stadt",3
"Bernsdorf, Stadt (Landkreis Bautzen)",1
"Hoyerswerda, Stadt",5
"Lauta, Stadt",1
"Kamenz, Stadt",2
Ottendorf-Okrilla,1
Arnsdorf,0
Burkau,0
Crostwitz,0
Frankenthal,0
Großnaundorf,0
Kubschütz,0
Laußnitz,0
Lichtenberg (Landkreis Bautzen),0
Lohsa,0
Nebelschütz,0
Obergurig,0
Ohorn,0
Oßling,0
Panschwitz-Kuckau,0
Puschwitz,0
Ralbitz-Rosenthal,0
Rammenau,0
Schmölln-Putzkau,0
Schwepnitz,0
Spreetal,0
Steina,0
Steinigtwolmsdorf,0
"Weißenberg, Stadt",0
Niederdorf,5
Raschau-Markersbach,12
"Jöhstadt, Stadt",6
"Marienberg, Stadt",36
Börnichen/Erzgeb.,2
"Oberwiesenthal, Kurort, Stadt",4
Tannenberg,2
Königswalde,4
Sehmatal,10
"Oelsnitz/Erzgeb., Stadt",17
"Seiffen/Erzgeb., Kurort",3
Drebach,7
"Lößnitz, Stadt",11
Bärenstein,3
"Schlettau, Stadt",3
"Annaberg-Buchholz, Stadt",24
Auerbach (Erzgebirgskreis),3
"Grünhain-Beierfeld, Stadt",7
Mildenau,4
"Geyer, Stadt",4
"Schneeberg, Stadt",16
"Stollberg/Erzgeb., Stadt",13
Hohndorf,4
"Zwönitz, Stadt",13
Großolbersdorf,3
Gornsdorf,2
"Lauter-Bernsbach, Stadt",9
"Olbernhau, Stadt",11
Neukirchen/Erzgeb.,7
Gelenau/Erzgeb.,4
"Eibenstock, Stadt",7
Stützengrün,3
Thermalbad Wiesenbad,3
"Lugau/Erzgeb., Stadt",7
"Zschopau, Stadt",8
Burkhardtsdorf,5
Niederwürschnitz,2
"Pockau-Lengefeld, Stadt",5
"Johanngeorgenstadt, Stadt",2
"Wolkenstein, Stadt",2
Crottendorf,2
Zschorlau,2
"Thalheim/Erzgeb., Stadt",2
"Schwarzenberg/Erzgeb., Stadt",5
Grünhainichen,1
Großrückerswalde,1
Amtsberg,1
"Aue-Bad Schlema, Stadt",5
Jahnsdorf/Erzgeb.,1
Bockau,0
Breitenbrunn/Erzgeb.,0
Deutschneudorf,0
"Ehrenfriedersdorf, Stadt",0
"Elterlein, Stadt",0
Gornau/Erzgeb.,0
Heidersdorf,0
"Scheibenberg, Stadt",0
Schönheide,0
"Thum, Stadt",0
Schönbach,3
"Rothenburg/O.L., Stadt",11
Rietschen,6
Groß Düben,2
Vierkirchen,3
Königshain,2
Kodersdorf,4
Dürrhennersdorf,1
"Neusalza-Spremberg, Stadt",3
Boxberg/O.L.,4
Beiersdorf,1
Leutersdorf,3
Hähnichen,1
"Löbau, Stadt",11
"Niesky, Stadt",7
Kottmar,5
"Ebersbach-Neugersdorf, Stadt",8
"Jonsdorf, Kurort",1
Rosenbach,1
"Reichenbach/O.L., Stadt",3
Oderwitz,3
"Bernstadt a. d. Eigen, Stadt",2
Horka,1
Mittelherwigsdorf,2
Lawalde,1
Hohendubrau,1
"Zittau, Stadt",13
"Herrnhut, Stadt",3
Markersdorf,2
Bertsdorf-Hörnitz,1
"Weißwasser/O.L., Stadt",7
Oppach,1
Großschönau,2
"Görlitz, Stadt",20
Krauschwitz i.d. O.L.,1
"Seifhennersdorf, Stadt",1
"Bad Muskau, Stadt",0
Gablenz,0
Großschweidnitz,0
Hainewalde,0
Kreba-Neudorf,0
Mücka,0
Neißeaue,0
Olbersdorf,0
"Ostritz, Stadt",0
Oybin,0
Quitzdorf am See,0
Schleife,0
Schönau-Berzdorf a. d. Eigen,0
Schöpstal,0
Trebendorf,0
Waldhufen,0
Weißkeißel,0
Belgershain,6
Otterwisch,2
Thallwitz,5
Borsdorf,9
"Regis-Breitingen, Stadt",4
"Naunhof, Stadt",8
"Frohburg, Stadt",11
"Böhlen, Stadt",5
"Bad Lausick, Stadt",6
"Colditz, Stadt",5
"Markranstädt, Stadt",7
Großpösna,2
"Wurzen, Stadt",6
"Markkleeberg, Stadt",9
"Borna, Stadt",6
Machern,2
"Groitzsch, Stadt",2
"Trebsen/Mulde, Stadt",1
"Grimma, Stadt",6
"Brandis, Stadt",2
Bennewitz,1
Lossatal,1
"Rötha, Stadt",1
"Geithain, Stadt",1
Elstertrebnitz,0
"Kitzscher, Stadt",0
Neukieritzsch,0
Parthenstein,0
"Pegau, Stadt",0
"Zwenkau, Stadt",0
"Strehla, Stadt",4
Diera-Zehren,3
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,4
"Lommatzsch, Stadt",4
Thiendorf,3
Niederau,3
"Radebeul, Stadt",24
"Meißen, Stadt",20
Ebersbach (Landkreis Meißen),3
"Nossen, Stadt",7
Stauchitz,2
Priestewitz,2
"Coswig, Stadt",13
Klipphausen,6
Verwaltungsgemeinschaft Nünchritz/Glaubitz,4
Verwaltungsgemeinschaft Röderaue/Wülknitz,2
"Gröditz, Stadt",3
"Großenhain, Stadt",7
Moritzburg,3
"Riesa, Stadt",10
Zeithain,1
Weinböhla,1
Hirschstein,0
Käbschütztal,0
"Radeburg, Stadt",0
Weißenborn/Erzgeb.,11
Bobritzsch-Hilbersdorf,16
Zschaitz-Ottewig,3
"Frauenstein, Stadt",6
"Sayda, Stadt",3
Leubsdorf,5
Königsfeld,2
Taura,3
"Oederan, Stadt",10
Oberschöna,4
Halsbrücke,6
Neuhausen/Erzgeb.,3
Königshain-Wiederau,3
Lichtenau,8
Hartmannsdorf (Landkreis Mittelsachsen),5
Reinsberg,3
Claußnitz,3
Erlau,3
"Döbeln, Stadt",21
Striegistal,4
"Hartha, Stadt",6
"Freiberg, Stadt, Universitätsstadt",35
"Leisnig, Stadt",7
"Flöha, Stadt",9
"Roßwein, Stadt",6
Lichtenberg/Erzgeb.,2
"Großschirma, Stadt",4
Niederwiesa,3
"Hainichen, Stadt",5
Rossau,2
Wechselburg,1
Rechenberg-Bienenmühle,1
"Mittweida, Stadt, Hochschulstadt",7
"Brand-Erbisdorf, Stadt",4
"Burgstädt, Stadt",4
Eppendorf,1
"Lunzenau, Stadt",1
"Geringswalde, Stadt",1
"Rochlitz, Stadt",1
"Frankenberg/Sa., Stadt",2
"Penig, Stadt",1
"Waldheim, Stadt",1
Altmittweida,0
"Augustusburg, Stadt",0
Dorfchemnitz,0
Großhartmannsdorf,0
Großweitzschen,0
Kriebstein,0
Mühlau,0
Mulda/Sa.,0
Ostrau,0
Seelitz,0
Zettlitz,0
"Mügeln, Stadt",6
Jesewitz,3
"Oschatz, Stadt",13
Wiedemar,4
"Delitzsch, Stadt",14
Cavertitz,1
Schönwölkau,1
"Taucha, Stadt",6
Zschepplin,1
Liebschützberg,1
"Schkeuditz, Stadt",6
"Torgau, Stadt",6
Laußig,1
"Belgern-Schildau, Stadt",2
Krostitz,1
Doberschütz,1
Rackwitz,1
"Eilenburg, Stadt",3
Wermsdorf,1
Arzberg,0
"Bad Düben, Stadt",0
Beilrode,0
"Dahlen, Stadt",0
"Dommitzsch, Stadt",0
Dreiheide,0
Elsnig,0
Löbnitz,0
Mockrehna,0
Naundorf,0
Trossin,0
"Stolpen, Stadt",12
Hartmannsdorf-Reichenau,2
"Glashütte, Stadt",11
Bahretal,3
"Stadt Wehlen, Stadt",2
"Neustadt in Sachsen, Stadt",14
Müglitztal,2
"Königstein/Sächs. Schw., Stadt",2
"Hohnstein, Stadt",3
Struppen,2
Reinhardtsdorf-Schöna,1
Klingenberg,5
Dürrröhrsdorf-Dittersbach,3
Rosenthal-Bielatal,1
"Pirna, Stadt",22
"Dippoldiswalde, Stadt",8
