,09_03_2021,09_02_2021
Altenberge,415,414
Emsdetten,1531,1528
Greven,1678,1661
Hopsten,329,329
Hörstel,815,809
Horstmar,223,223
Ibbenbüren,2086,2079
Ladbergen,203,201
Laer,206,206
Lengerich,1245,1243
Lienen,260,260
Lotte,641,637
Metelen,294,294
Mettingen,558,557
Neuenkirchen,503,501
Nordwalde,479,477
Ochtrup,904,901
Recke,528,525
Rheine,3452,3439
Saerbeck,203,202
Steinfurt,1334,1325
Tecklenburg,297,296
Westerkappeln,410,407
Wettringen,302,302
